protocol	species	regime	model	model_variant	feature_setting	label_regime	run_id	seed	is_deterministic	split_version	graph_source	graph_contract	threshold_strategy	evaluation_contract	feature_contract_group	label_manifest	split_manifest	config_used	val_auroc	val_auprc	val_mcc	val_f1	val_precision	val_recall	val_accuracy	val_specificity	test_auroc	test_auprc	test_mcc	test_f1	test_precision	test_recall	test_accuracy	test_specificity	train_count	val_count	test_count	feature_dim	node_count	edge_count	require_true_node2vec	embedding_method	embedding_backend	fallback_used	esm2_cache_path	fusion_mode	fusion_hidden_dim	fusion_dropout	loss_type	pos_weight_mode	pos_weight_scale	best_checkpoint	metrics_path	best_epoch	best_val_score	pos_weight	esm2_dim
dmelanogaster	dmelanogaster	standard	GIN	GIN	ORT_EXP_SUB	standard	seed_1029	1029.0	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/melanogaster/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	ort_exp_sub_contract	results/frozen_protocol/labels/dmelanogaster_labels.tsv	results/frozen_protocol/splits/dmelanogaster_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	0.7298859934853421	0.2846362710170517	0.153671452616724	0.1884057971014492	0.1101694915254237	0.65	0.6574923547400612	0.6579804560260586	0.7589474755700325	0.2999985636621879	0.2139672252830744	0.2214156079854809	0.1295116772823779	0.7625	0.6720183486238532	0.6661237785016286	4578	654	1308	283	6540	254136	True								balanced_bce			/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure1/dmelanogaster/GIN/ORT_EXP_SUB/run_1029/best_model.pt	outputs/Figure1/dmelanogaster/GIN/ORT_EXP_SUB/run_1029/metrics.tsv	54.0	0.2846362710170517		
dmelanogaster	dmelanogaster	standard	GIN	GIN	ORT_EXP_SUB	standard	seed_1030	1030.0	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/melanogaster/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	ort_exp_sub_contract	results/frozen_protocol/labels/dmelanogaster_labels.tsv	results/frozen_protocol/splits/dmelanogaster_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	0.7132328990228013	0.2766936818390546	0.1186698929067107	0.165079365079365	0.0945454545454545	0.65	0.5978593272171254	0.5944625407166124	0.7413986156351792	0.2830153775723831	0.1784902809146145	0.1934477379095164	0.1105169340463458	0.775	0.6047400611620795	0.5936482084690554	4578	654	1308	283	6540	254136	True								balanced_bce			/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure1/dmelanogaster/GIN/ORT_EXP_SUB/run_1030/best_model.pt	outputs/Figure1/dmelanogaster/GIN/ORT_EXP_SUB/run_1030/metrics.tsv	39.0	0.2766936818390546		
dmelanogaster	dmelanogaster	standard	GIN	GIN	ORT_EXP_SUB	standard	seed_1031	1031.0	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/melanogaster/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	ort_exp_sub_contract	results/frozen_protocol/labels/dmelanogaster_labels.tsv	results/frozen_protocol/splits/dmelanogaster_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	0.7296009771986971	0.2761784979077092	0.1102677041344993	0.16	0.0912280701754386	0.65	0.5825688073394495	0.5781758957654723	0.7404519543973942	0.2724987060422487	0.1717323568661372	0.1874999999999999	0.1064189189189189	0.7875	0.5825688073394495	0.5692182410423453	4578	654	1308	283	6540	254136	True								balanced_bce			/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure1/dmelanogaster/GIN/ORT_EXP_SUB/run_1031/best_model.pt	outputs/Figure1/dmelanogaster/GIN/ORT_EXP_SUB/run_1031/metrics.tsv	46.0	0.2761784979077092		
dmelanogaster	dmelanogaster	standard	GIN	GIN	ORT_EXP_SUB	standard	seed_1032	1032.0	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/melanogaster/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	ort_exp_sub_contract	results/frozen_protocol/labels/dmelanogaster_labels.tsv	results/frozen_protocol/splits/dmelanogaster_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	0.719543973941368	0.2542498739914791	0.1566313910073332	0.2019230769230769	0.125	0.525	0.746177370030581	0.760586319218241	0.7457145765472313	0.3099556421612121	0.1898188813251091	0.2217090069284064	0.1359773371104816	0.6	0.7423547400611621	0.751628664495114	4578	654	1308	283	6540	254136	True								balanced_bce			/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure1/dmelanogaster/GIN/ORT_EXP_SUB/run_1032/best_model.pt	outputs/Figure1/dmelanogaster/GIN/ORT_EXP_SUB/run_1032/metrics.tsv	33.0	0.2542498739914791		
dmelanogaster	dmelanogaster	standard	GIN	GIN	ORT_EXP_SUB	standard	seed_1033	1033.0	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/melanogaster/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	ort_exp_sub_contract	results/frozen_protocol/labels/dmelanogaster_labels.tsv	results/frozen_protocol/splits/dmelanogaster_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	0.7393322475570032	0.283594101642159	0.1678338733809767	0.2062780269058295	0.1256830601092896	0.575	0.7293577981651376	0.739413680781759	0.7464576547231272	0.2852661795638196	0.1974090915615331	0.2236842105263158	0.1356382978723404	0.6375	0.7293577981651376	0.7353420195439739	4578	654	1308	283	6540	254136	True								balanced_bce			/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure1/dmelanogaster/GIN/ORT_EXP_SUB/run_1033/best_model.pt	outputs/Figure1/dmelanogaster/GIN/ORT_EXP_SUB/run_1033/metrics.tsv	52.0	0.283594101642159		
dmelanogaster	dmelanogaster	standard	GraphSAGE	GraphSAGE_ORT_EXP_SUB	ORT_EXP_SUB	standard	seed_1029	1029.0	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/melanogaster/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	ort_exp_sub_contract	results/frozen_protocol/labels/dmelanogaster_labels.tsv	results/frozen_protocol/splits/dmelanogaster_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	0.6708469055374593	0.231422752229025	0.1316612877326215	0.1733333333333333	0.1	0.65	0.6207951070336392	0.6188925081433225	0.7214474755700325	0.2720569565065631	0.155283666478835	0.1826771653543307	0.1045045045045045	0.725	0.6032110091743119	0.5952768729641694	4578	654	1308	283	6540	254136	True								balanced_bce			/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure1/dmelanogaster/GraphSAGE_ORT_EXP_SUB/ORT_EXP_SUB/run_1029/best_model.pt	outputs/Figure1/dmelanogaster/GraphSAGE_ORT_EXP_SUB/ORT_EXP_SUB/run_1029/metrics.tsv	10.0	0.231422752229025		
dmelanogaster	dmelanogaster	standard	GraphSAGE	GraphSAGE_ORT_EXP_SUB	ORT_EXP_SUB	standard	seed_1030	1030.0	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/melanogaster/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	ort_exp_sub_contract	results/frozen_protocol/labels/dmelanogaster_labels.tsv	results/frozen_protocol/splits/dmelanogaster_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	0.7032166123778503	0.2157617988048668	0.1834844235410281	0.2136752136752136	0.1288659793814432	0.625	0.7186544342507645	0.7247557003257329	0.7255394951140066	0.2912739686000929	0.1724388989661927	0.2035928143712574	0.1211401425178147	0.6375	0.694954128440367	0.6986970684039088	4578	654	1308	283	6540	254136	True								balanced_bce			/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure1/dmelanogaster/GraphSAGE_ORT_EXP_SUB/ORT_EXP_SUB/run_1030/best_model.pt	outputs/Figure1/dmelanogaster/GraphSAGE_ORT_EXP_SUB/ORT_EXP_SUB/run_1030/metrics.tsv	10.0	0.2157617988048668		
dmelanogaster	dmelanogaster	standard	GraphSAGE	GraphSAGE_ORT_EXP_SUB	ORT_EXP_SUB	standard	seed_1031	1031.0	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/melanogaster/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	ort_exp_sub_contract	results/frozen_protocol/labels/dmelanogaster_labels.tsv	results/frozen_protocol/splits/dmelanogaster_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	0.7060667752442997	0.2160285538310622	0.1673117797100242	0.2033898305084745	0.1224489795918367	0.6	0.7125382262996942	0.7198697068403909	0.7257532573289902	0.3006784976359935	0.1630190974572662	0.1976284584980237	0.1173708920187793	0.625	0.6896024464831805	0.6938110749185668	4578	654	1308	283	6540	254136	True								balanced_bce			/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure1/dmelanogaster/GraphSAGE_ORT_EXP_SUB/ORT_EXP_SUB/run_1031/best_model.pt	outputs/Figure1/dmelanogaster/GraphSAGE_ORT_EXP_SUB/ORT_EXP_SUB/run_1031/metrics.tsv	16.0	0.2160285538310622		
dmelanogaster	dmelanogaster	standard	GraphSAGE	GraphSAGE_ORT_EXP_SUB	ORT_EXP_SUB	standard	seed_1032	1032.0	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/melanogaster/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	ort_exp_sub_contract	results/frozen_protocol/labels/dmelanogaster_labels.tsv	results/frozen_protocol/splits/dmelanogaster_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	0.694869706840391	0.2113591146321141	0.1879996815415198	0.2201834862385321	0.1348314606741573	0.6	0.7400611620795107	0.749185667752443	0.7252035830618893	0.2836614063357741	0.188204454849476	0.2161016949152542	0.1301020408163265	0.6375	0.7171253822629969	0.7223127035830619	4578	654	1308	283	6540	254136	True								balanced_bce			/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure1/dmelanogaster/GraphSAGE_ORT_EXP_SUB/ORT_EXP_SUB/run_1032/best_model.pt	outputs/Figure1/dmelanogaster/GraphSAGE_ORT_EXP_SUB/ORT_EXP_SUB/run_1032/metrics.tsv	11.0	0.2113591146321141		
dmelanogaster	dmelanogaster	standard	GraphSAGE	GraphSAGE_ORT_EXP_SUB	ORT_EXP_SUB	standard	seed_1033	1033.0	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/melanogaster/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	ort_exp_sub_contract	results/frozen_protocol/labels/dmelanogaster_labels.tsv	results/frozen_protocol/splits/dmelanogaster_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	0.7173045602605863	0.2155359165388964	0.1941274025128635	0.2253521126760563	0.1387283236994219	0.6	0.7477064220183486	0.757328990228013	0.7283184039087948	0.2936242037912092	0.1802347424273535	0.2151029748283753	0.1316526610644257	0.5875	0.7377675840978594	0.747557003257329	4578	654	1308	283	6540	254136	True								balanced_bce			/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure1/dmelanogaster/GraphSAGE_ORT_EXP_SUB/ORT_EXP_SUB/run_1033/best_model.pt	outputs/Figure1/dmelanogaster/GraphSAGE_ORT_EXP_SUB/ORT_EXP_SUB/run_1033/metrics.tsv	19.0	0.2155359165388964		
dmelanogaster	dmelanogaster	standard	MLP	MLP	ORT_EXP_SUB	standard	seed_1029	1029.0	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/melanogaster/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	ort_exp_sub_contract	results/frozen_protocol/labels/dmelanogaster_labels.tsv	results/frozen_protocol/splits/dmelanogaster_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	0.535871335504886	0.1726942816208507	0.0201068301834124	0.1142857142857143	0.0682926829268292	0.35	0.6681957186544343	0.6889250814332247	0.6915105863192181	0.2615843621295403	0.1319647809579447	0.18	0.1071428571428571	0.5625	0.6865443425076453	0.6946254071661238	4578	654	1308	283	6540	254136	True								balanced_bce			/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure1/dmelanogaster/MLP/ORT_EXP_SUB/run_1029/best_model.pt	outputs/Figure1/dmelanogaster/MLP/ORT_EXP_SUB/run_1029/metrics.tsv	4.0	0.1726942816208507		
dmelanogaster	dmelanogaster	standard	MLP	MLP	ORT_EXP_SUB	standard	seed_1030	1030.0	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/melanogaster/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	ort_exp_sub_contract	results/frozen_protocol/labels/dmelanogaster_labels.tsv	results/frozen_protocol/splits/dmelanogaster_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	0.5875407166123778	0.2020832341969574	0.0251315745515194	0.1176470588235294	0.0697674418604651	0.375	0.6559633027522935	0.6742671009771987	0.7050285016286645	0.2372856032806191	0.1295609200169228	0.1746880570409982	0.1018711018711018	0.6125	0.6460244648318043	0.6482084690553745	4578	654	1308	283	6540	254136	True								balanced_bce			/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure1/dmelanogaster/MLP/ORT_EXP_SUB/run_1030/best_model.pt	outputs/Figure1/dmelanogaster/MLP/ORT_EXP_SUB/run_1030/metrics.tsv	9.0	0.2020832341969574		
dmelanogaster	dmelanogaster	standard	MLP	MLP	ORT_EXP_SUB	standard	seed_1031	1031.0	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/melanogaster/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	ort_exp_sub_contract	results/frozen_protocol/labels/dmelanogaster_labels.tsv	results/frozen_protocol/splits/dmelanogaster_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	0.555130293159609	0.1869735117553845	-0.0034957615840553	0.1045751633986928	0.0601503759398496	0.4	0.581039755351682	0.5928338762214984	0.6723635993485342	0.246903510099472	0.1025925136263958	0.1562021439509954	0.0890052356020942	0.6375	0.5787461773700305	0.5749185667752443	4578	654	1308	283	6540	254136	True								balanced_bce			/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure1/dmelanogaster/MLP/ORT_EXP_SUB/run_1031/best_model.pt	outputs/Figure1/dmelanogaster/MLP/ORT_EXP_SUB/run_1031/metrics.tsv	6.0	0.1869735117553845		
dmelanogaster	dmelanogaster	standard	MLP	MLP	ORT_EXP_SUB	standard	seed_1032	1032.0	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/melanogaster/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	ort_exp_sub_contract	results/frozen_protocol/labels/dmelanogaster_labels.tsv	results/frozen_protocol/splits/dmelanogaster_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	0.5473127035830618	0.1873530929237664	0.0023322863695855	0.1079365079365079	0.0618181818181818	0.425	0.5703363914373089	0.5798045602605864	0.6740635179153094	0.2130633670423254	0.1241575298576187	0.1659125188536953	0.0943396226415094	0.6875	0.577217125382263	0.5700325732899023	4578	654	1308	283	6540	254136	True								balanced_bce			/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure1/dmelanogaster/MLP/ORT_EXP_SUB/run_1032/best_model.pt	outputs/Figure1/dmelanogaster/MLP/ORT_EXP_SUB/run_1032/metrics.tsv	5.0	0.1873530929237664		
dmelanogaster	dmelanogaster	standard	MLP	MLP	ORT_EXP_SUB	standard	seed_1033	1033.0	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/melanogaster/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	ort_exp_sub_contract	results/frozen_protocol/labels/dmelanogaster_labels.tsv	results/frozen_protocol/splits/dmelanogaster_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	0.6720684039087949	0.1748827471763164	0.1035974598631086	0.1684210526315789	0.1066666666666666	0.4	0.7584097859327217	0.7817589576547231	0.7097312703583062	0.2858654640298563	0.1870741765135571	0.2263157894736842	0.1433333333333333	0.5375	0.7752293577981652	0.7907166123778502	4578	654	1308	283	6540	254136	True								balanced_bce			/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure1/dmelanogaster/MLP/ORT_EXP_SUB/run_1033/best_model.pt	outputs/Figure1/dmelanogaster/MLP/ORT_EXP_SUB/run_1033/metrics.tsv	45.0	0.1748827471763164		
dmelanogaster	dmelanogaster	standard	N2V_MLP	N2V_MLP	N2V	standard	seed_1029	1029.0	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/melanogaster/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	topology_embedding_contract	results/frozen_protocol/labels/dmelanogaster_labels.tsv	results/frozen_protocol/splits/dmelanogaster_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	0.6840390879478827	0.1330383427542333	0.1197547833789962	0.1690140845070422	0.0983606557377049	0.6	0.6391437308868502	0.6416938110749185	0.6923554560260585	0.1635747989039258	0.1127076886530493	0.1652021089630931	0.0961145194274028	0.5875	0.6368501529051988	0.6400651465798045	4578	654	1308	64	6540	254136	True	node2vec_walk_based	native_walk_node2vec	False					balanced_bce			/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure1/dmelanogaster/N2V_MLP/N2V/run_1029/best_model.pt	outputs/Figure1/dmelanogaster/N2V_MLP/N2V/run_1029/metrics.tsv	29.0	0.1330383427542333		
dmelanogaster	dmelanogaster	standard	N2V_MLP	N2V_MLP	N2V	standard	seed_1030	1030.0	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/melanogaster/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	topology_embedding_contract	results/frozen_protocol/labels/dmelanogaster_labels.tsv	results/frozen_protocol/splits/dmelanogaster_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	0.6894951140065148	0.1453129750205521	0.1621613177597305	0.2017543859649122	0.1223404255319148	0.575	0.7217125382262997	0.7312703583061889	0.7091917752442998	0.1910731608251858	0.1618976757041498	0.1991701244813278	0.1194029850746268	0.6	0.7048929663608563	0.7117263843648208	4578	654	1308	64	6540	254136	True	node2vec_walk_based	native_walk_node2vec	False					balanced_bce			/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure1/dmelanogaster/N2V_MLP/N2V/run_1030/best_model.pt	outputs/Figure1/dmelanogaster/N2V_MLP/N2V/run_1030/metrics.tsv	40.0	0.1453129750205521		
dmelanogaster	dmelanogaster	standard	N2V_MLP	N2V_MLP	N2V	standard	seed_1031	1031.0	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/melanogaster/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	topology_embedding_contract	results/frozen_protocol/labels/dmelanogaster_labels.tsv	results/frozen_protocol/splits/dmelanogaster_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	0.6743892508143322	0.158146001906625	0.1459758873270694	0.1893004115226337	0.1133004926108374	0.575	0.6987767584097859	0.7068403908794788	0.734660016286645	0.228544070824853	0.1575171574540629	0.1911764705882352	0.1120689655172413	0.65	0.6636085626911316	0.6644951140065146	4578	654	1308	64	6540	254136	True	node2vec_walk_based	native_walk_node2vec	False					balanced_bce			/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure1/dmelanogaster/N2V_MLP/N2V/run_1031/best_model.pt	outputs/Figure1/dmelanogaster/N2V_MLP/N2V/run_1031/metrics.tsv	111.0	0.158146001906625		
dmelanogaster	dmelanogaster	standard	N2V_MLP	N2V_MLP	N2V	standard	seed_1032	1032.0	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/melanogaster/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	topology_embedding_contract	results/frozen_protocol/labels/dmelanogaster_labels.tsv	results/frozen_protocol/splits/dmelanogaster_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	0.6705618892508144	0.1436087154070156	0.1307128445768916	0.1671469740634005	0.0944625407166123	0.725	0.5581039755351682	0.5472312703583062	0.7079804560260585	0.1612823941846911	0.1470653815567411	0.1729428172942817	0.097331240188383	0.775	0.5466360856269113	0.5317589576547231	4578	654	1308	64	6540	254136	True	node2vec_walk_based	native_walk_node2vec	False					balanced_bce			/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure1/dmelanogaster/N2V_MLP/N2V/run_1032/best_model.pt	outputs/Figure1/dmelanogaster/N2V_MLP/N2V/run_1032/metrics.tsv	33.0	0.1436087154070156		
dmelanogaster	dmelanogaster	standard	N2V_MLP	N2V_MLP	N2V	standard	seed_1033	1033.0	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/melanogaster/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	topology_embedding_contract	results/frozen_protocol/labels/dmelanogaster_labels.tsv	results/frozen_protocol/splits/dmelanogaster_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	0.6789902280130293	0.145754298963759	0.0942658429732883	0.1543624161073825	0.0891472868217054	0.575	0.6146788990825688	0.6172638436482085	0.6976282573289903	0.1623662115324269	0.1264035609143633	0.1699346405228758	0.0977443609022556	0.65	0.6116207951070336	0.6091205211726385	4578	654	1308	64	6540	254136	True	node2vec_walk_based	native_walk_node2vec	False					balanced_bce			/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure1/dmelanogaster/N2V_MLP/N2V/run_1033/best_model.pt	outputs/Figure1/dmelanogaster/N2V_MLP/N2V/run_1033/metrics.tsv	52.0	0.145754298963759		
dmelanogaster	dmelanogaster	standard	NB	NB	ORT_EXP_SUB	standard	seed_1029	1029.0	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/melanogaster/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	ort_exp_sub_contract	results/frozen_protocol/labels/dmelanogaster_labels.tsv	results/frozen_protocol/splits/dmelanogaster_split.tsv	configs/frozen_protocol.yaml	0.5491449511400652	0.0770822663816611	0.0	0.0	0.0	0.0	0.9388379204892966	1.0	0.6428949511400651	0.1062976757774129	0.0	0.0	0.0	0.0	0.9388379204892966	1.0	4578	654	1308	283	6540	254136	True								balanced_bce				outputs/Figure1/dmelanogaster/NB/ORT_EXP_SUB/run_1029/metrics.tsv				
dmelanogaster	dmelanogaster	standard	NB	NB	ORT_EXP_SUB	standard	seed_1030	1030.0	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/melanogaster/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	ort_exp_sub_contract	results/frozen_protocol/labels/dmelanogaster_labels.tsv	results/frozen_protocol/splits/dmelanogaster_split.tsv	configs/frozen_protocol.yaml	0.5226180781758958	0.0713261409472505	0.0	0.0	0.0	0.0	0.9388379204892966	1.0	0.6458010993485342	0.1030913006278266	0.0	0.0	0.0	0.0	0.9388379204892966	1.0	4578	654	1308	283	6540	254136	True								balanced_bce				outputs/Figure1/dmelanogaster/NB/ORT_EXP_SUB/run_1030/metrics.tsv				
dmelanogaster	dmelanogaster	standard	NB	NB	ORT_EXP_SUB	standard	seed_1031	1031.0	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/melanogaster/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	ort_exp_sub_contract	results/frozen_protocol/labels/dmelanogaster_labels.tsv	results/frozen_protocol/splits/dmelanogaster_split.tsv	configs/frozen_protocol.yaml	0.5253868078175896	0.0725527973410226	0.0	0.0	0.0	0.0	0.9388379204892966	1.0	0.6412866449511401	0.1028678794098481	0.0	0.0	0.0	0.0	0.9388379204892966	1.0	4578	654	1308	283	6540	254136	True								balanced_bce				outputs/Figure1/dmelanogaster/NB/ORT_EXP_SUB/run_1031/metrics.tsv				
dmelanogaster	dmelanogaster	standard	NB	NB	ORT_EXP_SUB	standard	seed_1032	1032.0	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/melanogaster/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	ort_exp_sub_contract	results/frozen_protocol/labels/dmelanogaster_labels.tsv	results/frozen_protocol/splits/dmelanogaster_split.tsv	configs/frozen_protocol.yaml	0.5386400651465798	0.0714801478318502	0.0	0.0	0.0	0.0	0.9388379204892966	1.0	0.6412255700325732	0.1026706123620307	0.0	0.0	0.0	0.0	0.9388379204892966	1.0	4578	654	1308	283	6540	254136	True								balanced_bce				outputs/Figure1/dmelanogaster/NB/ORT_EXP_SUB/run_1032/metrics.tsv				
dmelanogaster	dmelanogaster	standard	NB	NB	ORT_EXP_SUB	standard	seed_1033	1033.0	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/melanogaster/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	ort_exp_sub_contract	results/frozen_protocol/labels/dmelanogaster_labels.tsv	results/frozen_protocol/splits/dmelanogaster_split.tsv	configs/frozen_protocol.yaml	0.5293973941368079	0.0707980963093097	0.0	0.0	0.0	0.0	0.9388379204892966	1.0	0.6378715390879479	0.1007570080199313	0.0	0.0	0.0	0.0	0.9388379204892966	1.0	4578	654	1308	283	6540	254136	True								balanced_bce				outputs/Figure1/dmelanogaster/NB/ORT_EXP_SUB/run_1033/metrics.tsv				
dmelanogaster	dmelanogaster	standard	SVM	SVM	ORT_EXP_SUB	standard	seed_1029	1029.0	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/melanogaster/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	ort_exp_sub_contract	results/frozen_protocol/labels/dmelanogaster_labels.tsv	results/frozen_protocol/splits/dmelanogaster_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	0.7291123778501629	0.19272213586661	0.0	0.0	0.0	0.0	0.9388379204892966	1.0	0.726384364820847	0.1731560731893776	-0.0099882457568623	0.0	0.0	0.0	0.9373088685015292	0.998371335504886	4578	654	1308	283	6540	254136	True								balanced_bce				outputs/Figure1/dmelanogaster/SVM/ORT_EXP_SUB/run_1029/metrics.tsv				
