protocol	species	regime	model	feature_setting	feature_contract_group	label_regime	split_version	graph_source	graph_contract	threshold_strategy	evaluation_contract	label_manifest	split_manifest	config_used	is_deterministic	require_true_node2vec	embedding_method	embedding_backend	fallback_used	esm2_dim	n_runs	seed_list	run_ids	test_auroc_mean	test_auroc_std	test_auprc_mean	test_auprc_std	test_mcc_mean	test_mcc_std	test_f1_mean	test_f1_std	test_precision_mean	test_precision_std	test_recall_mean	test_recall_std	test_accuracy_mean	test_accuracy_std	test_specificity_mean	test_specificity_std	val_auroc_mean	val_auroc_std	val_auprc_mean	val_auprc_std	val_mcc_mean	val_mcc_std	val_f1_mean	val_f1_std	val_precision_mean	val_precision_std	val_recall_mean	val_recall_std	val_accuracy_mean	val_accuracy_std	val_specificity_mean	val_specificity_std
fgraminearum_newlabel	fgraminearum	newlabel	CC	NETWORK	topology_embedding_contract	newlabel	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	top_k_labeled_positive_count	auroc_auprc_mcc_specificity_top_k	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	True	True					1	nan	deterministic	0.6046636673345852	0.0	0.1029228285786746	0.0	-0.0611958861305499	0.0	0.0363636363636363	0.0	0.0361990950226244	0.0	0.0365296803652968	0.0	0.8228165482657752	0.0	0.9020239190432384	0.0	0.599941456887179	0.0	0.1027748101383669	0.0	-0.0730361978515652	0.0	0.0269058295964125	0.0	0.0265486725663716	0.0	0.0272727272727272	0.0	0.8187134502923976	0.0	0.8988040478380864	0.0
fgraminearum_newlabel	fgraminearum	newlabel	DC	NETWORK	topology_embedding_contract	newlabel	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	top_k_labeled_positive_count	auroc_auprc_mcc_specificity_top_k	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	True	True					1	nan	deterministic	0.8032381444468248	0.0	0.3646748255008892	0.0	0.3209298346582195	0.0	0.3824884792626728	0.0	0.386046511627907	0.0	0.3789954337899543	0.0	0.88800668616799	0.0	0.9392824287028518	0.0	0.8332023082713056	0.0	0.4788013006175064	0.0	0.3868716297375384	0.0	0.4423963133640553	0.0	0.4485981308411215	0.0	0.4363636363636363	0.0	0.8989139515455304	0.0	0.9457221711131556	0.0
fgraminearum_newlabel	fgraminearum	newlabel	GAT	ORT_EXP_SUB	ort_exp_sub_contract	newlabel	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	False	True					5	1029.0,1030.0,1031.0,1032.0,1033.0	seed_1029,seed_1030,seed_1031,seed_1032,seed_1033	0.7012146454781079	0.10770233193702636	0.19079135031430655	0.0805775549051599	0.19601672379233331	0.09468178092655592	0.25934904851395896	0.07530548577992212	0.18190451361807272	0.04656342058799913	0.6255707762557077	0.2503016257625702	0.6723777684914334	0.1587621754554231	0.6770929162833486	0.19279277044625562	0.7213239106799365	0.12186250690176444	0.23720115764503819	0.1274880031671449	0.21824717221920395	0.11896399129381066	0.27795561505091926	0.08762158260366466	0.19423509356365357	0.057051137298085974	0.6581818181818182	0.2533478319760052	0.6753550543024227	0.16617765669668774	0.6770929162833486	0.19764954963251966
fgraminearum_newlabel	fgraminearum	newlabel	GCN	ORT_EXP_SUB	ort_exp_sub_contract	newlabel	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	False	True					5	1029.0,1030.0,1031.0,1032.0,1033.0	seed_1029,seed_1030,seed_1031,seed_1032,seed_1033	0.8511982625717802	0.0019260376027305003	0.42415531215614954	0.006342603987727586	0.3240635975964549	0.004531617625739046	0.3514571248365848	0.003020951112052254	0.22427336117372038	0.002031474986268437	0.8118721461187215	0.00671093080214569	0.7257835353113247	0.002002364989671694	0.7171113155473781	0.0019944326944506836	0.8790482562515681	0.000937083992135757	0.5783242689096366	0.005964767603807764	0.373622443628859	0.003962016016784218	0.3888326577976501	0.0030609165716916835	0.25120780766444284	0.0022869955229537055	0.86	0.0044536177141512616	0.7515455304928989	0.0023981119623069833	0.7405703771849126	0.0024685203063474857
fgraminearum_newlabel	fgraminearum	newlabel	GIN	ORT_EXP_SUB	ort_exp_sub_contract	newlabel	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	False	True					5	1029.0,1030.0,1031.0,1032.0,1033.0	seed_1029,seed_1030,seed_1031,seed_1032,seed_1033	0.8593657714878619	0.006417562085953139	0.46552194516564327	0.013664445001691302	0.40405024135551704	0.017198863431088975	0.4345319330371183	0.021798414380267868	0.30378671669298163	0.02708274035409835	0.7726027397260274	0.03541683914094121	0.8145424153781864	0.023343908380393123	0.8187672493100276	0.028998547642826934	0.8759864514510328	0.006504977347365657	0.6269172432943821	0.008191796908667498	0.4363883212494325	0.022829429120235178	0.46264225891158306	0.02666302329101868	0.32712097299853876	0.03056931969542947	0.7981818181818182	0.023284088136119478	0.8280701754385964	0.022826441247035006	0.8310947562097517	0.02731283829109625
fgraminearum_newlabel	fgraminearum	newlabel	GraphSAGE	ORT_EXP_SUB	ort_exp_sub_contract	newlabel	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	False	True					5	1029.0,1030.0,1031.0,1032.0,1033.0	seed_1029,seed_1030,seed_1031,seed_1032,seed_1033	0.8791369989036054	0.004288039273020773	0.5044003030236237	0.012993163474179238	0.44248609941210953	0.016901067869212014	0.47591698000862903	0.018517029478749104	0.3479280372424189	0.021531989049524032	0.7561643835616438	0.016987283322135387	0.8469703301295445	0.01430218845006751	0.8561177552897885	0.017038950362892703	0.8838906080120431	0.0019375617134096993	0.6127400913342418	0.01629557247065434	0.47492259545380533	0.012431232909000871	0.4976466012098393	0.014993741585876498	0.35766563560335907	0.01754282785242378	0.82	0.0133608531424537	0.8474519632414369	0.011607254424700706	0.850229990800368	0.014065512311769206
fgraminearum_newlabel	fgraminearum	newlabel	MLP	ORT_EXP_SUB	ort_exp_sub_contract	newlabel	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	False	True					5	1029.0,1030.0,1031.0,1032.0,1033.0	seed_1029,seed_1030,seed_1031,seed_1032,seed_1033	0.8389871163144342	0.0019714949853475647	0.46708240884920044	0.00811276472822251	0.34852461315219446	0.002525385261619664	0.3927466260057468	0.0024242989390265693	0.27288764757150863	0.002559855638134943	0.7004566210045662	0.004656638825198898	0.8017551190973673	0.002570590304927669	0.8119595216191353	0.003152132787306674	0.8566630425692063	0.0018189472031107698	0.5432872741155237	0.006093800951519126	0.37855350297662155	0.0028812370916215546	0.41133543958911944	0.0013193537052605395	0.28127366666501563	0.002056168255730263	0.7654545454545454	0.013360853142453699	0.7986633249791144	0.0035835606665876613	0.8020239190432381	0.005249436105864621
fgraminearum_newlabel	fgraminearum	newlabel	N2V_MLP	N2V	topology_embedding_contract	newlabel	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	False	True	node2vec_walk_based	native_walk_node2vec	False		5	1029.0,1030.0,1031.0,1032.0,1033.0	seed_1029,seed_1030,seed_1031,seed_1032,seed_1033	0.7687044481691052	0.013232836522828124	0.23626247410888515	0.006383806514463657	0.2689016347213553	0.022865770106047564	0.31405293511578286	0.021225867056009304	0.19966342539724796	0.017870592655846843	0.7461187214611872	0.05138558866350758	0.6987045549519431	0.04645638941737475	0.6939282428702852	0.05534830751059114	0.812066571882579	0.019678576876212654	0.3173855139641824	0.03071841487910159	0.3240293387852726	0.048685849793978345	0.3537208653893467	0.036663193392245344	0.22745546713305065	0.026809435960695502	0.8036363636363637	0.07102554539863491	0.7274853801169592	0.04099666402402082	0.7197792088316467	0.04645076316569866
fgraminearum_newlabel	fgraminearum	newlabel	NB	ORT_EXP_SUB	ort_exp_sub_contract	newlabel	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	configs/frozen_protocol.yaml	False	True					5	1029.0,1030.0,1031.0,1032.0,1033.0	seed_1029,seed_1030,seed_1031,seed_1032,seed_1033	0.5746984915123943	0.07541519903151794	0.11796083581613906	0.03948020085243779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9084830756372753	1.1102230246251565e-16	1.0	0.0	0.6069616124445931	0.08783317982343564	0.13892620587787347	0.05304992000201911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9081035923141186	0.0	1.0	0.0
fgraminearum_newlabel	fgraminearum	newlabel	SVM	ORT_EXP_SUB	ort_exp_sub_contract	newlabel	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	False	True					5	1029.0,1030.0,1031.0,1032.0,1033.0	seed_1029,seed_1030,seed_1031,seed_1032,seed_1033	0.8379785173889849	7.4674080287018004e-06	0.42959661901755386	4.26649089509262e-06	0.3000952583090111	0.004637157785955962	0.26754078666833514	0.0013134102983844563	0.6427193788093846	0.015213989873647388	0.1689497716894977	0.0	0.9153363978269953	0.0005668474703823202	0.990524379024839	0.000623949400471474	0.8550171447687548	6.6906414652123655e-06	0.5346239472630709	3.5400161955578826e-06	0.3943320779990993	0.0	0.3673469387755102	0.0	0.7297297297297297	0.0	0.24545454545454543	2.7755575615628914e-17	0.9223057644110277	1.1102230246251565e-16	0.9908003679852806	0.0
fgraminearum_oldlabel	fgraminearum	oldlabel	CC	NETWORK	topology_embedding_contract	oldlabel	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	top_k_labeled_positive_count	auroc_auprc_mcc_specificity_top_k	results/frozen_protocol/labels/fgraminearum_oldlabel.tsv	results/frozen_protocol/splits/fgraminearum_oldlabel_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	True	True					1	nan	deterministic	0.574696088794926	0.0	0.041700396248803	0.0	-0.0268955674204265	0.0	0.0118343195266272	0.0	0.0123456790123456	0.0	0.0113636363636363	0.0	0.9253798033958892	0.0	0.9627906976744186	0.0	0.5942494714587737	0.0	0.0445136244125015	0.0	-0.0080880118814766	0.0	0.0259740259740259	0.0	0.0303030303030303	0.0	0.0227272727272727	0.0	0.9329758713136728	0.0	0.9702325581395348	0.0
fgraminearum_oldlabel	fgraminearum	oldlabel	DC	NETWORK	topology_embedding_contract	oldlabel	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	top_k_labeled_positive_count	auroc_auprc_mcc_specificity_top_k	results/frozen_protocol/labels/fgraminearum_oldlabel.tsv	results/frozen_protocol/splits/fgraminearum_oldlabel_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	True	True					1	nan	deterministic	0.6793102536997886	0.0	0.0622332807023364	0.0	0.0165501864543271	0.0	0.0558659217877094	0.0	0.0549450549450549	0.0	0.0568181818181818	0.0	0.924486148346738	0.0	0.96	0.0	0.7337103594080339	0.0	0.0963983279548967	0.0	0.0326231710006985	0.0	0.0697674418604651	0.0	0.0714285714285714	0.0	0.0681818181818181	0.0	0.9285075960679178	0.0	0.963720930232558	0.0
fgraminearum_oldlabel	fgraminearum	oldlabel	GAT	ORT_EXP_SUB	ort_exp_sub_contract	oldlabel	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	results/frozen_protocol/labels/fgraminearum_oldlabel.tsv	results/frozen_protocol/splits/fgraminearum_oldlabel_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	False	True					5	1029.0,1030.0,1031.0,1032.0,1033.0	seed_1029,seed_1030,seed_1031,seed_1032,seed_1033	0.6912986257928119	0.09149432070600441	0.099679424072694	0.05011658486014995	0.12534189300522708	0.04450447476384404	0.1295735289530513	0.024618566476022067	0.07362001794122804	0.013799110277947746	0.6477272727272727	0.20693053891072796	0.651295799821269	0.13292427194177603	0.6514418604651163	0.145392581324373	0.6876575052854121	0.078867564771286	0.1072919329765402	0.05822494710138958	0.11629083217582599	0.03939081601265482	0.1257004277833524	0.021337669250973735	0.07127455418537684	0.01290168437336028	0.6363636363636364	0.18407687937560532	0.6407506702412868	0.13239251480892947	0.6409302325581395	0.14396562296227589
fgraminearum_oldlabel	fgraminearum	oldlabel	GCN	ORT_EXP_SUB	ort_exp_sub_contract	oldlabel	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	results/frozen_protocol/labels/fgraminearum_oldlabel.tsv	results/frozen_protocol/splits/fgraminearum_oldlabel_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	False	True					5	1029.0,1030.0,1031.0,1032.0,1033.0	seed_1029,seed_1030,seed_1031,seed_1032,seed_1033	0.7987822410147991	0.0056633833392680565	0.19609122301759063	0.016229636277232853	0.18086095635482466	0.004966182618584773	0.16596237201732625	0.005475452521803265	0.09422537773677975	0.0037942382388862117	0.6977272727272726	0.017007533576245213	0.7236818588025022	0.016703462366335776	0.7247441860465116	0.01803883797533173	0.7814376321353066	0.013302516432802166	0.17157069597808067	0.006664637397442938	0.17158406662176087	0.01632417628220939	0.15901956907102927	0.01039356827500607	0.08979608099150947	0.006306500462095688	0.6954545454545455	0.023177361425421778	0.7099195710455763	0.01539163548998103	0.7105116279069768	0.015481037442020269
fgraminearum_oldlabel	fgraminearum	oldlabel	GIN	ORT_EXP_SUB	ort_exp_sub_contract	oldlabel	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	results/frozen_protocol/labels/fgraminearum_oldlabel.tsv	results/frozen_protocol/splits/fgraminearum_oldlabel_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	False	True					5	1029.0,1030.0,1031.0,1032.0,1033.0	seed_1029,seed_1030,seed_1031,seed_1032,seed_1033	0.6723662790697673	0.05461153920975087	0.1452464143841418	0.020195801346323337	0.146260801415798	0.025552203058978734	0.15760443615637226	0.02204045585037785	0.19596508029203233	0.06287346028984142	0.22727272727272724	0.2020044185753543	0.9131367292225201	0.06324060311565706	0.9412093023255815	0.074090906406351	0.7071522198731501	0.036771821948421025	0.1975666932793687	0.025211841848559194	0.17093046065843626	0.03451088325323327	0.18260685447270233	0.02692387849013647	0.20560430531110158	0.06866179892858018	0.2681818181818182	0.21339444716919095	0.9140303842716712	0.05423359761033602	0.9404651162790698	0.06518003523295436
fgraminearum_oldlabel	fgraminearum	oldlabel	GraphSAGE	ORT_EXP_SUB	ort_exp_sub_contract	oldlabel	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	results/frozen_protocol/labels/fgraminearum_oldlabel.tsv	results/frozen_protocol/splits/fgraminearum_oldlabel_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	False	True					5	1029.0,1030.0,1031.0,1032.0,1033.0	seed_1029,seed_1030,seed_1031,seed_1032,seed_1033	0.7262336152219874	0.019904349076471022	0.14880647196466149	0.008825936605386962	0.1595546188747722	0.009805911728981062	0.1685705659791363	0.010219722691417434	0.10062232808771499	0.00772628804340288	0.525	0.024266086936434814	0.794816800714924	0.024930253117658868	0.8058604651162791	0.026861985258504695	0.7890274841437632	0.011243700624804997	0.19812727739428987	0.008086846756165902	0.2134382329714608	0.0172687113598532	0.20142893568869796	0.016978452395586974	0.11961452179138328	0.012057535421947572	0.6454545454545454	0.02317736142542173	0.7964253798033958	0.02807499511290964	0.8026046511627907	0.029903178897344274
fgraminearum_oldlabel	fgraminearum	oldlabel	MLP	ORT_EXP_SUB	ort_exp_sub_contract	oldlabel	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	results/frozen_protocol/labels/fgraminearum_oldlabel.tsv	results/frozen_protocol/splits/fgraminearum_oldlabel_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	False	True					5	1029.0,1030.0,1031.0,1032.0,1033.0	seed_1029,seed_1030,seed_1031,seed_1032,seed_1033	0.6537452431289641	0.019167585746357244	0.07579038474724108	0.007306780844706949	0.1033002990173503	0.013481734893268971	0.12728540866717628	0.006350001644390637	0.07341435923344872	0.0031841130335156613	0.4795454545454545	0.04788933524023975	0.7420911528150135	0.011442274936671498	0.7528372093023256	0.01379318774335031	0.7618731501057082	0.005147331204311489	0.12281520964544194	0.008791412198230462	0.16608028418017864	0.005035580776706884	0.16006063971512346	0.0019786294329198592	0.09136157975578112	0.0009408591748016983	0.6454545454545454	0.018181818181818167	0.7336907953529938	0.003662895716160706	0.7373023255813953	0.004541974182598596
fgraminearum_oldlabel	fgraminearum	oldlabel	N2V_MLP	N2V	topology_embedding_contract	oldlabel	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	results/frozen_protocol/labels/fgraminearum_oldlabel.tsv	results/frozen_protocol/splits/fgraminearum_oldlabel_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	False	True	node2vec_walk_based	native_walk_node2vec	False		5	1029.0,1030.0,1031.0,1032.0,1033.0	seed_1029,seed_1030,seed_1031,seed_1032,seed_1033	0.7363752642706131	0.012609474574857952	0.14329403758681303	0.016159177895819797	0.13942389997455512	0.016593343604269045	0.13801557735660533	0.015229025622229091	0.07713933099824097	0.010214344171547611	0.6795454545454545	0.05202510519208907	0.659070598748883	0.06325285135047261	0.6582325581395349	0.06782499032909803	0.7477589852008457	0.028157425737236067	0.16745466934959102	0.01521980875920959	0.14862252848046723	0.025416307861177437	0.14077215089940878	0.013552586251527771	0.07850613278820115	0.008825287886279894	0.7090909090909091	0.11078234188139945	0.6559428060768544	0.06208941384186156	0.6537674418604651	0.06832341250693463
fgraminearum_oldlabel	fgraminearum	oldlabel	NB	ORT_EXP_SUB	ort_exp_sub_contract	oldlabel	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	results/frozen_protocol/labels/fgraminearum_oldlabel.tsv	results/frozen_protocol/splits/fgraminearum_oldlabel_split.tsv	configs/frozen_protocol.yaml	False	True					5	1029.0,1030.0,1031.0,1032.0,1033.0	seed_1029,seed_1030,seed_1031,seed_1032,seed_1033	0.5524915433403806	0.0925522877961034	0.05406401773976758	0.01103829327325887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9606791778373548	0.0	1.0	0.0	0.5636279069767441	0.11471079172428983	0.056841315314875594	0.013348434600116471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9606791778373548	0.0	1.0	0.0
fgraminearum_oldlabel	fgraminearum	oldlabel	SVM	ORT_EXP_SUB	ort_exp_sub_contract	oldlabel	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	results/frozen_protocol/labels/fgraminearum_oldlabel.tsv	results/frozen_protocol/splits/fgraminearum_oldlabel_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	False	True					5	1029.0,1030.0,1031.0,1032.0,1033.0	seed_1029,seed_1030,seed_1031,seed_1032,seed_1033	0.6525264270613109	7.796654932172242e-05	0.07254476938713579	3.928188298490923e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9606791778373548	0.0	1.0	0.0	0.7574080338266385	6.214350298814463e-05	0.1220313914021824	3.272879362681438e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9606791778373548	0.0	1.0	0.0
human	human	standard	CC	NETWORK	topology_embedding_contract	standard	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/human/string.csv	undirected_symmetrized	top_k_labeled_positive_count	auroc_auprc_mcc_specificity_top_k	results/frozen_protocol/labels/human_labels.tsv	results/frozen_protocol/splits/human_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	True	True					1	nan	deterministic	0.5880315064375738	0.0	0.1142215257683042	0.0	0.0012909906353963	0.0	0.1020134228187919	0.0	0.1	0.0	0.1041095890410958	0.0	0.8187973997833152	0.0	0.8972046889089269	0.0	0.6279470572965441	0.0	0.1340701323270995	0.0	0.0645002154997028	0.0	0.1511627906976744	0.0	0.1614906832298136	0.0	0.1420765027322404	0.0	0.8418201516793066	0.0	0.9188214070956104	0.0
human	human	standard	DC	NETWORK	topology_embedding_contract	standard	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/human/string.csv	undirected_symmetrized	top_k_labeled_positive_count	auroc_auprc_mcc_specificity_top_k	results/frozen_protocol/labels/human_labels.tsv	results/frozen_protocol/splits/human_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	True	True					1	nan	deterministic	0.8162728361969934	0.0	0.3247210354003561	0.0	0.2867307375363697	0.0	0.358768406961178	0.0	0.3507853403141361	0.0	0.3671232876712328	0.0	0.8702600216684724	0.0	0.9254583709047188	0.0	0.8137492647759497	0.0	0.336017479334231	0.0	0.3483908808759576	0.0	0.4139784946236559	0.0	0.4074074074074074	0.0	0.4207650273224044	0.0	0.8819068255687974	0.0	0.9326518340348768	0.0
human	human	standard	GAT	ORT_EXP_SUB	ort_exp_sub_contract	standard	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/human/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	results/frozen_protocol/labels/human_labels.tsv	results/frozen_protocol/splits/human_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	False	True					5	1029.0,1030.0,1031.0,1032.0,1033.0	seed_1029,seed_1030,seed_1031,seed_1032,seed_1033	0.8861230859180388	0.02675504421460241	0.48221668712712223	0.08365892283942504	0.45317447518842746	0.055822325337035086	0.49011230498777614	0.04174146051502248	0.3666927384328275	0.029820304996697293	0.7572602739726028	0.12704295997757958	0.8453412784398701	0.020494325941973517	0.855004508566276	0.03215273396670898	0.8955735404775751	0.03065577403096205	0.5260603915838472	0.0749445936041712	0.4621047628403323	0.06555373966973224	0.4977852886462835	0.047612342343241965	0.3733145055153639	0.028481875780261803	0.7639344262295081	0.1407843722918877	0.8491874322860238	0.016024417676692815	0.858568851473241	0.028069351542244242
human	human	standard	GCN	ORT_EXP_SUB	ort_exp_sub_contract	standard	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/human/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	results/frozen_protocol/labels/human_labels.tsv	results/frozen_protocol/splits/human_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	False	True					5	1029.0,1030.0,1031.0,1032.0,1033.0	seed_1029,seed_1030,seed_1031,seed_1032,seed_1033	0.8964795302856249	0.006242516195642287	0.5848613812646267	0.021854185619584163	0.38498424292999706	0.08512428744539294	0.40438016232783813	0.08289270971046432	0.2662187178763598	0.06963461752623795	0.9002739726027397	0.03349196008753122	0.7121343445287106	0.11934064844102484	0.6914938382927562	0.1360931440027676	0.9076933187438595	0.010000021495096408	0.6064050121707653	0.016032781380412694	0.41652027853852613	0.09766534407676855	0.42984732149730726	0.09582145149642637	0.2866879483335038	0.08123908013911978	0.9256830601092897	0.02820434513784469	0.7276273022751896	0.1250129082731007	0.705832832230908	0.1418094351513963
human	human	standard	GIN	ORT_EXP_SUB	ort_exp_sub_contract	standard	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/human/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	results/frozen_protocol/labels/human_labels.tsv	results/frozen_protocol/splits/human_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	False	True					5	1029.0,1030.0,1031.0,1032.0,1033.0	seed_1029,seed_1030,seed_1031,seed_1032,seed_1033	0.9085502180169721	0.0014721584422307326	0.6012382066126593	0.003697082310532203	0.5044931507414112	0.0220009138827541	0.5345230930817311	0.028012663493242974	0.40104846382799986	0.03876342302283123	0.8115068493150683	0.03449879723550072	0.8587757313109424	0.02205279434476443	0.8639615269011122	0.02817657943290114	0.923899792658603	0.00270888140561028	0.6446293630273555	0.00752375246163452	0.5336534443644002	0.012332422706965484	0.5596893503060093	0.02073769318705925	0.42324541974608615	0.03427091775326084	0.8360655737704917	0.045849567133121376	0.8685807150595883	0.018458308254072	0.8721587492483464	0.025496658680536046
