source_id	source_type	canonical_gene_id	evidence_path	evidence_kind
FGSG_00548	FGSG	fgraminearum::FGRAMPH1_01G01399	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00548	FGSG	fgraminearum::FGRAMPH1_01G01399	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00549	FGSG	fgraminearum::FGRAMPH1_01G01401	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00549	FGSG	fgraminearum::FGRAMPH1_01G01401	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00550	FGSG	fgraminearum::FGRAMPH1_01G01403	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00550	FGSG	fgraminearum::FGRAMPH1_01G01403	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00551	FGSG	fgraminearum::FGRAMPH1_01G01405	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00551	FGSG	fgraminearum::FGRAMPH1_01G01405	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00552	FGSG	fgraminearum::FGRAMPH1_01G01407	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00552	FGSG	fgraminearum::FGRAMPH1_01G01407	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00553	FGSG	fgraminearum::FGRAMPH1_01G01411	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00553	FGSG	fgraminearum::FGRAMPH1_01G01411	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00554	FGSG	fgraminearum::FGRAMPH1_01G01413	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00554	FGSG	fgraminearum::FGRAMPH1_01G01413	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00555	FGSG	fgraminearum::FGRAMPH1_01G01415	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00555	FGSG	fgraminearum::FGRAMPH1_01G01415	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00556	FGSG	fgraminearum::FGRAMPH1_01G01417	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00557	FGSG	fgraminearum::FGRAMPH1_01G01419	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00557	FGSG	fgraminearum::FGRAMPH1_01G01419	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00558	FGSG	fgraminearum::FGRAMPH1_01G01421	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00558	FGSG	fgraminearum::FGRAMPH1_01G01421	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00559	FGSG	fgraminearum::FGRAMPH1_01G01423	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00559	FGSG	fgraminearum::FGRAMPH1_01G01423	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00560	FGSG	fgraminearum::FGRAMPH1_01G01425	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00560	FGSG	fgraminearum::FGRAMPH1_01G01425	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00561	FGSG	fgraminearum::FGRAMPH1_01G01427	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00561	FGSG	fgraminearum::FGRAMPH1_01G01427	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00562	FGSG	fgraminearum::FGRAMPH1_01G01429	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00562	FGSG	fgraminearum::FGRAMPH1_01G01429	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00563	FGSG	fgraminearum::FGRAMPH1_01G01431	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00563	FGSG	fgraminearum::FGRAMPH1_01G01431	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00564	FGSG	fgraminearum::FGRAMPH1_01G01433	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00564	FGSG	fgraminearum::FGRAMPH1_01G01433	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00565	FGSG	fgraminearum::FGRAMPH1_01G01439	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00565	FGSG	fgraminearum::FGRAMPH1_01G01439	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00566	FGSG	fgraminearum::FGRAMPH1_01G01441	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00566	FGSG	fgraminearum::FGRAMPH1_01G01441	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00567	FGSG	fgraminearum::FGRAMPH1_01G01443	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00567	FGSG	fgraminearum::FGRAMPH1_01G01443	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00568	FGSG	fgraminearum::FGRAMPH1_01G01445	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00568	FGSG	fgraminearum::FGRAMPH1_01G01445	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00569	FGSG	fgraminearum::FGRAMPH1_01G01447	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00569	FGSG	fgraminearum::FGRAMPH1_01G01447	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00570	FGSG	fgraminearum::FGRAMPH1_01G01449	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00570	FGSG	fgraminearum::FGRAMPH1_01G01449	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00571	FGSG	fgraminearum::FGRAMPH1_01G01453	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00571	FGSG	fgraminearum::FGRAMPH1_01G01453	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00572	FGSG	fgraminearum::FGRAMPH1_01G01455	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00572	FGSG	fgraminearum::FGRAMPH1_01G01455	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00573	FGSG	fgraminearum::FGRAMPH1_01G01459	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00573	FGSG	fgraminearum::FGRAMPH1_01G01459	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00574	FGSG	fgraminearum::FGRAMPH1_01G01461	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00574	FGSG	fgraminearum::FGRAMPH1_01G01461	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00576	FGSG	fgraminearum::FGRAMPH1_01G01467	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00576	FGSG	fgraminearum::FGRAMPH1_01G01467	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00577	FGSG	fgraminearum::FGRAMPH1_01G01469	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00577	FGSG	fgraminearum::FGRAMPH1_01G01469	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00578	FGSG	fgraminearum::FGRAMPH1_01G01471	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00578	FGSG	fgraminearum::FGRAMPH1_01G01471	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00579	FGSG	fgraminearum::FGRAMPH1_01G01473	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00579	FGSG	fgraminearum::FGRAMPH1_01G01473	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00581	FGSG	fgraminearum::FGRAMPH1_01G01477	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00581	FGSG	fgraminearum::FGRAMPH1_01G01477	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00582	FGSG	fgraminearum::FGRAMPH1_01G01479	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00582	FGSG	fgraminearum::FGRAMPH1_01G01479	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00583	FGSG	fgraminearum::FGRAMPH1_01G01481	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00583	FGSG	fgraminearum::FGRAMPH1_01G01481	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00584	FGSG	fgraminearum::FGRAMPH1_01G01483	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00584	FGSG	fgraminearum::FGRAMPH1_01G01483	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00585	FGSG	fgraminearum::FGRAMPH1_01G01485	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00586	FGSG	fgraminearum::FGRAMPH1_01G01489	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00586	FGSG	fgraminearum::FGRAMPH1_01G01489	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00587	FGSG	fgraminearum::FGRAMPH1_01G01497	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00588	FGSG	fgraminearum::FGRAMPH1_01G01499	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00588	FGSG	fgraminearum::FGRAMPH1_01G01499	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00589	FGSG	fgraminearum::FGRAMPH1_01G01501	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00589	FGSG	fgraminearum::FGRAMPH1_01G01501	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00590	FGSG	fgraminearum::FGRAMPH1_01G01503	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00590	FGSG	fgraminearum::FGRAMPH1_01G01503	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00591	FGSG	fgraminearum::FGRAMPH1_01G01505	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00591	FGSG	fgraminearum::FGRAMPH1_01G01505	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00592	FGSG	fgraminearum::FGRAMPH1_01G01507	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00592	FGSG	fgraminearum::FGRAMPH1_01G01507	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00593	FGSG	fgraminearum::FGRAMPH1_01G01509	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00593	FGSG	fgraminearum::FGRAMPH1_01G01509	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00594	FGSG	fgraminearum::FGRAMPH1_01G01511	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00594	FGSG	fgraminearum::FGRAMPH1_01G01511	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00595	FGSG	fgraminearum::FGRAMPH1_01G01513	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00595	FGSG	fgraminearum::FGRAMPH1_01G01513	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00596	FGSG	fgraminearum::FGRAMPH1_01G01517	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00596	FGSG	fgraminearum::FGRAMPH1_01G01517	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00597	FGSG	fgraminearum::FGRAMPH1_01G01519	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00597	FGSG	fgraminearum::FGRAMPH1_01G01519	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00598	FGSG	fgraminearum::FGRAMPH1_01G01521	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00598	FGSG	fgraminearum::FGRAMPH1_01G01521	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00599	FGSG	fgraminearum::FGRAMPH1_01G01523	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00599	FGSG	fgraminearum::FGRAMPH1_01G01523	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00600	FGSG	fgraminearum::FGRAMPH1_01G01525	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00600	FGSG	fgraminearum::FGRAMPH1_01G01525	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00601	FGSG	fgraminearum::FGRAMPH1_01G01527	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00601	FGSG	fgraminearum::FGRAMPH1_01G01527	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00602	FGSG	fgraminearum::FGRAMPH1_01G01529	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00602	FGSG	fgraminearum::FGRAMPH1_01G01529	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00603	FGSG	fgraminearum::FGRAMPH1_01G01531	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00603	FGSG	fgraminearum::FGRAMPH1_01G01531	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00604	FGSG	fgraminearum::FGRAMPH1_01G01533	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00604	FGSG	fgraminearum::FGRAMPH1_01G01533	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00605	FGSG	fgraminearum::FGRAMPH1_01G01537	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00605	FGSG	fgraminearum::FGRAMPH1_01G01537	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00606	FGSG	fgraminearum::FGRAMPH1_01G01539	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00606	FGSG	fgraminearum::FGRAMPH1_01G01539	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00607	FGSG	fgraminearum::FGRAMPH1_01G01541	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00608	FGSG	fgraminearum::FGRAMPH1_01G01543	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00608	FGSG	fgraminearum::FGRAMPH1_01G01543	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00609	FGSG	fgraminearum::FGRAMPH1_01G01547	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00609	FGSG	fgraminearum::FGRAMPH1_01G01547	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00610	FGSG	fgraminearum::FGRAMPH1_01G01549	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00610	FGSG	fgraminearum::FGRAMPH1_01G01549	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00611	FGSG	fgraminearum::FGRAMPH1_01G01553	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00611	FGSG	fgraminearum::FGRAMPH1_01G01553	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00612	FGSG	fgraminearum::FGRAMPH1_01G01555	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00612	FGSG	fgraminearum::FGRAMPH1_01G01555	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00613	FGSG	fgraminearum::FGRAMPH1_01G01559	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00613	FGSG	fgraminearum::FGRAMPH1_01G01559	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00614	FGSG	fgraminearum::FGRAMPH1_01G01561	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00615	FGSG	fgraminearum::FGRAMPH1_01G01563	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00615	FGSG	fgraminearum::FGRAMPH1_01G01563	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00616	FGSG	fgraminearum::FGRAMPH1_01G01565	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00616	FGSG	fgraminearum::FGRAMPH1_01G01565	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00617	FGSG	fgraminearum::FGRAMPH1_01G01567	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00618	FGSG	fgraminearum::FGRAMPH1_01G01569	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00618	FGSG	fgraminearum::FGRAMPH1_01G01569	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00619	FGSG	fgraminearum::FGRAMPH1_01G01571	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00620	FGSG	fgraminearum::FGRAMPH1_01G01573	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00620	FGSG	fgraminearum::FGRAMPH1_01G01573	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00621	FGSG	fgraminearum::FGRAMPH1_01G01575	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00621	FGSG	fgraminearum::FGRAMPH1_01G01575	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00622	FGSG	fgraminearum::FGRAMPH1_01G01577	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00622	FGSG	fgraminearum::FGRAMPH1_01G01577	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00623	FGSG	fgraminearum::FGRAMPH1_01G01579	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00623	FGSG	fgraminearum::FGRAMPH1_01G01579	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00624	FGSG	fgraminearum::FGRAMPH1_01G01581	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00624	FGSG	fgraminearum::FGRAMPH1_01G01581	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00625	FGSG	fgraminearum::FGRAMPH1_01G01583	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00625	FGSG	fgraminearum::FGRAMPH1_01G01583	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00626	FGSG	fgraminearum::FGRAMPH1_01G01585	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00626	FGSG	fgraminearum::FGRAMPH1_01G01585	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00627	FGSG	fgraminearum::FGRAMPH1_01G01589	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00627	FGSG	fgraminearum::FGRAMPH1_01G01589	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00628	FGSG	fgraminearum::FGRAMPH1_01G01593	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00628	FGSG	fgraminearum::FGRAMPH1_01G01593	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00629	FGSG	fgraminearum::FGRAMPH1_01G01591	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00629	FGSG	fgraminearum::FGRAMPH1_01G01591	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00630	FGSG	fgraminearum::FGRAMPH1_01G01595	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00630	FGSG	fgraminearum::FGRAMPH1_01G01595	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00631	FGSG	fgraminearum::FGRAMPH1_01G01597	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00631	FGSG	fgraminearum::FGRAMPH1_01G01597	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00633	FGSG	fgraminearum::FGRAMPH1_01G01601	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00633	FGSG	fgraminearum::FGRAMPH1_01G01601	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00634	FGSG	fgraminearum::FGRAMPH1_01G01603	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_00634	FGSG	fgraminearum::FGRAMPH1_01G01603	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_00635	FGSG	fgraminearum::FGRAMPH1_01G01605	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
