raw_protein1	raw_protein2	mapped_A	mapped_B	keep_edge	drop_reason	combined_score	coexpression	experimental	database
6239.2L52.1a.1	6239.E02A10.1.1		WBGene00008452	False	unmapped_A	237	65	218	0
6239.2L52.1a.1	6239.C28G1.10.1		WBGene00219376	False	unmapped_A	161	0	161	0
6239.2L52.1a.1	6239.JC8.3a.1		WBGene00004424	False	unmapped_A	173	0	173	0
6239.2L52.1a.1	6239.C17G10.1.1		WBGene00015915	False	unmapped_A	167	0	165	0
6239.2L52.1a.1	6239.B0523.3.1		WBGene00003993	False	unmapped_A	150	46	146	0
6239.2L52.1a.1	6239.K08C9.7.1			False	unmapped_A	173	0	173	0
6239.2L52.1a.1	6239.R05D8.9.1		WBGene00019886	False	unmapped_A	153	0	154	0
6239.2L52.1a.1	6239.T03D8.2.1			False	unmapped_A	218	0	218	0
6239.2L52.1a.1	6239.F02D10.7.1			False	unmapped_A	192	111	129	0
6239.2L52.1a.1	6239.M7.1.1			False	unmapped_A	161	0	161	0
6239.2L52.1a.1	6239.B0041.4.1		WBGene00004415	False	unmapped_A	187	55	175	0
6239.2L52.1a.1	6239.F26H9.7.1			False	unmapped_A	161	0	161	0
6239.2L52.1a.1	6239.F13B10.2a.1		WBGene00004414	False	unmapped_A	189	46	185	0
6239.2L52.1a.1	6239.R13H8.1h.1			False	unmapped_A	156	0	157	0
6239.2L52.1a.1	6239.K03B4.3b.3			False	unmapped_A	151	0	152	0
6239.2L52.1a.1	6239.ZK863.6.2			False	unmapped_A	183	0	183	0
6239.2L52.1a.1	6239.F40F8.1b.1			False	unmapped_A	155	0	156	0
6239.2L52.1a.1	6239.F43C9.3.1		WBGene00018377	False	unmapped_A	192	0	176	0
6239.2L52.1a.1	6239.Y41C4A.19.1		WBGene00000671	False	unmapped_A	150	46	146	0
6239.2L52.1a.1	6239.F26D10.3.1		WBGene00002005	False	unmapped_A	167	0	168	0
6239.2L52.1a.1	6239.T24D8.5.1		WBGene00003740	False	unmapped_A	150	46	146	0
6239.2L52.1a.1	6239.K07E3.1.1			False	unmapped_A	164	83	126	0
6239.2L52.1a.1	6239.R11D1.9.1			False	unmapped_A	195	0	195	0
6239.2L52.1a.1	6239.Y48G1A.6a.1		WBGene00021661	False	unmapped_A	166	52	144	0
6239.2L52.1a.1	6239.Y54E5B.4.1		WBGene00006711	False	unmapped_A	161	0	161	0
6239.2L52.1a.1	6239.F07B7.11.1			False	unmapped_A	151	0	152	0
6239.2L52.1a.1	6239.F14D2.4a.1			False	unmapped_A	150	46	146	0
6239.2L52.1a.1	6239.Y46H3A.7a.1		WBGene00044344	False	unmapped_A	181	0	182	0
6239.2L52.1a.1	6239.Y43F8B.19.1			False	unmapped_A	159	0	160	0
6239.2L52.1a.1	6239.Y43F8B.12.1		WBGene00012822	False	unmapped_A	180	57	167	0
6239.2L52.1a.1	6239.R06C7.7b.1		WBGene00003041	False	unmapped_A	156	0	144	0
6239.2L52.1a.1	6239.T01G6.10.1		WBGene00020154	False	unmapped_A	153	0	154	0
6239.2L52.1a.1	6239.Y77E11A.10.1		WBGene00000546	False	unmapped_A	177	58	163	0
6239.2L52.1a.1	6239.T01G5.4.1		WBGene00005658	False	unmapped_A	158	74	129	0
6239.2L52.1a.1	6239.Y32H12A.3.1		WBGene00000973	False	unmapped_A	153	0	154	0
6239.2L52.1a.1	6239.Y41C4A.8.1		WBGene00012755	False	unmapped_A	177	0	177	0
6239.2L52.1a.1	6239.T20B12.2.1			False	unmapped_A	160	0	144	0
6239.2L52.1a.1	6239.ZK757.4b.1		WBGene00014075	False	unmapped_A	167	0	167	0
6239.2L52.1a.1	6239.Y55F3AM.13.1		WBGene00021930	False	unmapped_A	186	0	186	0
6239.2L52.1a.1	6239.F11F1.8.1			False	unmapped_A	150	46	146	0
6239.2L52.1a.1	6239.C16A3.1c.1		WBGene00015806	False	unmapped_A	175	57	162	0
6239.2L52.1a.1	6239.K02G10.1.1		WBGene00019344	False	unmapped_A	167	0	167	0
6239.2L52.1a.1	6239.Y47H9C.2.1		WBGene00012948	False	unmapped_A	167	0	167	0
6239.2L52.1a.1	6239.C16A3.9.1		WBGene00004482	False	unmapped_A	205	60	189	0
6239.2L52.1a.1	6239.C25D7.3.1			False	unmapped_A	152	78	119	0
6239.2L52.1a.1	6239.T22C1.7.1		WBGene00002179	False	unmapped_A	181	0	159	0
6239.2L52.1a.1	6239.W09H1.2.1			False	unmapped_A	154	59	138	0
6239.2L52.1a.1	6239.F11F1.1a.1		WBGene00008714	False	unmapped_A	167	0	168	0
6239.2L52.1a.1	6239.F09G8.3.1		WBGene00017319	False	unmapped_A	220	0	220	0
6239.2L52.1a.1	6239.ZK816.5.1		WBGene00000989	False	unmapped_A	153	0	154	0
6239.2L52.1a.1	6239.Y97E10AR.7.2		WBGene00022402	False	unmapped_A	223	0	223	0
6239.2L52.1a.1	6239.Y92H12BR.6.1		WBGene00022371	False	unmapped_A	178	0	94	130
6239.2L52.1a.1	6239.T24H7.2.1		WBGene00020781	False	unmapped_A	151	0	152	0
6239.2L52.1a.1	6239.Y48G1C.10a.2		WBGene00021683	False	unmapped_A	165	0	166	0
6239.2L52.1a.1	6239.F29B9.8.2			False	unmapped_A	179	0	180	0
6239.2L52.1a.1	6239.W09D10.3.1			False	unmapped_A	169	0	169	0
6239.2L52.1a.1	6239.C14A4.2.1		WBGene00000933	False	unmapped_A	224	49	218	0
6239.2L52.1a.1	6239.F01D4.5a.1		WBGene00008488	False	unmapped_A	157	73	129	0
6239.2L52.1a.1	6239.R05D8.8.1		WBGene00000977	False	unmapped_A	153	0	154	0
6239.2L52.1a.1	6239.H14E04.5.1		WBGene00000506	False	unmapped_A	177	0	155	0
6239.2L52.1a.1	6239.F43C1.6.1		WBGene00023422	False	unmapped_A	191	0	191	0
6239.2L52.1a.1	6239.C25A1.2.2		WBGene00001442	False	unmapped_A	169	55	157	0
6239.2L52.1a.1	6239.K05G3.1.1		WBGene00019422	False	unmapped_A	153	49	146	0
6239.2L52.1a.1	6239.T04D3.2.1			False	unmapped_A	157	72	129	0
6239.2L52.1a.1	6239.ZK131.5.1		WBGene00001885	False	unmapped_A	151	0	152	0
