raw_probe_id	mapped_gene_id	mapping_status	mapping_method	keep_record	source_file	platform_gpl
3615_i_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3616_f_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3617_f_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3618_f_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3619_f_at	S000000524	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3620_f_at	S000000524	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3621_i_at	S000007347	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3622_f_at	S000007347	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3623_f_at	S000001322	mapped	alias_bridge	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3624_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3625_at	S000005358	mapped	alias_bridge	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3626_i_at	S000005358	mapped	alias_bridge	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3627_r_at	S000005358	mapped	alias_bridge	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3628_f_at	S000005358	mapped	alias_bridge	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3629_f_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3630_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3631_s_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3632_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3633_f_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3634_f_at	S000000068	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3635_f_at	S000000068	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3636_f_at	S000000067	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3637_f_at	S000000067	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3638_f_at	S000000940	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3639_f_at	S000000068	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3640_f_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3641_f_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3642_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3643_i_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3644_f_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3645_f_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3646_s_at	S000005283	mapped	alias_bridge	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3647_f_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3648_f_at	S000005280	mapped	alias_bridge	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3649_f_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3650_f_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3651_f_at	S000000068	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3652_f_at	S000000962	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3653_f_at	S000000068	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3654_i_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3655_f_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3656_f_at	S000006022	mapped	alias_bridge	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3657_f_at	S000000524	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3658_f_at	S000000940	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3659_f_at	S000000524	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3660_f_at	S000006022	mapped	alias_bridge	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3661_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3662_f_at	S000007347	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3663_f_at	S000003650	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3664_f_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3665_f_at	S000000067	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3666_f_at	S000000524	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3667_f_at	S000000524	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3668_f_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3669_f_at	S000007344	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3670_f_at	S000003650	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3671_f_at	S000000068	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3672_f_at	S000000940	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3673_f_at	S000000068	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3674_i_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3675_r_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3676_f_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3677_f_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3678_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3679_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3680_i_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3681_s_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3682_i_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3683_f_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3684_f_at	S000003650	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3685_f_at	S000000068	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3686_f_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3687_f_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3688_f_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3689_f_at	S000000524	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3690_f_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3691_f_at	S000003650	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3692_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3693_f_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3694_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3695_f_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3696_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3697_f_at	S000001322	mapped	alias_bridge	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3698_f_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3699_f_at	S000000068	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3700_f_at	S000000067	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3701_f_at	S000000068	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3702_f_at	S000000068	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3703_f_at	S000000067	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3704_f_at	S000000067	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3705_f_at	S000000067	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3706_f_at	S000000068	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3707_f_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3708_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3709_f_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3710_f_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3711_f_at	S000000068	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3712_s_at	S000002146	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3713_s_at	S000002146	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3714_f_at	S000000962	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3715_f_at	S000000068	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3716_f_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3717_s_at	S000000524	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3718_s_at	S000000524	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3719_s_at	S000000524	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3720_f_at	S000000524	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3721_s_at	S000000524	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3722_s_at	S000000524	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3723_f_at	S000000524	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3724_f_at	S000007353	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3725_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3726_f_at	S000000524	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3727_f_at	S000000067	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3728_f_at	S000000067	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3729_f_at	S000000524	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3730_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3731_s_at	S000005283	mapped	alias_bridge	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3732_s_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3733_s_at	S000005283	mapped	alias_bridge	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3734_s_at	S000005283	mapped	alias_bridge	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3735_f_at	S000005283	mapped	alias_bridge	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3736_s_at	S000005283	mapped	alias_bridge	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3737_s_at	S000005283	mapped	alias_bridge	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3738_s_at	S000005280	mapped	alias_bridge	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3739_f_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3740_f_at	S000000940	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3741_f_at	S000000524	mapped	mapped_direct	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3742_f_at	S000006022	mapped	alias_bridge	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3743_f_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3744_i_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3745_f_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3746_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3747_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3748_i_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3749_r_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3750_f_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3751_f_at	S000001322	mapped	alias_bridge	True	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3752_f_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3753_s_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3754_s_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3755_f_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3756_i_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3757_f_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3758_f_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3759_f_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
3760_at		unmapped	none	False	scerevisiae_GSE3431_series_matrix.txt.gz	GPL90
