raw_probe_id	mapped_gene_id	mapping_status	mapping_method
2957_at		unmapped	none
2958_at		unmapped	none
2959_at		unmapped	none
2960_at		unmapped	none
2961_at		unmapped	none
2962_at		unmapped	none
2963_at	S000001666	mapped	alias_bridge
2964_at	S000001665	mapped	alias_bridge
2965_g_at	S000001665	mapped	alias_bridge
2966_s_at	S000001665	mapped	alias_bridge
2967_s_at	S000001665	mapped	alias_bridge
2968_s_at	S000001665	mapped	alias_bridge
2969_s_at	S000001665	mapped	alias_bridge
2970_s_at	S000001665	mapped	alias_bridge
2971_at		unmapped	none
2972_at		unmapped	none
2973_at		unmapped	none
2974_at		unmapped	none
2975_at		unmapped	none
2976_at		unmapped	none
2977_at		unmapped	none
2978_at		unmapped	none
2979_at		unmapped	none
2980_at		unmapped	none
2981_at		unmapped	none
2982_at		unmapped	none
2983_at		unmapped	none
2984_at		unmapped	none
2985_at		unmapped	none
2986_at		unmapped	none
2987_at		unmapped	none
2988_at		unmapped	none
2989_at	S000001763	mapped	alias_bridge
2990_g_at	S000001763	mapped	alias_bridge
2991_at	S000001803	mapped	alias_bridge
2992_g_at	S000001803	mapped	alias_bridge
2993_s_at	S000001803	mapped	alias_bridge
2994_s_at	S000001803	mapped	alias_bridge
2995_s_at	S000001803	mapped	alias_bridge
2996_s_at	S000001803	mapped	alias_bridge
2997_s_at	S000001803	mapped	alias_bridge
2998_at	S000001809	mapped	alias_bridge
2999_at		unmapped	none
3000_at		unmapped	none
3001_at	S000001810	mapped	alias_bridge
3002_g_at	S000001810	mapped	alias_bridge
3003_s_at	S000003827	mapped	alias_bridge
3004_s_at	S000003827	mapped	alias_bridge
3005_at		unmapped	none
3006_at		unmapped	none
3007_at		unmapped	none
3008_at	S000003852	mapped	alias_bridge
3009_g_at	S000003852	mapped	alias_bridge
3010_s_at	S000003852	mapped	alias_bridge
3011_s_at	S000003852	mapped	alias_bridge
3012_s_at	S000003852	mapped	alias_bridge
3013_at		unmapped	none
3014_at		unmapped	none
3015_at		unmapped	none
3016_at	S000003871	mapped	alias_bridge
3017_g_at	S000003871	mapped	alias_bridge
3018_s_at	S000003871	mapped	alias_bridge
3019_at		unmapped	none
3020_at		unmapped	none
3021_at		unmapped	none
3022_at		unmapped	none
3023_at	S000003902	mapped	alias_bridge
3024_g_at	S000003902	mapped	alias_bridge
3025_s_at	S000003902	mapped	alias_bridge
3026_at		unmapped	none
3027_at		unmapped	none
3028_at		unmapped	none
3029_at		unmapped	none
3030_at	S000028557	mapped	alias_bridge
3031_at		unmapped	none
3032_at	S000003913	mapped	alias_bridge
3033_s_at	S000003913	mapped	alias_bridge
3034_at		unmapped	none
3035_at		unmapped	none
3036_at		unmapped	none
3037_at		unmapped	none
3038_at		unmapped	none
3039_s_at		unmapped	none
3040_at		unmapped	none
3041_at		unmapped	none
3042_at		unmapped	none
3043_at		unmapped	none
3044_at		unmapped	none
3045_s_at	S000003648	mapped	alias_bridge
3046_at		unmapped	none
3047_at		unmapped	none
3048_at		unmapped	none
3049_at		unmapped	none
3050_at		unmapped	none
3051_at		unmapped	none
3052_at		unmapped	none
3053_at		unmapped	none
3054_at	S000003628	mapped	alias_bridge
3055_g_at	S000003628	mapped	alias_bridge
3056_s_at	S000003628	mapped	alias_bridge
3057_s_at	S000003628	mapped	alias_bridge
3058_s_at	S000003628	mapped	alias_bridge
3059_at		unmapped	none
3060_at		unmapped	none
3061_at		unmapped	none
3062_at		unmapped	none
3063_at		unmapped	none
3064_at		unmapped	none
3065_g_at		unmapped	none
3066_at	S000003542	mapped	alias_bridge
3067_g_at	S000003542	mapped	alias_bridge
3068_s_at	S000003542	mapped	alias_bridge
3069_s_at	S000003542	mapped	alias_bridge
3070_s_at	S000003542	mapped	alias_bridge
3071_s_at	S000003542	mapped	alias_bridge
3072_s_at	S000003542	mapped	alias_bridge
3073_s_at	S000003542	mapped	alias_bridge
3074_at		unmapped	none
3075_at		unmapped	none
3076_at		unmapped	none
3077_at	S000003803	mapped	alias_bridge
3078_g_at	S000003803	mapped	alias_bridge
3079_s_at	S000003803	mapped	alias_bridge
3080_f_at	S000003803	mapped	alias_bridge
3081_at		unmapped	none
3082_at	S000003827	mapped	alias_bridge
3083_g_at	S000003827	mapped	alias_bridge
3084_s_at	S000003827	mapped	alias_bridge
3085_s_at	S000003827	mapped	alias_bridge
3086_s_at	S000003827	mapped	alias_bridge
3087_s_at	S000003827	mapped	alias_bridge
3088_at	S000000026	mapped	alias_bridge
3089_g_at	S000000026	mapped	alias_bridge
3090_s_at	S000000026	mapped	alias_bridge
3091_at		unmapped	none
3092_f_at		unmapped	none
3093_f_at		unmapped	none
3096_f_at		unmapped	none
3097_at		unmapped	none
3098_at		unmapped	none
3099_at		unmapped	none
3100_s_at		unmapped	none
3101_at		unmapped	none
3102_s_at		unmapped	none
3103_at		unmapped	none
3104_at		unmapped	none
3105_g_at		unmapped	none
3106_s_at		unmapped	none
3107_s_at		unmapped	none
3108_at		unmapped	none
3109_at		unmapped	none
3110_s_at	S000001435	mapped	alias_bridge
3111_s_at	S000001435	mapped	alias_bridge
3112_s_at	S000001435	mapped	alias_bridge
3113_s_at	S000001435	mapped	alias_bridge
3114_s_at	S000001435	mapped	alias_bridge
3115_at		unmapped	none
3116_at		unmapped	none
3117_at		unmapped	none
3118_at		unmapped	none
3119_at		unmapped	none
3120_at		unmapped	none
3121_at		unmapped	none
3122_at		unmapped	none
3123_at		unmapped	none
3124_at		unmapped	none
3125_at		unmapped	none
3126_at		unmapped	none
3127_at		unmapped	none
3128_at	S000003651	mapped	alias_bridge
3129_at		unmapped	none
3130_at	S000003648	mapped	alias_bridge
3131_g_at	S000003648	mapped	alias_bridge
3133_f_at	S000000068	mapped	mapped_direct
3136_s_at	S000003537	mapped	mapped_direct
3137_s_at	S000007347	mapped	mapped_direct
3139_f_at		unmapped	none
3141_i_at		unmapped	none
3142_f_at		unmapped	none
3143_f_at		unmapped	none
3144_f_at	S000000068	mapped	mapped_direct
3145_at		unmapped	none
3147_at		unmapped	none
3148_s_at		unmapped	none
3149_at		unmapped	none
3150_at		unmapped	none
3151_g_at		unmapped	none
3152_at		unmapped	none
3153_at		unmapped	none
3154_at		unmapped	none
3155_at		unmapped	none
3156_at		unmapped	none
3157_at		unmapped	none
3158_at		unmapped	none
3159_at		unmapped	none
3161_f_at	S000007347	mapped	mapped_direct
3162_at		unmapped	none
3163_i_at		unmapped	none
3164_f_at		unmapped	none
3165_at		unmapped	none
3166_i_at		unmapped	none
3167_r_at		unmapped	none
3168_f_at		unmapped	none
3169_f_at	S000001322	mapped	alias_bridge
3170_i_at		unmapped	none
3171_r_at		unmapped	none
3172_f_at		unmapped	none
3173_i_at		unmapped	none
3174_f_at		unmapped	none
3175_i_at		unmapped	none
3176_f_at		unmapped	none
3177_f_at		unmapped	none
3178_f_at		unmapped	none
3180_f_at	S000000067	mapped	mapped_direct
3181_f_at	S000000068	mapped	mapped_direct
3182_i_at		unmapped	none
3183_f_at	S000005283	mapped	alias_bridge
3184_s_at	S000005283	mapped	alias_bridge
3185_s_at	S000003229	mapped	alias_bridge
3187_s_at	S000005283	mapped	alias_bridge
3188_at		unmapped	none
3189_i_at		unmapped	none
3190_f_at		unmapped	none
3191_i_at		unmapped	none
3192_f_at		unmapped	none
3193_at		unmapped	none
3195_f_at		unmapped	none
3196_f_at	S000003650	mapped	mapped_direct
3199_f_at	S000001322	mapped	alias_bridge
3200_i_at		unmapped	none
3201_r_at		unmapped	none
3202_f_at		unmapped	none
3203_f_at	S000000068	mapped	mapped_direct
3204_at		unmapped	none
3206_at		unmapped	none
3207_i_at		unmapped	none
3208_f_at		unmapped	none
3209_f_at	S000000944	mapped	alias_bridge
3212_f_at		unmapped	none
3214_at		unmapped	none
3215_f_at		unmapped	none
3216_at		unmapped	none
3218_at		unmapped	none
3222_f_at	S000000524	mapped	mapped_direct
3223_f_at		unmapped	none
3225_f_at	S000000940	mapped	mapped_direct
3226_f_at	S000000068	mapped	mapped_direct
3228_at		unmapped	none
3230_f_at		unmapped	none
3232_f_at	S000003650	mapped	mapped_direct
3233_f_at	S000000068	mapped	mapped_direct
3234_at	S000003527	mapped	alias_bridge
3235_f_at	S000006022	mapped	alias_bridge
3236_f_at	S000000067	mapped	mapped_direct
3237_f_at	S000000524	mapped	mapped_direct
3239_f_at	S000007407	mapped	mapped_direct
3240_f_at	S000000524	mapped	mapped_direct
3241_f_at	S000000524	mapped	mapped_direct
3243_at		unmapped	none
3244_i_at		unmapped	none
3245_f_at		unmapped	none
3247_s_at	S000003537	mapped	mapped_direct
3248_s_at	S000003537	mapped	mapped_direct
3249_s_at	S000003537	mapped	mapped_direct
3250_s_at	S000003537	mapped	mapped_direct
3251_s_at	S000003537	mapped	mapped_direct
3252_s_at	S000003537	mapped	mapped_direct
3253_f_at	S000007347	mapped	mapped_direct
3255_at		unmapped	none
3256_at		unmapped	none
3257_f_at	S000007347	mapped	mapped_direct
3258_f_at		unmapped	none
3259_at		unmapped	none
3260_f_at	S000007347	mapped	mapped_direct
3262_at		unmapped	none
3263_i_at		unmapped	none
3264_f_at		unmapped	none
3267_f_at	S000007347	mapped	mapped_direct
3268_f_at	S000000068	mapped	mapped_direct
3269_f_at		unmapped	none
3270_f_at	S000006022	mapped	alias_bridge
3271_i_at		unmapped	none
3272_f_at		unmapped	none
3274_at		unmapped	none
3276_i_at		unmapped	none
3277_f_at		unmapped	none
3279_f_at	S000000940	mapped	mapped_direct
3283_f_at	S000000524	mapped	mapped_direct
3284_f_at	S000000524	mapped	mapped_direct
3285_f_at		unmapped	none
3286_f_at		unmapped	none
3287_s_at		unmapped	none
3288_at		unmapped	none
3289_i_at		unmapped	none
3290_f_at		unmapped	none
3291_f_at	S000000068	mapped	mapped_direct
3294_at		unmapped	none
3296_at		unmapped	none
3297_i_at		unmapped	none
3298_f_at		unmapped	none
3299_f_at	S000003229	mapped	alias_bridge
3301_f_at	S000003650	mapped	mapped_direct
3302_f_at		unmapped	none
3303_f_at		unmapped	none
3304_f_at		unmapped	none
3305_at		unmapped	none
3306_i_at		unmapped	none
3307_s_at		unmapped	none
3308_s_at		unmapped	none
3309_s_at		unmapped	none
3310_s_at		unmapped	none
3311_f_at	S000000524	mapped	mapped_direct
3313_f_at	S000000524	mapped	mapped_direct
3315_f_at	S000000067	mapped	mapped_direct
3316_f_at		unmapped	none
3317_f_at		unmapped	none
3319_f_at	S000000068	mapped	mapped_direct
3320_i_at		unmapped	none
3321_f_at		unmapped	none
3322_at		unmapped	none
3323_i_at		unmapped	none
3324_at		unmapped	none
3325_f_at		unmapped	none
3326_at		unmapped	none
3327_f_at	S000003527	mapped	mapped_direct
3328_at		unmapped	none
3329_f_at		unmapped	none
3330_f_at	S000000524	mapped	mapped_direct
3332_i_at		unmapped	none
3333_f_at		unmapped	none
3334_at		unmapped	none
3335_at		unmapped	none
3336_f_at	S000003650	mapped	mapped_direct
3337_i_at		unmapped	none
3338_f_at		unmapped	none
3340_f_at	S000001322	mapped	alias_bridge
3342_f_at	S000007347	mapped	mapped_direct
3343_i_at		unmapped	none
3344_f_at		unmapped	none
3345_f_at	S000000524	mapped	mapped_direct
3346_at		unmapped	none
3347_s_at		unmapped	none
3348_f_at	S000000068	mapped	mapped_direct
3350_f_at	S000000067	mapped	mapped_direct
3352_s_at		unmapped	none
3354_s_at	S000003791	mapped	alias_bridge
3355_s_at		unmapped	none
3356_f_at		unmapped	none
3357_at		unmapped	none
3358_f_at		unmapped	none
3359_f_at	S000001322	mapped	alias_bridge
3360_at		unmapped	none
3361_f_at		unmapped	none
3362_at		unmapped	none
3363_at		unmapped	none
3364_f_at		unmapped	none
3365_f_at	S000000524	mapped	mapped_direct
3366_at		unmapped	none
3367_f_at	S000000068	mapped	mapped_direct
3368_f_at		unmapped	none
3369_i_at		unmapped	none
3370_f_at		unmapped	none
3371_f_at		unmapped	none
3372_f_at		unmapped	none
3373_at		unmapped	none
3374_at		unmapped	none
3375_f_at	S000007347	mapped	mapped_direct
3376_f_at		unmapped	none
3377_at		unmapped	none
3378_f_at		unmapped	none
3379_f_at	S000006022	mapped	alias_bridge
3380_i_at		unmapped	none
3381_f_at		unmapped	none
3382_f_at		unmapped	none
3383_f_at		unmapped	none
3384_f_at	S000007347	mapped	mapped_direct
3385_s_at		unmapped	none
3386_f_at	S000000068	mapped	mapped_direct
3387_f_at	S000000067	mapped	mapped_direct
3388_f_at	S000000068	mapped	mapped_direct
3389_f_at	S000000068	mapped	mapped_direct
3390_at	S000002588	mapped	alias_bridge
3391_f_at	S000000068	mapped	mapped_direct
3392_f_at	S000000068	mapped	mapped_direct
3393_f_at	S000000524	mapped	mapped_direct
3394_f_at	S000000940	mapped	mapped_direct
3395_f_at	S000007345	mapped	mapped_direct
3396_f_at	S000006022	mapped	alias_bridge
3397_f_at		unmapped	none
3398_f_at		unmapped	none
3399_f_at	S000000524	mapped	mapped_direct
3400_i_at		unmapped	none
3401_f_at		unmapped	none
3402_at		unmapped	none
3403_f_at	S000001038	mapped	mapped_direct
3404_f_at		unmapped	none
3405_f_at		unmapped	none
3406_f_at	S000000068	mapped	mapped_direct
3407_at		unmapped	none
3408_f_at	S000000524	mapped	mapped_direct
3409_f_at	S000000524	mapped	mapped_direct
3410_f_at	S000000524	mapped	mapped_direct
3411_f_at	S000000524	mapped	mapped_direct
3412_f_at	S000000067	mapped	mapped_direct
3413_f_at	S000000524	mapped	mapped_direct
3414_f_at	S000000524	mapped	mapped_direct
3415_i_at		unmapped	none
3416_s_at		unmapped	none
3417_f_at	S000007347	mapped	mapped_direct
3418_f_at		unmapped	none
3419_f_at	S000000524	mapped	mapped_direct
3420_f_at	S000000524	mapped	mapped_direct
3421_f_at	S000007397	mapped	mapped_direct
3422_f_at		unmapped	none
3423_f_at	S000006022	mapped	alias_bridge
3424_f_at	S000000940	mapped	mapped_direct
3425_f_at	S000006022	mapped	alias_bridge
3426_f_at	S000000067	mapped	mapped_direct
3427_at		unmapped	none
3428_f_at	S000000068	mapped	mapped_direct
3429_f_at	S000001322	mapped	alias_bridge
3430_f_at	S000000524	mapped	mapped_direct
3431_f_at	S000000524	mapped	mapped_direct
3432_f_at	S000001322	mapped	alias_bridge
3433_i_at		unmapped	none
3434_f_at		unmapped	none
3435_f_at	S000000524	mapped	mapped_direct
3436_f_at		unmapped	none
3437_f_at		unmapped	none
3438_f_at		unmapped	none
3439_f_at		unmapped	none
3440_f_at	S000006022	mapped	alias_bridge
3441_f_at	S000000940	mapped	mapped_direct
3442_f_at	S000007391	mapped	mapped_direct
3443_f_at	S000000524	mapped	mapped_direct
3444_f_at	S000006022	mapped	alias_bridge
3445_f_at	S000007347	mapped	mapped_direct
3446_i_at		unmapped	none
3447_f_at		unmapped	none
3448_s_at	S000003355	mapped	alias_bridge
3449_i_at		unmapped	none
3450_r_at		unmapped	none
3451_f_at		unmapped	none
3452_f_at	S000000068	mapped	mapped_direct
3453_at	S000000600	mapped	alias_bridge
3454_s_at		unmapped	none
3455_f_at		unmapped	none
3456_i_at		unmapped	none
3457_f_at		unmapped	none
3458_f_at		unmapped	none
3459_at		unmapped	none
3460_at		unmapped	none
3461_f_at	S000000068	mapped	mapped_direct
3462_f_at		unmapped	none
3463_at		unmapped	none
3464_at		unmapped	none
3465_at		unmapped	none
3466_i_at		unmapped	none
3467_f_at		unmapped	none
3468_i_at		unmapped	none
3469_f_at		unmapped	none
3470_i_at		unmapped	none
3471_f_at		unmapped	none
3472_f_at		unmapped	none
3473_f_at		unmapped	none
3474_f_at		unmapped	none
3475_f_at	S000003650	mapped	mapped_direct
3476_f_at		unmapped	none
3477_at		unmapped	none
3478_f_at		unmapped	none
3479_f_at		unmapped	none
3480_at		unmapped	none
3481_at		unmapped	none
3482_f_at		unmapped	none
3483_f_at		unmapped	none
3484_f_at		unmapped	none
3485_at		unmapped	none
3486_at		unmapped	none
3487_g_at		unmapped	none
3488_at		unmapped	none
3489_f_at		unmapped	none
3490_f_at		unmapped	none
3491_f_at		unmapped	none
3492_f_at	S000000068	mapped	mapped_direct
3493_f_at	S000006022	mapped	alias_bridge
3494_f_at	S000000524	mapped	mapped_direct
3495_f_at		unmapped	none
3496_f_at	S000001322	mapped	alias_bridge
3497_f_at	S000000524	mapped	mapped_direct
3498_f_at	S000000524	mapped	mapped_direct
3499_f_at	S000007393	mapped	mapped_direct
3500_f_at		unmapped	none
3501_f_at	S000000524	mapped	mapped_direct
3502_f_at	S000000524	mapped	mapped_direct
3503_f_at	S000002149	mapped	mapped_direct
3504_f_at	S000000524	mapped	mapped_direct
3505_s_at		unmapped	none
3506_s_at		unmapped	none
3507_at		unmapped	none
3508_f_at		unmapped	none
3509_f_at	S000007347	mapped	mapped_direct
3510_s_at		unmapped	none
3511_f_at	S000000068	mapped	mapped_direct
3512_f_at	S000000962	mapped	mapped_direct
3513_f_at	S000000068	mapped	mapped_direct
3514_f_at		unmapped	none
3515_at		unmapped	none
3516_f_at	S000000068	mapped	mapped_direct
3517_f_at	S000000940	mapped	mapped_direct
3518_f_at	S000000068	mapped	mapped_direct
3519_f_at		unmapped	none
3520_s_at		unmapped	none
3521_i_at		unmapped	none
3522_f_at		unmapped	none
3523_at		unmapped	none
3524_f_at	S000000067	mapped	mapped_direct
3525_f_at	S000000524	mapped	mapped_direct
3526_f_at	S000000067	mapped	mapped_direct
3527_f_at	S000000068	mapped	mapped_direct
3528_f_at	S000000068	mapped	mapped_direct
3529_f_at	S000000067	mapped	mapped_direct
3530_f_at	S000000068	mapped	mapped_direct
3531_at		unmapped	none
3532_f_at	S000000068	mapped	mapped_direct
3533_f_at	S000000067	mapped	mapped_direct
3534_f_at	S000000068	mapped	mapped_direct
3535_i_at		unmapped	none
3536_f_at	S000007347	mapped	mapped_direct
3537_f_at		unmapped	none
3538_f_at		unmapped	none
3539_f_at	S000007347	mapped	mapped_direct
3540_at		unmapped	none
3541_at		unmapped	none
3542_f_at	S000005283	mapped	alias_bridge
3543_s_at	S000005283	mapped	alias_bridge
3544_at		unmapped	none
3545_i_at		unmapped	none
3546_f_at		unmapped	none
3547_f_at	S000000524	mapped	mapped_direct
3548_s_at		unmapped	none
3549_f_at		unmapped	none
3550_i_at		unmapped	none
3551_f_at		unmapped	none
3552_f_at		unmapped	none
3553_f_at	S000003650	mapped	mapped_direct
3554_f_at	S000003650	mapped	mapped_direct
3555_s_at	S000003649	mapped	mapped_direct
3556_s_at	S000003649	mapped	mapped_direct
3557_s_at	S000003649	mapped	mapped_direct
3558_f_at	S000003650	mapped	mapped_direct
3559_f_at	S000000068	mapped	mapped_direct
3560_at		unmapped	none
3561_f_at		unmapped	none
3562_f_at		unmapped	none
3563_s_at	S000028590	mapped	alias_bridge
3564_f_at	S000007347	mapped	mapped_direct
3565_at		unmapped	none
3566_i_at		unmapped	none
3567_r_at		unmapped	none
3568_f_at		unmapped	none
3569_at		unmapped	none
3570_f_at	S000000068	mapped	mapped_direct
3571_f_at	S000000068	mapped	mapped_direct
3572_f_at		unmapped	none
3573_f_at		unmapped	none
3574_f_at		unmapped	none
3575_f_at	S000007347	mapped	mapped_direct
3576_f_at		unmapped	none
3577_at		unmapped	none
3578_f_at	S000000524	mapped	mapped_direct
3579_f_at	S000000524	mapped	mapped_direct
3580_f_at	S000000524	mapped	mapped_direct
3581_f_at	S000000524	mapped	mapped_direct
3582_f_at	S000000068	mapped	mapped_direct
3583_i_at		unmapped	none
3584_f_at		unmapped	none
3585_f_at		unmapped	none
3586_f_at	S000000068	mapped	mapped_direct
3587_f_at	S000000067	mapped	mapped_direct
3588_f_at	S000000067	mapped	mapped_direct
3589_f_at	S000000067	mapped	mapped_direct
3590_f_at	S000000068	mapped	mapped_direct
3591_f_at	S000000524	mapped	mapped_direct
3592_i_at	S000000068	mapped	mapped_direct
3593_f_at	S000000068	mapped	mapped_direct
3594_f_at		unmapped	none
3595_at		unmapped	none
3596_f_at	S000000524	mapped	mapped_direct
3597_at		unmapped	none
3598_f_at		unmapped	none
3599_at		unmapped	none
3600_i_at		unmapped	none
3601_f_at		unmapped	none
3602_at		unmapped	none
3603_at		unmapped	none
3604_f_at		unmapped	none
3605_f_at		unmapped	none
3606_f_at	S000000068	mapped	mapped_direct
3607_f_at	S000000940	mapped	mapped_direct
3608_f_at	S000000068	mapped	mapped_direct
3609_i_at		unmapped	none
3610_f_at		unmapped	none
3611_f_at		unmapped	none
3612_f_at	S000001322	mapped	alias_bridge
3613_i_at		unmapped	none
3614_f_at		unmapped	none
3615_i_at		unmapped	none
3616_f_at		unmapped	none
3617_f_at		unmapped	none
3618_f_at		unmapped	none
3619_f_at	S000000524	mapped	mapped_direct
3620_f_at	S000000524	mapped	mapped_direct
3621_i_at	S000007347	mapped	mapped_direct
3622_f_at	S000007347	mapped	mapped_direct
3623_f_at	S000001322	mapped	alias_bridge
3624_at		unmapped	none
3625_at	S000005358	mapped	alias_bridge
3626_i_at	S000005358	mapped	alias_bridge
3627_r_at	S000005358	mapped	alias_bridge
3628_f_at	S000005358	mapped	alias_bridge
3629_f_at		unmapped	none
3630_at		unmapped	none
3631_s_at		unmapped	none
3632_at		unmapped	none
3633_f_at		unmapped	none
3634_f_at	S000000068	mapped	mapped_direct
3635_f_at	S000000068	mapped	mapped_direct
3636_f_at	S000000067	mapped	mapped_direct
3637_f_at	S000000067	mapped	mapped_direct
3638_f_at	S000000940	mapped	mapped_direct
3639_f_at	S000000068	mapped	mapped_direct
3640_f_at		unmapped	none
3641_f_at		unmapped	none
3642_at		unmapped	none
3643_i_at		unmapped	none
3644_f_at		unmapped	none
3645_f_at		unmapped	none
3646_s_at	S000005283	mapped	alias_bridge
3647_f_at		unmapped	none
3648_f_at	S000005280	mapped	alias_bridge
3649_f_at		unmapped	none
3650_f_at		unmapped	none
3651_f_at	S000000068	mapped	mapped_direct
3652_f_at	S000000962	mapped	mapped_direct
3653_f_at	S000000068	mapped	mapped_direct
3654_i_at		unmapped	none
3655_f_at		unmapped	none
3656_f_at	S000006022	mapped	alias_bridge
3657_f_at	S000000524	mapped	mapped_direct
3658_f_at	S000000940	mapped	mapped_direct
3659_f_at	S000000524	mapped	mapped_direct
3660_f_at	S000006022	mapped	alias_bridge
3661_at		unmapped	none
3662_f_at	S000007347	mapped	mapped_direct
3663_f_at	S000003650	mapped	mapped_direct
3664_f_at		unmapped	none
3665_f_at	S000000067	mapped	mapped_direct
3666_f_at	S000000524	mapped	mapped_direct
3667_f_at	S000000524	mapped	mapped_direct
3668_f_at		unmapped	none
3669_f_at	S000007344	mapped	mapped_direct
3670_f_at	S000003650	mapped	mapped_direct
3671_f_at	S000000068	mapped	mapped_direct
3672_f_at	S000000940	mapped	mapped_direct
3673_f_at	S000000068	mapped	mapped_direct
3674_i_at		unmapped	none
3675_r_at		unmapped	none
3676_f_at		unmapped	none
3677_f_at		unmapped	none
3678_at		unmapped	none
3679_at		unmapped	none
3680_i_at		unmapped	none
3681_s_at		unmapped	none
3682_i_at		unmapped	none
3683_f_at		unmapped	none
3684_f_at	S000003650	mapped	mapped_direct
3685_f_at	S000000068	mapped	mapped_direct
3686_f_at		unmapped	none
3687_f_at		unmapped	none
3688_f_at		unmapped	none
3689_f_at	S000000524	mapped	mapped_direct
3690_f_at		unmapped	none
3691_f_at	S000003650	mapped	mapped_direct
3692_at		unmapped	none
3693_f_at		unmapped	none
3694_at		unmapped	none
3695_f_at		unmapped	none
3696_at		unmapped	none
3697_f_at	S000001322	mapped	alias_bridge
3698_f_at		unmapped	none
3699_f_at	S000000068	mapped	mapped_direct
3700_f_at	S000000067	mapped	mapped_direct
3701_f_at	S000000068	mapped	mapped_direct
3702_f_at	S000000068	mapped	mapped_direct
3703_f_at	S000000067	mapped	mapped_direct
3704_f_at	S000000067	mapped	mapped_direct
3705_f_at	S000000067	mapped	mapped_direct
3706_f_at	S000000068	mapped	mapped_direct
3707_f_at		unmapped	none
3708_at		unmapped	none
3709_f_at		unmapped	none
3710_f_at		unmapped	none
3711_f_at	S000000068	mapped	mapped_direct
3712_s_at	S000002146	mapped	mapped_direct
3713_s_at	S000002146	mapped	mapped_direct
3714_f_at	S000000962	mapped	mapped_direct
3715_f_at	S000000068	mapped	mapped_direct
3716_f_at		unmapped	none
3717_s_at	S000000524	mapped	mapped_direct
3718_s_at	S000000524	mapped	mapped_direct
3719_s_at	S000000524	mapped	mapped_direct
3720_f_at	S000000524	mapped	mapped_direct
3721_s_at	S000000524	mapped	mapped_direct
3722_s_at	S000000524	mapped	mapped_direct
3723_f_at	S000000524	mapped	mapped_direct
3724_f_at	S000007353	mapped	mapped_direct
3725_at		unmapped	none
3726_f_at	S000000524	mapped	mapped_direct
3727_f_at	S000000067	mapped	mapped_direct
3728_f_at	S000000067	mapped	mapped_direct
3729_f_at	S000000524	mapped	mapped_direct
3730_at		unmapped	none
3731_s_at	S000005283	mapped	alias_bridge
3732_s_at		unmapped	none
3733_s_at	S000005283	mapped	alias_bridge
3734_s_at	S000005283	mapped	alias_bridge
3735_f_at	S000005283	mapped	alias_bridge
3736_s_at	S000005283	mapped	alias_bridge
3737_s_at	S000005283	mapped	alias_bridge
3738_s_at	S000005280	mapped	alias_bridge
3739_f_at		unmapped	none
3740_f_at	S000000940	mapped	mapped_direct
3741_f_at	S000000524	mapped	mapped_direct
3742_f_at	S000006022	mapped	alias_bridge
3743_f_at		unmapped	none
3744_i_at		unmapped	none
3745_f_at		unmapped	none
3746_at		unmapped	none
3747_at		unmapped	none
3748_i_at		unmapped	none
3749_r_at		unmapped	none
3750_f_at		unmapped	none
3751_f_at	S000001322	mapped	alias_bridge
3752_f_at		unmapped	none
3753_s_at		unmapped	none
3754_s_at		unmapped	none
3755_f_at		unmapped	none
3756_i_at		unmapped	none
3757_f_at		unmapped	none
3758_f_at		unmapped	none
3759_f_at		unmapped	none
3760_at		unmapped	none
3761_f_at	S000007393	mapped	mapped_direct
3762_s_at	S000000524	mapped	mapped_direct
3763_s_at	S000000524	mapped	mapped_direct
3764_s_at		unmapped	none
3765_s_at		unmapped	none
3766_s_at		unmapped	none
3767_s_at		unmapped	none
3768_i_at		unmapped	none
3769_s_at		unmapped	none
3770_i_at		unmapped	none
3771_f_at	S000000068	mapped	mapped_direct
3772_f_at	S000000067	mapped	mapped_direct
3773_f_at	S000000067	mapped	mapped_direct
3774_f_at	S000000067	mapped	mapped_direct
3775_f_at	S000000068	mapped	mapped_direct
3776_i_at		unmapped	none
3777_f_at		unmapped	none
3778_f_at	S000006022	mapped	alias_bridge
3779_f_at	S000000067	mapped	mapped_direct
3780_f_at	S000000067	mapped	mapped_direct
3781_f_at	S000000524	mapped	mapped_direct
3782_f_at	S000000068	mapped	mapped_direct
3783_at		unmapped	none
3784_at		unmapped	none
3785_f_at	S000006022	mapped	alias_bridge
3786_s_at	S000000067	mapped	mapped_direct
3787_f_at	S000000524	mapped	mapped_direct
3788_f_at	S000000067	mapped	mapped_direct
3789_s_at	S000005283	mapped	alias_bridge
3790_s_at	S000005283	mapped	alias_bridge
3791_s_at	S000005283	mapped	alias_bridge
3792_s_at	S000005283	mapped	alias_bridge
3793_f_at	S000000944	mapped	alias_bridge
3794_f_at		unmapped	none
3795_at		unmapped	none
3796_f_at		unmapped	none
3797_f_at	S000000068	mapped	mapped_direct
3798_s_at	S000000067	mapped	mapped_direct
3799_f_at	S000000068	mapped	mapped_direct
3800_at		unmapped	none
3801_f_at		unmapped	none
3802_f_at	S000007347	mapped	mapped_direct
3803_f_at		unmapped	none
3804_f_at		unmapped	none
3805_f_at		unmapped	none
3806_s_at		unmapped	none
3807_s_at		unmapped	none
3808_s_at		unmapped	none
3809_s_at		unmapped	none
3810_s_at		unmapped	none
3811_s_at		unmapped	none
3812_at		unmapped	none
3813_f_at		unmapped	none
