protocol	species	regime	model	feature_setting	feature_combo	label_regime	run_id	seed	is_deterministic	split_version	graph_source	label_manifest	split_manifest	config_used	val_auroc	val_auprc	val_mcc	val_f1	val_accuracy	test_auroc	test_auprc	test_mcc	test_f1	test_accuracy	train_count	val_count	test_count	feature_dim	esm2_dim	node_count	edge_count	best_checkpoint	best_epoch	best_val_score	model_variant	graph_contract	threshold_strategy	evaluation_contract	feature_contract_group	val_precision	val_recall	val_specificity	test_precision	test_recall	test_specificity	fusion_mode	fusion_hidden_dim	fusion_dropout	esm2_cache_path	metrics_path	loss_type	pos_weight_mode	pos_weight_scale	pos_weight	require_true_node2vec	embedding_method	embedding_backend	fallback_used	target
fgraminearum_newlabel	fgraminearum	newlabel	GraphSAGE	ORT_EXP_SUB_ESM2_GATED_RESIDUAL	ORT_EXP_SUB_ESM2_GATED_RESIDUAL	newlabel	seed_1029	1029	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	results/Figure3cA/runtime/Figure3cA_runtime_config.yaml	0.9186334364807226	0.6072985192992864	0.5292510234401121	0.5693430656934306	0.9014202172096908	0.90197981121851	0.518778193466541	0.5054968169278027	0.5499058380414312	0.9001253656498119	8375	1197	2393	1520	1280	13022	724046	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3cB/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2_GATED_RESIDUAL/run_1029/best_model.pt	49	0.6072985192992864	GraphSAGE	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	ort_exp_sub_plus_esm2_species_level_pooled_contract	0.4756097560975609	0.7090909090909091	0.920883164673413	0.4679487179487179	0.6666666666666666	0.9236430542778288	residual_gated_concat	256.0	0.2	data/processed/phase1_esm2_mlp/species/fgraminearum/esm2_pooled.pt	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3cB/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2_GATED_RESIDUAL/run_1029/metrics.tsv	balanced_bce								fgraminearum_newlabel
fgraminearum_newlabel	fgraminearum	newlabel	GraphSAGE	ORT_EXP_SUB_ESM2_GATED_RESIDUAL	ORT_EXP_SUB_ESM2_GATED_RESIDUAL	newlabel	seed_1030	1030	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	results/Figure3cA/runtime/Figure3cA_runtime_config.yaml	0.9286944885840932	0.6149893897695375	0.4968112627989672	0.5238095238095238	0.8663324979114453	0.909553754836108	0.53272528942432	0.4984047187852662	0.5236686390532543	0.8654408692018387	8375	1197	2393	1520	1280	13022	724046	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3cB/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2_GATED_RESIDUAL/run_1030/best_model.pt	18	0.6149893897695375	GraphSAGE	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	ort_exp_sub_plus_esm2_species_level_pooled_contract	0.3893805309734513	0.8	0.8730450781968722	0.387308533916849	0.8082191780821918	0.8712051517939282	residual_gated_concat	256.0	0.2	data/processed/phase1_esm2_mlp/species/fgraminearum/esm2_pooled.pt	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3cB/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2_GATED_RESIDUAL/run_1030/metrics.tsv	balanced_bce								fgraminearum_newlabel
fgraminearum_newlabel	fgraminearum	newlabel	GraphSAGE	ORT_EXP_SUB_ESM2_GATED_RESIDUAL	ORT_EXP_SUB_ESM2_GATED_RESIDUAL	newlabel	seed_1031	1031	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	results/Figure3cA/runtime/Figure3cA_runtime_config.yaml	0.920674082127624	0.6253059578781126	0.5293336516773538	0.5739130434782609	0.9181286549707602	0.9012068740994652	0.5278219459334597	0.4751737233492358	0.5249457700650759	0.9084830756372754	8375	1197	2393	1520	1280	13022	724046	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3cB/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2_GATED_RESIDUAL/run_1031/best_model.pt	45	0.6253059578781126	GraphSAGE	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	ort_exp_sub_plus_esm2_species_level_pooled_contract	0.55	0.6	0.9503219871205152	0.5	0.5525114155251142	0.9443422263109476	residual_gated_concat	256.0	0.2	data/processed/phase1_esm2_mlp/species/fgraminearum/esm2_pooled.pt	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3cB/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2_GATED_RESIDUAL/run_1031/metrics.tsv	balanced_bce								fgraminearum_newlabel
fgraminearum_newlabel	fgraminearum	newlabel	GraphSAGE	ORT_EXP_SUB_ESM2_GATED_RESIDUAL	ORT_EXP_SUB_ESM2_GATED_RESIDUAL	newlabel	seed_1032	1032	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	results/Figure3cA/runtime/Figure3cA_runtime_config.yaml	0.920523542694656	0.6177178265091016	0.5145913888682023	0.555956678700361	0.8972431077694235	0.9058507979315532	0.5413200284712902	0.5033554172458592	0.5482041587901701	0.9001253656498119	8375	1197	2393	1520	1280	13022	724046	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3cB/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2_GATED_RESIDUAL/run_1032/best_model.pt	40	0.6177178265091016	GraphSAGE	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	ort_exp_sub_plus_esm2_species_level_pooled_contract	0.4610778443113772	0.7	0.9172033118675254	0.4677419354838709	0.6621004566210046	0.9241030358785648	residual_gated_concat	256.0	0.2	data/processed/phase1_esm2_mlp/species/fgraminearum/esm2_pooled.pt	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3cB/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2_GATED_RESIDUAL/run_1032/metrics.tsv	balanced_bce								fgraminearum_newlabel
fgraminearum_newlabel	fgraminearum	newlabel	GraphSAGE	ORT_EXP_SUB_ESM2_GATED_RESIDUAL	ORT_EXP_SUB_ESM2_GATED_RESIDUAL	newlabel	seed_1033	1033	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	results/Figure3cA/runtime/Figure3cA_runtime_config.yaml	0.9300577067826378	0.6004669440844665	0.5017895160644337	0.5304878048780488	0.8713450292397661	0.9082725275463868	0.5359739930663909	0.4953649849127211	0.5197080291970803	0.8625156707062265	8375	1197	2393	1520	1280	13022	724046	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3cB/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2_GATED_RESIDUAL/run_1033/best_model.pt	20	0.6004669440844665	GraphSAGE	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	ort_exp_sub_plus_esm2_species_level_pooled_contract	0.3990825688073394	0.7909090909090909	0.8794848206071757	0.3819742489270386	0.8127853881278538	0.8675252989880404	residual_gated_concat	256.0	0.2	data/processed/phase1_esm2_mlp/species/fgraminearum/esm2_pooled.pt	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3cB/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2_GATED_RESIDUAL/run_1033/metrics.tsv	balanced_bce								fgraminearum_newlabel
fgraminearum_newlabel	fgraminearum	newlabel	GraphSAGE	ORT_EXP_SUB_ESM2_GATED_RESIDUAL_WBCE	ORT_EXP_SUB_ESM2_GATED_RESIDUAL_WBCE	newlabel	seed_1029	1029	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	results/Figure3cB/runtime/Figure3cB_runtime_config.yaml	0.9306849544200052	0.6165897965480654	0.5231938316468271	0.5614035087719298	0.8955722639933166	0.9104863202732164	0.5151109099364484	0.4903245021636701	0.5340501792114695	0.8913497701629753	8375	1197	2393	1520	1280	13022	724046	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3cB/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2_GATED_RESIDUAL_WBCE/run_1029/best_model.pt	18	0.6165897965480654	GraphSAGE	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	ort_exp_sub_plus_esm2_species_level_pooled_contract	0.4571428571428571	0.7272727272727273	0.9126034958601656	0.43952802359882	0.680365296803653	0.9126034958601656	residual_gated_concat	256.0	0.2	data/processed/phase1_esm2_mlp/species/fgraminearum/esm2_pooled.pt	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3cB/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2_GATED_RESIDUAL_WBCE/run_1029/metrics.tsv	weighted_bce	sqrt_ratio	1.0	3.1472127218646446					fgraminearum_newlabel
fgraminearum_newlabel	fgraminearum	newlabel	GraphSAGE	ORT_EXP_SUB_ESM2_GATED_RESIDUAL_WBCE	ORT_EXP_SUB_ESM2_GATED_RESIDUAL_WBCE	newlabel	seed_1030	1030	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	results/Figure3cB/runtime/Figure3cB_runtime_config.yaml	0.9270720080287698	0.6303430726151937	0.5313901080249006	0.5714285714285715	0.9022556390977444	0.910022137927268	0.5578796481429517	0.494756268510639	0.5403377110694184	0.897618052653573	8375	1197	2393	1520	1280	13022	724046	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3cB/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2_GATED_RESIDUAL_WBCE/run_1030/best_model.pt	21	0.6303430726151937	GraphSAGE	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	ort_exp_sub_plus_esm2_species_level_pooled_contract	0.4785276073619632	0.7090909090909091	0.921803127874885	0.4585987261146497	0.6575342465753424	0.921803127874885	residual_gated_concat	256.0	0.2	data/processed/phase1_esm2_mlp/species/fgraminearum/esm2_pooled.pt	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3cB/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2_GATED_RESIDUAL_WBCE/run_1030/metrics.tsv	weighted_bce	sqrt_ratio	1.0	3.1472127218646446					fgraminearum_newlabel
fgraminearum_newlabel	fgraminearum	newlabel	GraphSAGE	ORT_EXP_SUB_ESM2_GATED_RESIDUAL_WBCE	ORT_EXP_SUB_ESM2_GATED_RESIDUAL_WBCE	newlabel	seed_1031	1031	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	results/Figure3cB/runtime/Figure3cB_runtime_config.yaml	0.927164004348917	0.6362820384469504	0.5292368616376062	0.5673758865248227	0.898078529657477	0.9094823421675006	0.5309598897989103	0.4923006673901549	0.5359712230215828	0.8921855411617217	8375	1197	2393	1520	1280	13022	724046	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3cB/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2_GATED_RESIDUAL_WBCE/run_1031/best_model.pt	23	0.6362820384469504	GraphSAGE	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	ort_exp_sub_plus_esm2_species_level_pooled_contract	0.4651162790697674	0.7272727272727273	0.9153633854645814	0.4421364985163205	0.680365296803653	0.9135234590616376	residual_gated_concat	256.0	0.2	data/processed/phase1_esm2_mlp/species/fgraminearum/esm2_pooled.pt	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3cB/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2_GATED_RESIDUAL_WBCE/run_1031/metrics.tsv	weighted_bce	sqrt_ratio	1.0	3.1472127218646446					fgraminearum_newlabel
fgraminearum_newlabel	fgraminearum	newlabel	GraphSAGE	ORT_EXP_SUB_ESM2_GATED_RESIDUAL_WBCE	ORT_EXP_SUB_ESM2_GATED_RESIDUAL_WBCE	newlabel	seed_1032	1032	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	results/Figure3cB/runtime/Figure3cB_runtime_config.yaml	0.9270970979342644	0.6231854783776309	0.5145261714613021	0.5567765567765567	0.8989139515455304	0.9082515238203256	0.5383515733145305	0.4883611142835914	0.5345794392523364	0.8959465106560802	8375	1197	2393	1520	1280	13022	724046	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3cB/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2_GATED_RESIDUAL_WBCE/run_1032/best_model.pt	23	0.6231854783776309	GraphSAGE	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	ort_exp_sub_plus_esm2_species_level_pooled_contract	0.4662576687116564	0.6909090909090909	0.9199632014719412	0.4525316455696203	0.6529680365296804	0.9204231830726772	residual_gated_concat	256.0	0.2	data/processed/phase1_esm2_mlp/species/fgraminearum/esm2_pooled.pt	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3cB/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2_GATED_RESIDUAL_WBCE/run_1032/metrics.tsv	weighted_bce	sqrt_ratio	1.0	3.1472127218646446					fgraminearum_newlabel
fgraminearum_newlabel	fgraminearum	newlabel	GraphSAGE	ORT_EXP_SUB_ESM2_GATED_RESIDUAL_WBCE	ORT_EXP_SUB_ESM2_GATED_RESIDUAL_WBCE	newlabel	seed_1033	1033	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	results/Figure3cB/runtime/Figure3cB_runtime_config.yaml	0.929154470184829	0.6255139782182765	0.5042160187285871	0.5467625899280576	0.8947368421052632	0.9097427883706568	0.5397148034154534	0.4897637741991194	0.5347985347985348	0.8938570831592144	8375	1197	2393	1520	1280	13022	724046	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3cB/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2_GATED_RESIDUAL_WBCE/run_1033/best_model.pt	19	0.6255139782182765	GraphSAGE	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	ort_exp_sub_plus_esm2_species_level_pooled_contract	0.4523809523809524	0.6909090909090909	0.9153633854645814	0.4464831804281345	0.6666666666666666	0.9167433302667892	residual_gated_concat	256.0	0.2	data/processed/phase1_esm2_mlp/species/fgraminearum/esm2_pooled.pt	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3cB/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2_GATED_RESIDUAL_WBCE/run_1033/metrics.tsv	weighted_bce	sqrt_ratio	1.0	3.1472127218646446					fgraminearum_newlabel
