protocol	species	regime	model	feature_setting	feature_combo	label_regime	run_id	seed	is_deterministic	split_version	graph_source	label_manifest	split_manifest	config_used	val_auroc	val_auprc	val_mcc	val_f1	val_accuracy	test_auroc	test_auprc	test_mcc	test_f1	test_accuracy	train_count	val_count	test_count	feature_dim	esm2_dim	node_count	edge_count	best_checkpoint	best_epoch	best_val_score	model_variant	graph_contract	threshold_strategy	evaluation_contract	feature_contract_group	val_precision	val_recall	val_specificity	test_precision	test_recall	test_specificity	fusion_mode	fusion_hidden_dim	fusion_dropout	esm2_cache_path	target	Threshold_Mode	Threshold_Source	Threshold_Value	best_threshold_by_f1	best_threshold_by_mcc	metrics_path	predictions_path	require_true_node2vec	embedding_method	embedding_backend	fallback_used
fgraminearum_newlabel	fgraminearum	newlabel	GraphSAGE	ORT_EXP_SUB_ESM2	ORT_EXP_SUB_ESM2	newlabel	seed_1032	1032	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	results/Figure3a/runtime/Figure3a_runtime_config.yaml	0.9394664213431463	0.6815761173062176	0.5842701894027627	0.6176470588235293	0.9131161236424394	0.9211541127395999	0.5947429299544171	0.5204313862194644	0.5623836126629422	0.9017969076473047	8375	1197	2393	1520	1280	13022	724046	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3c/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2/run_1032/best_model.pt	95	0.6815761173062175	GraphSAGE	undirected_symmetrized	val_f1_opt	val_threshold_tuned_val_f1_opt	ort_exp_sub_plus_esm2_species_level_pooled_contract	0.5185185185185185	0.7636363636363637	0.9282428702851886	0.4748427672955975	0.6894977168949772	0.9231830726770929				data/processed/phase1_esm2_mlp/species/fgraminearum/esm2_pooled.pt	fgraminearum_newlabel	val_f1_opt	validation	0.34374165535	0.34374165535	0.34374165535	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3c/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2/run_1032/metrics.tsv	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3c/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2/run_1032/predictions.tsv				
fgraminearum_newlabel	fgraminearum	newlabel	GraphSAGE	ORT_EXP_SUB_ESM2	ORT_EXP_SUB_ESM2	newlabel	seed_1032	1032	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	results/Figure3a/runtime/Figure3a_runtime_config.yaml	0.9394664213431463	0.6815761173062176	0.5842701894027627	0.6176470588235293	0.9131161236424394	0.9211541127395999	0.5947429299544171	0.5204313862194644	0.5623836126629422	0.9017969076473047	8375	1197	2393	1520	1280	13022	724046	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3c/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2/run_1032/best_model.pt	95	0.6815761173062175	GraphSAGE	undirected_symmetrized	val_mcc_opt	val_threshold_tuned_val_mcc_opt	ort_exp_sub_plus_esm2_species_level_pooled_contract	0.5185185185185185	0.7636363636363637	0.9282428702851886	0.4748427672955975	0.6894977168949772	0.9231830726770929				data/processed/phase1_esm2_mlp/species/fgraminearum/esm2_pooled.pt	fgraminearum_newlabel	val_mcc_opt	validation	0.34374165535	0.34374165535	0.34374165535	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3c/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2/run_1032/metrics.tsv	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3c/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2/run_1032/predictions.tsv				
fgraminearum_newlabel	fgraminearum	newlabel	GraphSAGE	ORT_EXP_SUB_ESM2	ORT_EXP_SUB_ESM2	newlabel	seed_1033	1033	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	results/Figure3a/runtime/Figure3a_runtime_config.yaml	0.9414317972735635	0.6785403931156282	0.545844513901718	0.5827338129496403	0.9030910609857978	0.9179573456331152	0.5423660340273653	0.5023970025026331	0.542907180385289	0.8909318846636022	8375	1197	2393	1520	1280	13022	724046	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3c/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2/run_1033/best_model.pt	59	0.6785403931156282	GraphSAGE	undirected_symmetrized	fixed_0.5	val_threshold_tuned_fixed_0.5	ort_exp_sub_plus_esm2_species_level_pooled_contract	0.48214285714285715	0.7363636363636363	0.9199632014719411	0.4403409090909091	0.7077625570776256	0.9093836246550138				data/processed/phase1_esm2_mlp/species/fgraminearum/esm2_pooled.pt	fgraminearum_newlabel	fixed_0.5	fixed	0.5	0.72822201252	0.910265386105	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3c/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2/run_1033/metrics.tsv	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3c/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2/run_1033/predictions.tsv				
fgraminearum_newlabel	fgraminearum	newlabel	GraphSAGE	ORT_EXP_SUB_ESM2	ORT_EXP_SUB_ESM2	newlabel	seed_1033	1033	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	results/Figure3a/runtime/Figure3a_runtime_config.yaml	0.9414317972735635	0.6785403931156282	0.5810604326087792	0.6206896551724138	0.9264828738512949	0.9179573456331152	0.5423660340273653	0.4899031181779395	0.5384615384615384	0.9097367321353949	8375	1197	2393	1520	1280	13022	724046	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3c/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2/run_1033/best_model.pt	59	0.6785403931156282	GraphSAGE	undirected_symmetrized	val_f1_opt	val_threshold_tuned_val_f1_opt	ort_exp_sub_plus_esm2_species_level_pooled_contract	0.5901639344262295	0.6545454545454545	0.954001839926403	0.5060240963855421	0.5753424657534246	0.9434222631094756				data/processed/phase1_esm2_mlp/species/fgraminearum/esm2_pooled.pt	fgraminearum_newlabel	val_f1_opt	validation	0.72822201252	0.72822201252	0.910265386105	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3c/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2/run_1033/metrics.tsv	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3c/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2/run_1033/predictions.tsv				
fgraminearum_newlabel	fgraminearum	newlabel	GraphSAGE	ORT_EXP_SUB_ESM2	ORT_EXP_SUB_ESM2	newlabel	seed_1033	1033	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	results/Figure3a/runtime/Figure3a_runtime_config.yaml	0.9414317972735635	0.6785403931156282	0.5835925043977617	0.6010928961748635	0.9390142021720969	0.9179573456331152	0.5423660340273653	0.43839207068521246	0.4542772861356932	0.9226911826159633	8375	1197	2393	1520	1280	13022	724046	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3c/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2/run_1033/best_model.pt	59	0.6785403931156282	GraphSAGE	undirected_symmetrized	val_mcc_opt	val_threshold_tuned_val_mcc_opt	ort_exp_sub_plus_esm2_species_level_pooled_contract	0.7534246575342466	0.5	0.983440662373505	0.6416666666666667	0.3515981735159817	0.9802207911683533				data/processed/phase1_esm2_mlp/species/fgraminearum/esm2_pooled.pt	fgraminearum_newlabel	val_mcc_opt	validation	0.910265386105	0.72822201252	0.910265386105	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3c/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2/run_1033/metrics.tsv	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3c/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2/run_1033/predictions.tsv				
fgraminearum_newlabel	fgraminearum	newlabel	GraphSAGE	ORT_EXP_SUB_ESM2_GATED	ORT_EXP_SUB_ESM2_GATED	newlabel	seed_1029	1029	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	results/Figure3c/runtime/Figure3c_runtime_config.yaml	0.9298569875386802	0.6530249830843123	0.5120213750157802	0.5196850393700787	0.8471177944862155	0.9104086064867907	0.5477655603958378	0.4776265247203329	0.4934036939313985	0.8395319682407021	8375	1197	2393	1520	1280	13022	724046	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3c/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2_GATED/run_1029/best_model.pt	16	0.6530249830843124	GraphSAGE	undirected_symmetrized	fixed_0.5	val_threshold_tuned_fixed_0.5	ort_exp_sub_plus_esm2_species_level_pooled_contract	0.36531365313653136	0.9	0.8417663293468262	0.3469387755102041	0.8538812785388128	0.8380864765409384	gated	256.0	0.2	data/processed/phase1_esm2_mlp/species/fgraminearum/esm2_pooled.pt	fgraminearum_newlabel	fixed_0.5	fixed	0.5	0.865200698376	0.865200698376	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3c/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2_GATED/run_1029/metrics.tsv	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3c/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2_GATED/run_1029/predictions.tsv				
fgraminearum_newlabel	fgraminearum	newlabel	GraphSAGE	ORT_EXP_SUB_ESM2_GATED	ORT_EXP_SUB_ESM2_GATED	newlabel	seed_1029	1029	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	results/Figure3c/runtime/Figure3c_runtime_config.yaml	0.9298569875386802	0.6530249830843123	0.5538439987769042	0.5846153846153846	0.9323308270676691	0.9104086064867907	0.5477655603958378	0.44171483320286964	0.4659090909090909	0.9214375261178437	8375	1197	2393	1520	1280	13022	724046	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3c/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2_GATED/run_1029/best_model.pt	16	0.6530249830843124	GraphSAGE	undirected_symmetrized	val_f1_opt	val_threshold_tuned_val_f1_opt	ort_exp_sub_plus_esm2_species_level_pooled_contract	0.6705882352941176	0.5181818181818182	0.9742410303587856	0.6165413533834586	0.3744292237442922	0.9765409383624655	gated	256.0	0.2	data/processed/phase1_esm2_mlp/species/fgraminearum/esm2_pooled.pt	fgraminearum_newlabel	val_f1_opt	validation	0.865200698376	0.865200698376	0.865200698376	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3c/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2_GATED/run_1029/metrics.tsv	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3c/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2_GATED/run_1029/predictions.tsv				
fgraminearum_newlabel	fgraminearum	newlabel	GraphSAGE	ORT_EXP_SUB_ESM2_GATED	ORT_EXP_SUB_ESM2_GATED	newlabel	seed_1029	1029	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	results/Figure3c/runtime/Figure3c_runtime_config.yaml	0.9298569875386802	0.6530249830843123	0.5538439987769042	0.5846153846153846	0.9323308270676691	0.9104086064867907	0.5477655603958378	0.44171483320286964	0.4659090909090909	0.9214375261178437	8375	1197	2393	1520	1280	13022	724046	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3c/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2_GATED/run_1029/best_model.pt	16	0.6530249830843124	GraphSAGE	undirected_symmetrized	val_mcc_opt	val_threshold_tuned_val_mcc_opt	ort_exp_sub_plus_esm2_species_level_pooled_contract	0.6705882352941176	0.5181818181818182	0.9742410303587856	0.6165413533834586	0.3744292237442922	0.9765409383624655	gated	256.0	0.2	data/processed/phase1_esm2_mlp/species/fgraminearum/esm2_pooled.pt	fgraminearum_newlabel	val_mcc_opt	validation	0.865200698376	0.865200698376	0.865200698376	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3c/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2_GATED/run_1029/metrics.tsv	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3c/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2_GATED/run_1029/predictions.tsv				
fgraminearum_newlabel	fgraminearum	newlabel	GraphSAGE	ORT_EXP_SUB_ESM2_GATED	ORT_EXP_SUB_ESM2_GATED	newlabel	seed_1030	1030	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	results/Figure3c/runtime/Figure3c_runtime_config.yaml	0.9344484402442085	0.6515982274766458	0.5350555283106947	0.558282208588957	0.8796992481203008	0.915317177267247	0.5804543639596655	0.5014382566052789	0.5267857142857143	0.8671124111993314	8375	1197	2393	1520	1280	13022	724046	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3c/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2_GATED/run_1030/best_model.pt	24	0.6515982274766458	GraphSAGE	undirected_symmetrized	fixed_0.5	val_threshold_tuned_fixed_0.5	ort_exp_sub_plus_esm2_species_level_pooled_contract	0.4212962962962963	0.8272727272727273	0.8850045998160073	0.39072847682119205	0.8082191780821918	0.8730450781968722	gated	256.0	0.2	data/processed/phase1_esm2_mlp/species/fgraminearum/esm2_pooled.pt	fgraminearum_newlabel	fixed_0.5	fixed	0.5	0.849126160145	0.849126160145	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3c/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2_GATED/run_1030/metrics.tsv	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3c/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2_GATED/run_1030/predictions.tsv				
fgraminearum_newlabel	fgraminearum	newlabel	GraphSAGE	ORT_EXP_SUB_ESM2_GATED	ORT_EXP_SUB_ESM2_GATED	newlabel	seed_1030	1030	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	results/Figure3c/runtime/Figure3c_runtime_config.yaml	0.9344484402442085	0.6515982274766458	0.5795433637199967	0.6181818181818182	0.9298245614035088	0.915317177267247	0.5804543639596655	0.4628119413178333	0.5105386416861827	0.9126619306310071	8375	1197	2393	1520	1280	13022	724046	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3c/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2_GATED/run_1030/best_model.pt	24	0.6515982274766458	GraphSAGE	undirected_symmetrized	val_f1_opt	val_threshold_tuned_val_f1_opt	ort_exp_sub_plus_esm2_species_level_pooled_contract	0.6181818181818182	0.6181818181818182	0.9613615455381784	0.5240384615384616	0.4977168949771689	0.9544618215271389	gated	256.0	0.2	data/processed/phase1_esm2_mlp/species/fgraminearum/esm2_pooled.pt	fgraminearum_newlabel	val_f1_opt	validation	0.849126160145	0.849126160145	0.849126160145	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3c/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2_GATED/run_1030/metrics.tsv	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3c/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2_GATED/run_1030/predictions.tsv				
fgraminearum_newlabel	fgraminearum	newlabel	GraphSAGE	ORT_EXP_SUB_ESM2_GATED	ORT_EXP_SUB_ESM2_GATED	newlabel	seed_1030	1030	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	results/Figure3c/runtime/Figure3c_runtime_config.yaml	0.9344484402442085	0.6515982274766458	0.5795433637199967	0.6181818181818182	0.9298245614035088	0.915317177267247	0.5804543639596655	0.4628119413178333	0.5105386416861827	0.9126619306310071	8375	1197	2393	1520	1280	13022	724046	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3c/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2_GATED/run_1030/best_model.pt	24	0.6515982274766458	GraphSAGE	undirected_symmetrized	val_mcc_opt	val_threshold_tuned_val_mcc_opt	ort_exp_sub_plus_esm2_species_level_pooled_contract	0.6181818181818182	0.6181818181818182	0.9613615455381784	0.5240384615384616	0.4977168949771689	0.9544618215271389	gated	256.0	0.2	data/processed/phase1_esm2_mlp/species/fgraminearum/esm2_pooled.pt	fgraminearum_newlabel	val_mcc_opt	validation	0.849126160145	0.849126160145	0.849126160145	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3c/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2_GATED/run_1030/metrics.tsv	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3c/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2_GATED/run_1030/predictions.tsv				
fgraminearum_newlabel	fgraminearum	newlabel	GraphSAGE	ORT_EXP_SUB_ESM2_GATED	ORT_EXP_SUB_ESM2_GATED	newlabel	seed_1031	1031	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	results/Figure3c/runtime/Figure3c_runtime_config.yaml	0.9320481726185498	0.6464288235397283	0.5155826309037377	0.5364431486880465	0.8671679197994987	0.91366208365364	0.5670628277463984	0.4953492444188349	0.5179856115107914	0.8600083577099875	8375	1197	2393	1520	1280	13022	724046	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3c/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2_GATED/run_1031/best_model.pt	22	0.6464288235397284	GraphSAGE	undirected_symmetrized	fixed_0.5	val_threshold_tuned_fixed_0.5	ort_exp_sub_plus_esm2_species_level_pooled_contract	0.3948497854077253	0.8363636363636363	0.8702851885924563	0.37815126050420167	0.821917808219178	0.8638454461821528	gated	256.0	0.2	data/processed/phase1_esm2_mlp/species/fgraminearum/esm2_pooled.pt	fgraminearum_newlabel	fixed_0.5	fixed	0.5	0.874858260155	0.910452127457	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3c/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2_GATED/run_1031/metrics.tsv	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3c/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2_GATED/run_1031/predictions.tsv				
fgraminearum_newlabel	fgraminearum	newlabel	GraphSAGE	ORT_EXP_SUB_ESM2_GATED	ORT_EXP_SUB_ESM2_GATED	newlabel	seed_1031	1031	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	results/Figure3c/runtime/Figure3c_runtime_config.yaml	0.9320481726185498	0.6464288235397283	0.5589836422869167	0.5961538461538461	0.9298245614035088	0.91366208365364	0.5670628277463984	0.4636101144084768	0.5106382978723404	0.9134977016297534	8375	1197	2393	1520	1280	13022	724046	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3c/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2_GATED/run_1031/best_model.pt	22	0.6464288235397284	GraphSAGE	undirected_symmetrized	val_f1_opt	val_threshold_tuned_val_f1_opt	ort_exp_sub_plus_esm2_species_level_pooled_contract	0.6326530612244898	0.5636363636363636	0.9668813247470102	0.5294117647058824	0.4931506849315068	0.9558417663293468	gated	256.0	0.2	data/processed/phase1_esm2_mlp/species/fgraminearum/esm2_pooled.pt	fgraminearum_newlabel	val_f1_opt	validation	0.874858260155	0.874858260155	0.910452127457	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3c/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2_GATED/run_1031/metrics.tsv	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3c/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2_GATED/run_1031/predictions.tsv				
fgraminearum_newlabel	fgraminearum	newlabel	GraphSAGE	ORT_EXP_SUB_ESM2_GATED	ORT_EXP_SUB_ESM2_GATED	newlabel	seed_1031	1031	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	results/Figure3c/runtime/Figure3c_runtime_config.yaml	0.9320481726185498	0.6464288235397283	0.5649129224363721	0.588235294117647	0.935672514619883	0.91366208365364	0.5670628277463984	0.4502159930633259	0.47293447293447294	0.9226911826159633	8375	1197	2393	1520	1280	13022	724046	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3c/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2_GATED/run_1031/best_model.pt	22	0.6464288235397284	GraphSAGE	undirected_symmetrized	val_mcc_opt	val_threshold_tuned_val_mcc_opt	ort_exp_sub_plus_esm2_species_level_pooled_contract	0.7142857142857143	0.5	0.9797608095676172	0.6287878787878788	0.3789954337899543	0.9774609015639374	gated	256.0	0.2	data/processed/phase1_esm2_mlp/species/fgraminearum/esm2_pooled.pt	fgraminearum_newlabel	val_mcc_opt	validation	0.910452127457	0.874858260155	0.910452127457	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3c/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2_GATED/run_1031/metrics.tsv	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3c/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2_GATED/run_1031/predictions.tsv				
fgraminearum_newlabel	fgraminearum	newlabel	GraphSAGE	ORT_EXP_SUB_ESM2_GATED	ORT_EXP_SUB_ESM2_GATED	newlabel	seed_1032	1032	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	results/Figure3c/runtime/Figure3c_runtime_config.yaml	0.9322238019570126	0.6385426242748315	0.5081369343620354	0.5287356321839081	0.8629908103592314	0.913615875456306	0.570838701338068	0.487510366015455	0.509915014164306	0.8554116172168825	8375	1197	2393	1520	1280	13022	724046	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3c/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2_GATED/run_1032/best_model.pt	21	0.6385426242748318	GraphSAGE	undirected_symmetrized	fixed_0.5	val_threshold_tuned_fixed_0.5	ort_exp_sub_plus_esm2_species_level_pooled_contract	0.3865546218487395	0.8363636363636363	0.8656853725850966	0.36960985626283366	0.821917808219178	0.858785648574057	gated	256.0	0.2	data/processed/phase1_esm2_mlp/species/fgraminearum/esm2_pooled.pt	fgraminearum_newlabel	fixed_0.5	fixed	0.5	0.826751351357	0.826751351357	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3c/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2_GATED/run_1032/metrics.tsv	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3c/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2_GATED/run_1032/predictions.tsv				
fgraminearum_newlabel	fgraminearum	newlabel	GraphSAGE	ORT_EXP_SUB_ESM2_GATED	ORT_EXP_SUB_ESM2_GATED	newlabel	seed_1032	1032	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	results/Figure3c/runtime/Figure3c_runtime_config.yaml	0.9322238019570126	0.6385426242748315	0.5693657187407637	0.6101694915254237	0.923141186299081	0.913615875456306	0.570838701338068	0.5034863984773362	0.5507246376811594	0.9093188466360217	8375	1197	2393	1520	1280	13022	724046	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3c/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2_GATED/run_1032/best_model.pt	21	0.6385426242748318	GraphSAGE	undirected_symmetrized	val_f1_opt	val_threshold_tuned_val_f1_opt	ort_exp_sub_plus_esm2_species_level_pooled_contract	0.5714285714285714	0.6545454545454545	0.9503219871205152	0.5037878787878788	0.6073059360730594	0.9397424103035878	gated	256.0	0.2	data/processed/phase1_esm2_mlp/species/fgraminearum/esm2_pooled.pt	fgraminearum_newlabel	val_f1_opt	validation	0.826751351357	0.826751351357	0.826751351357	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3c/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2_GATED/run_1032/metrics.tsv	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure3c/fgraminearum_newlabel/GraphSAGE/ORT_EXP_SUB_ESM2_GATED/run_1032/predictions.tsv				
