raw_protein1	raw_protein2	mapped_A	mapped_B	keep_edge	drop_reason	combined_score	coexpression	experimental	database
229533.A0A098CYV1	229533.A0A1C3YLB4	FGRAMPH1_01G00009	FGRAMPH1_01G25859	True		219	0	0	0
229533.A0A098CYV1	229533.A0A0E0SA26	FGRAMPH1_01G00009	FGRAMPH1_01G26175	True		224	225	0	0
229533.A0A098CYV1	229533.A0A098E375	FGRAMPH1_01G00009	FGRAMPH1_01G16139	True		245	146	0	0
229533.A0A098CYV1	229533.A0A098DMG8	FGRAMPH1_01G00009	FGRAMPH1_01G15695	True		334	283	0	0
229533.A0A098CYV1	229533.V6RI46	FGRAMPH1_01G00009	FGRAMPH1_01G25683	True		332	332	0	0
229533.A0A098CYV1	229533.I1RVF8	FGRAMPH1_01G00009	FGRAMPH1_01G09427	True		192	192	0	0
229533.A0A098CYV1	229533.I1RIJ5	FGRAMPH1_01G00009	FGRAMPH1_01G13337	True		150	78	0	0
229533.A0A098CYV1	229533.V6RRM0	FGRAMPH1_01G00009	FGRAMPH1_01G10639	True		216	0	0	0
229533.A0A098CYV1	229533.I1RV23	FGRAMPH1_01G00009	FGRAMPH1_01G09075	True		153	149	0	0
229533.A0A098CYV1	229533.I1S3V2	FGRAMPH1_01G00009	FGRAMPH1_01G22225	True		177	135	0	0
229533.A0A098CYV1	229533.I1RC54	FGRAMPH1_01G00009	FGRAMPH1_01G02871	True		197	0	0	0
229533.A0A098CYV1	229533.I1RB26	FGRAMPH1_01G00009	FGRAMPH1_01G01851	True		158	0	157	0
229533.A0A098CYV1	229533.A0A1C3YIT6	FGRAMPH1_01G00009	FGRAMPH1_01G03803	True		150	78	0	0
229533.A0A098CYV1	229533.I1RPL0	FGRAMPH1_01G00009	FGRAMPH1_01G19219	True		162	145	0	0
229533.A0A098CYV1	229533.I1RBD0	FGRAMPH1_01G00009	FGRAMPH1_01G02119	True		218	207	0	0
229533.A0A098CYV1	229533.A0A0E0SI42	FGRAMPH1_01G00009	FGRAMPH1_01G18897	True		161	0	0	0
229533.A0A098CYV1	229533.V6RAG6	FGRAMPH1_01G00009	FGRAMPH1_01G14835	True		331	280	0	0
229533.A0A098CYV1	229533.I1RQ75	FGRAMPH1_01G00009	FGRAMPH1_01G19779	True		219	0	0	0
229533.A0A098CYV1	229533.A0A1C3YLF2	FGRAMPH1_01G00009	FGRAMPH1_01G26231	True		190	190	0	0
229533.A0A098CYV1	229533.I1S147	FGRAMPH1_01G00009	FGRAMPH1_01G08119	True		261	93	0	0
229533.A0A098CYV1	229533.I1S256	FGRAMPH1_01G00009	FGRAMPH1_01G20603	True		201	0	0	0
229533.A0A098CYV1	229533.I1S0V7	FGRAMPH1_01G00009	FGRAMPH1_01G07881	True		220	0	0	0
229533.A0A098CYV1	229533.I1RBC8	FGRAMPH1_01G00009	FGRAMPH1_01G02113	True		197	0	0	0
229533.A0A098CYV1	229533.A0A1C3YLM1	FGRAMPH1_01G00009	FGRAMPH1_01G27087	True		208	208	0	0
229533.A0A098CYV1	229533.I1RND4	FGRAMPH1_01G00009	FGRAMPH1_01G18091	True		379	281	0	0
229533.A0A098CYV1	229533.I1RET4	FGRAMPH1_01G00009	FGRAMPH1_01G05267	True		331	280	0	0
229533.A0A098CYV1	229533.I1RSY2	FGRAMPH1_01G00009	FGRAMPH1_01G24385	True		429	0	0	0
229533.A0A098CYV1	229533.A0A098DF01	FGRAMPH1_01G00009	FGRAMPH1_01G09417	True		310	94	0	270
229533.A0A098CYV1	229533.I1RUL0	FGRAMPH1_01G00009	FGRAMPH1_01G25955	True		157	148	0	0
229533.A0A098CYV1	229533.Q4HXF6	FGRAMPH1_01G00009		False	unmapped_B	316	0	0	257
229533.A0A098CYV1	229533.I1RHD4	FGRAMPH1_01G00009	FGRAMPH1_01G12247	True		153	149	0	0
229533.A0A098CYV1	229533.I1RVW8	FGRAMPH1_01G00009	FGRAMPH1_01G09901	True		254	119	0	0
229533.A0A098CYV1	229533.I1RCS6	FGRAMPH1_01G00009	FGRAMPH1_01G03447	True		207	148	0	0
229533.A0A098CYV1	229533.A0A098DY52	FGRAMPH1_01G00009	FGRAMPH1_01G16647	True		331	280	0	0
229533.A0A098CYV1	229533.I1RHW9	FGRAMPH1_01G00009	FGRAMPH1_01G12755	True		216	153	0	0
229533.A0A098CYV1	229533.I1S3B3	FGRAMPH1_01G00009	FGRAMPH1_01G21703	True		202	0	0	0
229533.A0A098CYV1	229533.I1RY58	FGRAMPH1_01G00009	FGRAMPH1_01G27443	True		161	0	0	0
229533.A0A098CYV1	229533.I1RGV6	FGRAMPH1_01G00009	FGRAMPH1_01G11785	True		332	332	0	0
229533.A0A098CYV1	229533.I1S332	FGRAMPH1_01G00009	FGRAMPH1_01G21441	True		275	0	0	0
229533.A0A098CYV1	229533.I1S5H2	FGRAMPH1_01G00009	FGRAMPH1_01G05317	True		202	147	0	0
229533.A0A098CYV1	229533.A0A0E0RU55	FGRAMPH1_01G00009	FGRAMPH1_01G05951	True		445	93	0	0
229533.A0A098CYV1	229533.I1RS77	FGRAMPH1_01G00009	FGRAMPH1_01G23689	True		223	101	0	0
229533.A0A098CYV1	229533.I1RND2	FGRAMPH1_01G00009	FGRAMPH1_01G18085	True		164	0	0	0
229533.A0A098CYV1	229533.I1RNU7	FGRAMPH1_01G00009	FGRAMPH1_01G18519	True		462	65	0	0
229533.A0A098CYV1	229533.I1RHG5	FGRAMPH1_01G00009	FGRAMPH1_01G12347	True		280	0	0	0
229533.A0A098CYV1	229533.Q4IPH4	FGRAMPH1_01G00009		False	unmapped_B	316	0	0	257
229533.A0A098CYV1	229533.I1RCE5	FGRAMPH1_01G00009	FGRAMPH1_01G03111	True		570	285	0	324
229533.A0A098CYV1	229533.A0A098DH38	FGRAMPH1_01G00009	FGRAMPH1_01G12971	True		156	149	0	0
229533.A0A098CYV1	229533.Q4I1Y5	FGRAMPH1_01G00009		False	unmapped_B	250	85	0	0
229533.A0A098CYV1	229533.A0A098DJU6	FGRAMPH1_01G00009	FGRAMPH1_01G14855	True		508	130	150	310
229533.A0A098CYV1	229533.I1RG42	FGRAMPH1_01G00009	FGRAMPH1_01G06445	True		332	332	0	0
229533.A0A098CYV1	229533.I1RIK1	FGRAMPH1_01G00009	FGRAMPH1_01G13349	True		162	145	0	0
229533.A0A098CYV1	229533.I1RPS2	FGRAMPH1_01G00009	FGRAMPH1_01G19369	True		602	430	120	0
229533.A0A098CYV1	229533.A0A098DS77	FGRAMPH1_01G00009	FGRAMPH1_01G27963	True		162	145	0	0
229533.A0A098CYV1	229533.I1S3Q7	FGRAMPH1_01G00009	FGRAMPH1_01G22099	True		245	146	0	0
229533.A0A098CYV1	229533.I1RMC2	FGRAMPH1_01G00009	FGRAMPH1_01G17125	True		165	55	0	0
229533.A0A098CYV1	229533.V6RF62	FGRAMPH1_01G00009	FGRAMPH1_01G23087	True		191	134	0	0
229533.A0A098CYV1	229533.I1REW3	FGRAMPH1_01G00009	FGRAMPH1_01G05343	True		334	283	0	0
229533.A0A098CYV1	229533.A0A0E0S6B9	FGRAMPH1_01G00009	FGRAMPH1_01G14481	True		156	149	0	0
229533.A0A098CYV1	229533.V6RN44	FGRAMPH1_01G00009	FGRAMPH1_01G27131	True		206	139	0	0
229533.A0A098CYV1	229533.I1RJ61	FGRAMPH1_01G00009	FGRAMPH1_01G13903	True		162	145	0	0
229533.A0A098CYV1	229533.I1RHV8	FGRAMPH1_01G00009	FGRAMPH1_01G12723	True		162	145	0	0
229533.A0A098CYV1	229533.I1RBH7	FGRAMPH1_01G00009	FGRAMPH1_01G02265	True		154	155	0	0
229533.A0A098CYV1	229533.I1RSM1	FGRAMPH1_01G00009	FGRAMPH1_01G24067	True		156	149	0	0
229533.A0A098CYV1	229533.A0A098DH35	FGRAMPH1_01G00009	FGRAMPH1_01G11899	True		162	145	0	0
229533.A0A098CYV1	229533.I1RC55	FGRAMPH1_01G00009	FGRAMPH1_01G02873	True		216	153	0	0
229533.A0A098CYV1	229533.A0A098DID9	FGRAMPH1_01G00009	FGRAMPH1_01G13851	True		325	0	324	0
229533.A0A098CYV1	229533.A0A098DKU2	FGRAMPH1_01G00009	FGRAMPH1_01G13505	True		570	285	0	324
229533.A0A098CYV1	229533.I1RZQ6	FGRAMPH1_01G00009	FGRAMPH1_01G06811	True		277	169	78	0
229533.A0A098CYV1	229533.I1RK35	FGRAMPH1_01G00009	FGRAMPH1_01G14773	True		157	148	0	0
229533.A0A098CYV1	229533.I1RK26	FGRAMPH1_01G00009	FGRAMPH1_01G14755	True		331	280	0	0
229533.A0A098CYV1	229533.I1RCG5	FGRAMPH1_01G00009	FGRAMPH1_01G03169	True		534	156	0	0
229533.A0A098CYV1	229533.I1RNT4	FGRAMPH1_01G00009	FGRAMPH1_01G18481	True		162	145	0	0
229533.A0A098CYV1	229533.Q4I2W2	FGRAMPH1_01G00009		False	unmapped_B	161	0	157	0
229533.A0A098CYV1	229533.I1RRI2	FGRAMPH1_01G00009	FGRAMPH1_01G22961	True		224	0	0	0
229533.A0A098CYV1	229533.A0A098D8K2	FGRAMPH1_01G00009	FGRAMPH1_01G04959	True		264	0	0	0
229533.A0A098CYV1	229533.A0A1C3YHK0	FGRAMPH1_01G00009	FGRAMPH1_01G01071	True		169	77	60	0
229533.A0A098CYV1	229533.I1RVB8	FGRAMPH1_01G00009	FGRAMPH1_01G09309	True		310	94	0	270
229533.A0A098CYV1	229533.I1RF85	FGRAMPH1_01G00009	FGRAMPH1_01G05655	True		278	73	0	0
229533.A0A098CYV1	229533.A0A098DKM1	FGRAMPH1_01G00009	FGRAMPH1_01G14389	True		158	0	157	0
229533.A0A098CYV1	229533.V6R756	FGRAMPH1_01G00009	FGRAMPH1_01G05537	True		191	134	0	0
229533.A0A098CYV1	229533.I1RSW5	FGRAMPH1_01G00009	FGRAMPH1_01G24349	True		264	264	0	0
229533.A0A098CYV1	229533.A0A1C3YK33	FGRAMPH1_01G00009	FGRAMPH1_01G19927	True		375	181	0	0
229533.A0A098CYV1	229533.A0A098D661	FGRAMPH1_01G00009	FGRAMPH1_01G05269	True		201	0	0	0
229533.A0A098CYV1	229533.A0A1C3YHU3	FGRAMPH1_01G00009	FGRAMPH1_01G02555	True		165	0	0	0
229533.A0A098CYV1	229533.A0A1C3YK30	FGRAMPH1_01G00009	FGRAMPH1_01G17511	True		216	153	0	0
229533.A0A098CYV1	229533.I1RR45	FGRAMPH1_01G00009	FGRAMPH1_01G22571	True		334	283	0	0
229533.A0A098CYV1	229533.A0A098DCQ7	FGRAMPH1_01G00009	FGRAMPH1_01G09851	True		201	0	0	0
229533.A0A098CYV1	229533.V6QYX4	FGRAMPH1_01G00009	FGRAMPH1_01G05205	True		162	145	0	0
229533.A0A098CYV1	229533.I1RKB6	FGRAMPH1_01G00009	FGRAMPH1_01G14987	True		275	0	0	0
229533.A0A098CYV1	229533.A0A1C3YMK0	FGRAMPH1_01G00009	FGRAMPH1_01G11971	True		296	0	0	0
229533.A0A098CYV1	229533.A0A1C3YM09	FGRAMPH1_01G00009	FGRAMPH1_01G27639	True		164	0	0	0
229533.A0A098CYV1	229533.A0A098DJ01	FGRAMPH1_01G00009	FGRAMPH1_01G14281	True		154	123	0	0
229533.A0A098CYV1	229533.I1S969	FGRAMPH1_01G00009	FGRAMPH1_01G09567	True		193	91	0	0
229533.A0A098CYV1	229533.V6RN16	FGRAMPH1_01G00009	FGRAMPH1_01G23949	True		173	67	0	0
229533.A0A098CYV1	229533.I1RMD2	FGRAMPH1_01G00009	FGRAMPH1_01G17155	True		332	332	0	0
229533.A0A098CYV1	229533.A0A1C3YLH7	FGRAMPH1_01G00009	FGRAMPH1_01G24901	True		162	0	157	0
229533.A0A098CYV1	229533.I1RBB8	FGRAMPH1_01G00009	FGRAMPH1_01G02081	True		161	0	0	0
229533.A0A098CYV1	229533.A0A1C3YMI1	FGRAMPH1_01G00009	FGRAMPH1_01G11505	True		310	94	0	270
229533.A0A098CYV1	229533.V6QVH2	FGRAMPH1_01G00009	FGRAMPH1_01G01819	True		191	134	0	0
229533.A0A098CYV1	229533.I1RRX5	FGRAMPH1_01G00009	FGRAMPH1_01G23387	True		190	0	0	0
229533.A0A098CYV1	229533.I1RFS6	FGRAMPH1_01G00009	FGRAMPH1_01G06147	True		357	0	0	339
229533.A0A098CYV1	229533.A0A0E0RNI4	FGRAMPH1_01G00009	FGRAMPH1_01G02017	True		286	0	0	0
229533.A0A098CYV1	229533.I1S254	FGRAMPH1_01G00009	FGRAMPH1_01G20599	True		158	0	157	0
229533.A0A098CYV1	229533.I1S0P6	FGRAMPH1_01G00009	FGRAMPH1_01G07723	True		508	130	150	310
229533.A0A098CYV1	229533.I1RPE7	FGRAMPH1_01G00009	FGRAMPH1_01G19067	True		150	78	0	0
229533.A0A098CYV1	229533.I1RCU2	FGRAMPH1_01G00009	FGRAMPH1_01G03497	True		278	73	0	0
229533.A0A098CYV1	229533.A0A098DBW4	FGRAMPH1_01G00009	FGRAMPH1_01G09231	True		157	148	0	0
229533.A0A098CYV1	229533.I1RH36	FGRAMPH1_01G00009	FGRAMPH1_01G11993	True		223	101	0	0
229533.A0A098CYV1	229533.A0A1C3YID2	FGRAMPH1_01G00009	FGRAMPH1_01G04023	True		158	0	157	0
229533.A0A098CYV1	229533.A0A1C3YJ33	FGRAMPH1_01G00009	FGRAMPH1_01G07391	True		156	149	0	0
229533.A0A098CYV1	229533.I1S4S5	FGRAMPH1_01G00009	FGRAMPH1_01G02139	True		191	134	0	0
229533.A0A098CYV1	229533.I1RZV4	FGRAMPH1_01G00009	FGRAMPH1_01G06925	True		172	0	157	0
229533.A0A098CYV1	229533.I1S095	FGRAMPH1_01G00009	FGRAMPH1_01G07323	True		172	0	157	0
229533.A0A098CYV1	229533.A0A0E0SQ99	FGRAMPH1_01G00009	FGRAMPH1_01G17687	True		194	68	0	0
229533.A0A098CYV1	229533.I1S6D7	FGRAMPH1_01G00009	FGRAMPH1_01G13265	True		202	147	0	0
229533.A0A098CYV1	229533.I1RBK6	FGRAMPH1_01G00009	FGRAMPH1_01G02349	True		153	149	0	0
229533.A0A098CYV1	229533.I1RQ14	FGRAMPH1_01G00009	FGRAMPH1_01G19601	True		294	0	0	0
229533.A0A098CYV1	229533.A0A0E0RX50	FGRAMPH1_01G00009	FGRAMPH1_01G08043	True		165	0	0	0
229533.A0A098CYV1	229533.I1RC39	FGRAMPH1_01G00009	FGRAMPH1_01G02833	True		191	134	0	0
229533.A0A098CYV1	229533.A0A098DYL8	FGRAMPH1_01G00009	FGRAMPH1_01G18533	True		334	283	0	0
229533.A0A098CYV1	229533.A0A098DST4	FGRAMPH1_01G00009	FGRAMPH1_01G26305	True		165	0	0	0
229533.A0A098CYV1	229533.A0A1C3YIJ0	FGRAMPH1_01G00009	FGRAMPH1_01G02669	True		253	224	0	0
229533.A0A098CYV1	229533.A0A098DC54	FGRAMPH1_01G00009	FGRAMPH1_01G08449	True		310	94	0	270
229533.A0A098CYV1	229533.I1S0G7	FGRAMPH1_01G00009	FGRAMPH1_01G07515	True		153	149	0	0
229533.A0A098CYV1	229533.A0A1C3YKZ8	FGRAMPH1_01G00009	FGRAMPH1_01G24145	True		161	0	0	0
229533.A0A098CYV1	229533.I1RQC5	FGRAMPH1_01G00009	FGRAMPH1_01G19905	True		316	0	0	257
229533.A0A098CYV1	229533.A0A1C3YJ95	FGRAMPH1_01G00009	FGRAMPH1_01G16105	True		331	280	0	0
229533.A0A098CYV1	229533.I1S397	FGRAMPH1_01G00009	FGRAMPH1_01G21661	True		310	94	0	270
229533.A0A098CYV1	229533.I1RUM9	FGRAMPH1_01G00009	FGRAMPH1_01G26003	True		158	159	0	0
229533.A0A098CYV1	229533.I1S8C1	FGRAMPH1_01G00009	FGRAMPH1_01G24289	True		165	0	0	0
229533.A0A098CYV1	229533.I1RUV4	FGRAMPH1_01G00009	FGRAMPH1_01G08907	True		150	78	0	0
229533.A0A098CYV1	229533.I1SAB2	FGRAMPH1_01G00009	FGRAMPH1_01G08471	True		245	146	0	0
229533.A0A098CYV1	229533.I1RP86	FGRAMPH1_01G00009	FGRAMPH1_01G18899	True		652	333	0	0
229533.A0A098CYV1	229533.A0A0E0S6V8	FGRAMPH1_01G00009	FGRAMPH1_01G14863	True		201	0	0	0
229533.A0A098CYV1	229533.I1RN16	FGRAMPH1_01G00009	FGRAMPH1_01G17755	True		162	145	0	0
229533.A0A098CYV1	229533.A0A0E0RU85	FGRAMPH1_01G00009	FGRAMPH1_01G06011	True		261	93	0	0
229533.A0A098CYV1	229533.V6RJ29	FGRAMPH1_01G00009	FGRAMPH1_01G25379	True		331	280	0	0
229533.A0A098CYV1	229533.V6RAM6	FGRAMPH1_01G00009	FGRAMPH1_01G14705	True		191	134	0	0
229533.A0A098CYV1	229533.I1RD35	FGRAMPH1_01G00009	FGRAMPH1_01G03723	True		157	148	0	0
229533.A0A098CYV1	229533.I1RLQ8	FGRAMPH1_01G00009	FGRAMPH1_01G16533	True		162	145	0	0
229533.A0A098CYV1	229533.I1RIX0	FGRAMPH1_01G00009	FGRAMPH1_01G13663	True		219	0	0	0
229533.A0A098CYV1	229533.A0A1C3YL54	FGRAMPH1_01G00009	FGRAMPH1_01G25023	True		451	280	0	0
229533.A0A098CYV1	229533.I1RMK4	FGRAMPH1_01G00009	FGRAMPH1_01G17337	True		216	0	0	0
229533.A0A098CYV1	229533.I1RI88	FGRAMPH1_01G00009	FGRAMPH1_01G13071	True		157	148	0	0
229533.A0A098CYV1	229533.A0A0E0SH09	FGRAMPH1_01G00009	FGRAMPH1_01G22841	True		310	94	0	270
229533.A0A098CYV1	229533.V6RS91	FGRAMPH1_01G00009	FGRAMPH1_01G10181	True		165	0	0	0
229533.A0A098CYV1	229533.A0A1C3YI71	FGRAMPH1_01G00009	FGRAMPH1_01G03841	True		194	68	0	0
229533.A0A098CYV1	229533.A0A1C3YJU0	FGRAMPH1_01G00009	FGRAMPH1_01G18435	True		191	134	0	0
229533.A0A098CYV1	229533.I1RGY2	FGRAMPH1_01G00009	FGRAMPH1_01G11851	True		223	169	0	0
229533.A0A098CYV1	229533.A0A1C3YI19	FGRAMPH1_01G00009	FGRAMPH1_01G00801	True		356	353	0	0
229533.A0A098CYV1	229533.A0A098DDY0	FGRAMPH1_01G00009	FGRAMPH1_01G10663	True		387	178	0	0
229533.A0A098CYV1	229533.V6QU99	FGRAMPH1_01G00009	FGRAMPH1_01G00379	True		191	134	0	0
229533.A0A098CYV1	229533.I1RKV6	FGRAMPH1_01G00009	FGRAMPH1_01G15517	True		156	149	0	0
229533.A0A098CYV1	229533.A0A1C3YKH0	FGRAMPH1_01G00009	FGRAMPH1_01G21563	True		150	0	92	0
229533.A0A098CYV1	229533.I1RPK2	FGRAMPH1_01G00009	FGRAMPH1_01G19201	True		161	0	0	0
229533.A0A098CYV1	229533.A0A098DT85	FGRAMPH1_01G00009	FGRAMPH1_01G25071	True		387	178	0	0
229533.A0A098CYV1	229533.I1RMH9	FGRAMPH1_01G00009	FGRAMPH1_01G17265	True		150	78	0	0
229533.A0A098CYV1	229533.Q4IPX8	FGRAMPH1_01G00009		False	unmapped_B	192	192	0	0
229533.A0A098CYV1	229533.Q4I5R9	FGRAMPH1_01G00009		False	unmapped_B	316	0	0	257
229533.A0A098CYV1	229533.A0A098DPJ9	FGRAMPH1_01G00009	FGRAMPH1_01G28287	True		152	0	0	0
229533.A0A098CYV1	229533.I1RY16	FGRAMPH1_01G00009	FGRAMPH1_01G27575	True		346	280	0	0
229533.A0A098CYV1	229533.A0A098DVZ4	FGRAMPH1_01G00009	FGRAMPH1_01G19883	True		454	0	0	0
229533.A0A098CYV1	229533.I1RMU8	FGRAMPH1_01G00009	FGRAMPH1_01G17561	True		158	0	157	0
229533.A0A098CYV1	229533.A0A1C3YI40	FGRAMPH1_01G00009	FGRAMPH1_01G02933	True		258	0	0	0
229533.A0A098CYV1	229533.A0A098DHA4	FGRAMPH1_01G00009	FGRAMPH1_01G11047	True		191	123	0	0
229533.A0A098CYV1	229533.I1S1W8	FGRAMPH1_01G00009	FGRAMPH1_01G20351	True		499	0	53	0
229533.A0A098CYV1	229533.A0A098DUZ4	FGRAMPH1_01G00009	FGRAMPH1_01G28279	True		152	0	0	0
229533.A0A098CYV1	229533.A0A0E0RPW7	FGRAMPH1_01G00009	FGRAMPH1_01G02981	True		191	134	0	0
229533.A0A098CYV1	229533.I1RDJ1	FGRAMPH1_01G00009	FGRAMPH1_01G04115	True		644	352	136	335
229533.A0A098CYV1	229533.I1RMA2	FGRAMPH1_01G00009	FGRAMPH1_01G17069	True		193	91	0	0
229533.A0A098CYV1	229533.I1RJS7	FGRAMPH1_01G00009	FGRAMPH1_01G14513	True		174	158	0	0
229533.A0A098CYV1	229533.I1RCU8	FGRAMPH1_01G00009	FGRAMPH1_01G03517	True		186	69	0	0
229533.A0A098CYV1	229533.I1RN81	FGRAMPH1_01G00009	FGRAMPH1_01G17935	True		158	0	157	0
229533.A0A098CYV1	229533.A0A1C3YK02	FGRAMPH1_01G00009	FGRAMPH1_01G19497	True		332	332	0	0
229533.A0A098CYV1	229533.I1RNM7	FGRAMPH1_01G00009	FGRAMPH1_01G18325	True		303	95	0	0
229533.A0A098CYV1	229533.I1RA97	FGRAMPH1_01G00009	FGRAMPH1_01G01105	True		157	148	0	0
229533.A0A098CYV1	229533.I1RE48	FGRAMPH1_01G00009	FGRAMPH1_01G04641	True		202	147	0	0
229533.A0A098CYV1	229533.I1SAI4	FGRAMPH1_01G00009	FGRAMPH1_01G21075	True		191	134	0	0
229533.A0A098CYV1	229533.I1S0B7	FGRAMPH1_01G00009	FGRAMPH1_01G07379	True		188	0	0	0
229533.A0A098CYV1	229533.I1RGS2	FGRAMPH1_01G00009	FGRAMPH1_01G11683	True		329	130	0	0
229533.A0A098CYV1	229533.Q4IPB3	FGRAMPH1_01G00009		False	unmapped_B	316	0	0	257
229533.A0A098CYV1	229533.I1RMM6	FGRAMPH1_01G00009	FGRAMPH1_01G17395	True		306	292	0	0
229533.A0A098CYV1	229533.A0A1C3YN98	FGRAMPH1_01G00009	FGRAMPH1_01G15397	True		173	67	0	0
229533.A0A098CYV1	229533.A0A1C3YIY1	FGRAMPH1_01G00009	FGRAMPH1_01G05035	True		351	351	0	0
229533.A0A098CYV1	229533.I1RGW2	FGRAMPH1_01G00009	FGRAMPH1_01G11801	True		283	280	0	0
229533.A0A098CYV1	229533.I1RST8	FGRAMPH1_01G00009	FGRAMPH1_01G24273	True		162	0	0	0
229533.A0A098CYV1	229533.I1S111	FGRAMPH1_01G00009	FGRAMPH1_01G08015	True		211	0	0	0
229533.A0A098CYV1	229533.I1RTQ9	FGRAMPH1_01G00009	FGRAMPH1_01G25125	True		179	0	157	0
229533.A0A098CYV1	229533.V6RW66	FGRAMPH1_01G00009	FGRAMPH1_01G26707	True		331	280	0	0
229533.A0A098CYV1	229533.I1RE47	FGRAMPH1_01G00009	FGRAMPH1_01G04639	True		153	0	0	0
229533.A0A098CYV1	229533.I1S1Z9	FGRAMPH1_01G00009	FGRAMPH1_01G20447	True		153	154	0	0
229533.A0A098CYV1	229533.A0A0E0RVC1	FGRAMPH1_01G00009	FGRAMPH1_01G06783	True		471	281	0	0
229533.A0A098CYV1	229533.I1RMJ4	FGRAMPH1_01G00009	FGRAMPH1_01G17303	True		150	78	0	0
229533.A0A098CYV1	229533.I1RVV3	FGRAMPH1_01G00009	FGRAMPH1_01G09857	True		332	134	0	0
229533.A0A098CYV1	229533.A0A0E0RRT0	FGRAMPH1_01G00009	FGRAMPH1_01G04297	True		191	134	0	0
229533.A0A098CYV1	229533.A0A098DRH0	FGRAMPH1_01G00009	FGRAMPH1_01G25491	True		165	55	0	0
229533.A0A098CYV1	229533.I1RIX2	FGRAMPH1_01G00009	FGRAMPH1_01G13667	True		156	149	0	0
229533.A0A098CYV1	229533.I1RK45	FGRAMPH1_01G00009	FGRAMPH1_01G14801	True		644	352	136	335
229533.A0A098CYV1	229533.I1RYP5	FGRAMPH1_01G00009	FGRAMPH1_01G26927	True		193	91	0	0
229533.A0A098CYV1	229533.I1RRZ1	FGRAMPH1_01G00009	FGRAMPH1_01G23443	True		156	149	0	0
229533.A0A098CYV1	229533.I1RJC5	FGRAMPH1_01G00009	FGRAMPH1_01G14071	True		191	134	0	0
229533.A0A098CYV1	229533.I1RC11	FGRAMPH1_01G00009	FGRAMPH1_01G02771	True		428	130	0	0
229533.A0A098CYV1	229533.I1RN52	FGRAMPH1_01G00009	FGRAMPH1_01G17857	True		334	283	0	0
229533.A0A098CYV1	229533.I1S029	FGRAMPH1_01G00009	FGRAMPH1_01G07145	True		202	0	0	0
229533.A0A098CYV1	229533.A0A1C3YMQ4	FGRAMPH1_01G00009	FGRAMPH1_01G11451	True		310	94	0	270
229533.A0A098CYV1	229533.I1RDN3	FGRAMPH1_01G00009	FGRAMPH1_01G04241	True		182	69	0	0
229533.A0A098CYV1	229533.A0A1C3YHV8	FGRAMPH1_01G00009	FGRAMPH1_01G02553	True		225	0	0	0
229533.A0A098CYV1	229533.A0A098DR13	FGRAMPH1_01G00009	FGRAMPH1_01G26669	True		964	843	59	570
229533.A0A098CYV1	229533.I1RMU5	FGRAMPH1_01G00009	FGRAMPH1_01G17555	True		153	149	0	0
229533.A0A098CYV1	229533.I1S7L6	FGRAMPH1_01G00009	FGRAMPH1_01G19039	True		279	0	0	0
229533.A0A098CYV1	229533.I1RDB1	FGRAMPH1_01G00009	FGRAMPH1_01G03925	True		170	0	0	0
229533.A0A098CYV1	229533.A0A098DCM1	FGRAMPH1_01G00009	FGRAMPH1_01G08789	True		152	0	0	0
229533.A0A098CYV1	229533.I1RB15	FGRAMPH1_01G00009	FGRAMPH1_01G01815	True		185	68	157	0
229533.A0A098CYV1	229533.I1RJN7	FGRAMPH1_01G00009	FGRAMPH1_01G14383	True		245	146	0	0
229533.A0A098CYV1	229533.A0A1C3YL89	FGRAMPH1_01G00009	FGRAMPH1_01G23499	True		158	0	157	0
229533.A0A098CYV1	229533.V6R1D2	FGRAMPH1_01G00009	FGRAMPH1_01G15989	True		191	134	0	0
229533.A0A098CYV1	229533.I1RB98	FGRAMPH1_01G00009	FGRAMPH1_01G02023	True		158	0	157	0
229533.A0A098CYV1	229533.V6R0W1	FGRAMPH1_01G00009	FGRAMPH1_01G05203	True		191	134	0	0
229533.A0A098CYV1	229533.I1RAR3	FGRAMPH1_01G00009	FGRAMPH1_01G01521	True		365	0	0	0
229533.A0A098CYV1	229533.I1RAD8	FGRAMPH1_01G00009	FGRAMPH1_01G01197	True		170	65	0	0
229533.A0A098CYV1	229533.I1RMU7	FGRAMPH1_01G00009	FGRAMPH1_01G17559	True		230	126	66	0
229533.A0A098CYV1	229533.I1RYZ2	FGRAMPH1_01G00009	FGRAMPH1_01G26683	True		331	280	0	0
229533.A0A098CYV1	229533.I1RNK8	FGRAMPH1_01G00009	FGRAMPH1_01G18281	True		217	0	0	0
229533.A0A098CYV1	229533.I1RVI8	FGRAMPH1_01G00009	FGRAMPH1_01G09513	True		199	132	0	0
229533.A0A098CYV1	229533.A0A1C3YN26	FGRAMPH1_01G00009	FGRAMPH1_01G14205	True		446	148	0	0
229533.A0A098CYV1	229533.I1S0F1	FGRAMPH1_01G00009	FGRAMPH1_01G07459	True		263	0	0	0
229533.A0A098CYV1	229533.I1RME3	FGRAMPH1_01G00009	FGRAMPH1_01G17177	True		173	67	0	0
229533.A0A098CYV1	229533.I1R9B1	FGRAMPH1_01G00009	FGRAMPH1_01G00147	True		191	134	0	0
229533.A0A098CYV1	229533.I1S1W5	FGRAMPH1_01G00009	FGRAMPH1_01G20343	True		245	246	0	0
