raw_id	mapped_gene_id	mapping_status	mapping_method	mapping_evidence
3R5.1a.1		unmapped	none	no evidence found
4R79.1a.1		unmapped	none	no evidence found
AC3.10.1	WBGene00004964	mapped	alias_bridge	STRING aliases bridge
AC3.12.1		unmapped	none	no evidence found
AC3.2.1	WBGene00007070	mapped	alias_bridge	STRING aliases bridge
AC3.3.1		unmapped	none	no evidence found
AC3.4.1		unmapped	none	no evidence found
AC3.5a.2	WBGene00007071	mapped	alias_bridge	STRING aliases bridge
AC3.7.1	WBGene00007072	mapped	alias_bridge	STRING aliases bridge
AC3.8.1	WBGene00007073	mapped	alias_bridge	STRING aliases bridge
AC7.1a.1		unmapped	none	no evidence found
AH10.1.1	WBGene00007082	mapped	alias_bridge	STRING aliases bridge
AH6.1.1	WBGene00001528	mapped	alias_bridge	STRING aliases bridge
AH6.10.1	WBGene00005032	mapped	alias_bridge	STRING aliases bridge
AH6.11.1	WBGene00005033	mapped	alias_bridge	STRING aliases bridge
AH6.12.1	WBGene00005034	mapped	alias_bridge	STRING aliases bridge
AH6.14.1	WBGene00005035	mapped	alias_bridge	STRING aliases bridge
AH6.2.1	WBGene00007080	mapped	alias_bridge	STRING aliases bridge
AH6.3.1	WBGene00007081	mapped	alias_bridge	STRING aliases bridge
AH6.4.1	WBGene00005027	mapped	alias_bridge	STRING aliases bridge
AH6.5.1	WBGene00003231	mapped	alias_bridge	STRING aliases bridge
AH6.6.1	WBGene00005028	mapped	alias_bridge	STRING aliases bridge
AH6.7.1	WBGene00005029	mapped	alias_bridge	STRING aliases bridge
AH6.8.1	WBGene00005030	mapped	alias_bridge	STRING aliases bridge
AH9.1.1	WBGene00014998	mapped	alias_bridge	STRING aliases bridge
AH9.2.1		unmapped	none	no evidence found
AH9.4.1	WBGene00015000	mapped	alias_bridge	STRING aliases bridge
B0001.4a.1	WBGene00007089	mapped	alias_bridge	STRING aliases bridge
B0001.6.2	WBGene00007091	mapped	alias_bridge	STRING aliases bridge
B0019.1.1	WBGene00000138	mapped	alias_bridge	STRING aliases bridge
B0019.2.1	WBGene00007094	mapped	alias_bridge	STRING aliases bridge
B0024.10.1	WBGene00007100	mapped	alias_bridge	STRING aliases bridge
B0024.11.1	WBGene00007101	mapped	alias_bridge	STRING aliases bridge
B0024.13.1	WBGene00007102	mapped	alias_bridge	STRING aliases bridge
B0024.14b.1	WBGene00007103	mapped	alias_bridge	STRING aliases bridge
B0024.15.2	WBGene00007104	mapped	alias_bridge	STRING aliases bridge
B0024.4.1	WBGene00007097	mapped	alias_bridge	STRING aliases bridge
B0024.6b.1	WBGene00001533	mapped	alias_bridge	STRING aliases bridge
B0024.8a.1	WBGene00000491	mapped	alias_bridge	STRING aliases bridge
B0024.9a.2	WBGene00007099	mapped	alias_bridge	STRING aliases bridge
B0025.1a.1		unmapped	none	no evidence found
B0025.2.1		unmapped	none	no evidence found
B0025.4.1	WBGene00015001	mapped	alias_bridge	STRING aliases bridge
B0034.3a.1		unmapped	none	no evidence found
B0034.5.1		unmapped	none	no evidence found
B0035.10.1		unmapped	none	no evidence found
B0035.11.1		unmapped	none	no evidence found
B0035.12.2		unmapped	none	no evidence found
B0035.14a.2	WBGene00001019	mapped	alias_bridge	STRING aliases bridge
B0035.15.1	WBGene00007113	mapped	alias_bridge	STRING aliases bridge
B0035.16.1	WBGene00007114	mapped	alias_bridge	STRING aliases bridge
B0035.18.1	WBGene00044290	mapped	alias_bridge	STRING aliases bridge
B0035.1b.1	WBGene00007105	mapped	alias_bridge	STRING aliases bridge
B0035.2.1	WBGene00001020	mapped	alias_bridge	STRING aliases bridge
B0035.3.1	WBGene00007106	mapped	alias_bridge	STRING aliases bridge
B0035.4.2	WBGene00007107	mapped	alias_bridge	STRING aliases bridge
B0035.5.1		unmapped	none	no evidence found
B0035.7.1	WBGene00001921	mapped	alias_bridge	STRING aliases bridge
B0035.8.1	WBGene00001922	mapped	alias_bridge	STRING aliases bridge
B0035.9.1	WBGene00001920	mapped	alias_bridge	STRING aliases bridge
B0041.4.1	WBGene00004415	mapped	alias_bridge	STRING aliases bridge
B0041.5a.1	WBGene00015009	mapped	alias_bridge	STRING aliases bridge
B0041.6a.1	WBGene00015010	mapped	alias_bridge	STRING aliases bridge
B0041.7.2	WBGene00006961	mapped	alias_bridge	STRING aliases bridge
B0198.1.1	WBGene00006646	mapped	alias_bridge	STRING aliases bridge
B0205.11.1		unmapped	none	no evidence found
B0205.3.2	WBGene00004466	mapped	alias_bridge	STRING aliases bridge
B0205.4.1	WBGene00015019	mapped	alias_bridge	STRING aliases bridge
B0205.6.1		unmapped	none	no evidence found
B0205.7.1		unmapped	none	no evidence found
B0205.8.2	WBGene00015022	mapped	alias_bridge	STRING aliases bridge
B0207.12b.1	WBGene00000232	mapped	alias_bridge	STRING aliases bridge
B0207.3b.1	WBGene00001676	mapped	alias_bridge	STRING aliases bridge
B0207.4.1		unmapped	none	no evidence found
B0207.7.1		unmapped	none	no evidence found
B0212.1b.1	WBGene00015035	mapped	alias_bridge	STRING aliases bridge
B0212.2.1	WBGene00015036	mapped	alias_bridge	STRING aliases bridge
B0212.4b.1	WBGene00015038	mapped	alias_bridge	STRING aliases bridge
B0212.5.1	WBGene00003889	mapped	alias_bridge	STRING aliases bridge
B0213.10.1	WBGene00015040	mapped	alias_bridge	STRING aliases bridge
B0213.11a.1	WBGene00015041	mapped	alias_bridge	STRING aliases bridge
B0213.12.1	WBGene00015042	mapped	alias_bridge	STRING aliases bridge
B0213.14.2	WBGene00015043	mapped	alias_bridge	STRING aliases bridge
B0213.15b.1	WBGene00015044	mapped	alias_bridge	STRING aliases bridge
B0213.16.1	WBGene00015045	mapped	alias_bridge	STRING aliases bridge
B0213.3.1	WBGene00003766	mapped	alias_bridge	STRING aliases bridge
B0213.4.1	WBGene00003767	mapped	alias_bridge	STRING aliases bridge
B0213.5.1	WBGene00003768	mapped	alias_bridge	STRING aliases bridge
B0213.6.1	WBGene00003769	mapped	alias_bridge	STRING aliases bridge
B0213.7.1	WBGene00006142	mapped	alias_bridge	STRING aliases bridge
B0213.8.1	WBGene00006141	mapped	alias_bridge	STRING aliases bridge
B0213.9.1	WBGene00006274	mapped	alias_bridge	STRING aliases bridge
B0218.3.1		unmapped	none	no evidence found
B0218.5.1	WBGene00015049	mapped	alias_bridge	STRING aliases bridge
B0222.2.1		unmapped	none	no evidence found
B0222.3.1		unmapped	none	no evidence found
B0222.4.1	WBGene00006418	mapped	alias_bridge	STRING aliases bridge
B0222.7.1	WBGene00000718	mapped	alias_bridge	STRING aliases bridge
B0222.8.1		unmapped	none	no evidence found
B0228.4c.1	WBGene00015061	mapped	alias_bridge	STRING aliases bridge
B0228.5a.1	WBGene00015062	mapped	alias_bridge	STRING aliases bridge
B0228.6.1	WBGene00015063	mapped	alias_bridge	STRING aliases bridge
B0228.7.3		unmapped	none	no evidence found
B0238.10.2	WBGene00015074	mapped	alias_bridge	STRING aliases bridge
B0240.1.1	WBGene00004359	mapped	alias_bridge	STRING aliases bridge
B0240.2.1	WBGene00007117	mapped	alias_bridge	STRING aliases bridge
B0240.3a.1		unmapped	none	no evidence found
B0240.4.1		unmapped	none	no evidence found
B0244.10a.1	WBGene00015085	mapped	alias_bridge	STRING aliases bridge
B0244.15.1		unmapped	none	no evidence found
B0244.16.1		unmapped	none	no evidence found
B0244.17.1		unmapped	none	no evidence found
B0244.2.1	WBGene00002048	mapped	alias_bridge	STRING aliases bridge
B0244.4b.1	WBGene00015079	mapped	alias_bridge	STRING aliases bridge
B0244.5.1	WBGene00015080	mapped	alias_bridge	STRING aliases bridge
B0244.6.1	WBGene00015081	mapped	alias_bridge	STRING aliases bridge
B0244.7.1		unmapped	none	no evidence found
B0244.8.1		unmapped	none	no evidence found
B0250.1.1		unmapped	none	no evidence found
B0250.10.1	WBGene00007127	mapped	alias_bridge	STRING aliases bridge
B0250.2.1	WBGene00007119	mapped	alias_bridge	STRING aliases bridge
B0250.5.1	WBGene00007122	mapped	alias_bridge	STRING aliases bridge
B0250.6.1	WBGene00007123	mapped	alias_bridge	STRING aliases bridge
B0250.9.2		unmapped	none	no evidence found
B0252.1.1	WBGene00015087	mapped	alias_bridge	STRING aliases bridge
B0252.2.2	WBGene00000211	mapped	alias_bridge	STRING aliases bridge
B0252.3b.1	WBGene00015088	mapped	alias_bridge	STRING aliases bridge
B0252.4b.1	WBGene00000886	mapped	alias_bridge	STRING aliases bridge
B0261.1.1		unmapped	none	no evidence found
B0261.2a.1		unmapped	none	no evidence found
B0261.4a.1		unmapped	none	no evidence found
B0272.1.1		unmapped	none	no evidence found
B0272.2.1		unmapped	none	no evidence found
B0272.3.1	WBGene00007129	mapped	alias_bridge	STRING aliases bridge
B0272.4.1	WBGene00007130	mapped	alias_bridge	STRING aliases bridge
B0273.115.1		unmapped	none	no evidence found
B0273.2.2		unmapped	none	no evidence found
B0273.3.1	WBGene00015098	mapped	alias_bridge	STRING aliases bridge
B0273.4c.1	WBGene00006745	mapped	alias_bridge	STRING aliases bridge
B0280.10a.1		unmapped	none	no evidence found
B0280.12b.1		unmapped	none	no evidence found
B0280.13.1	WBGene00015107	mapped	alias_bridge	STRING aliases bridge
B0280.17.1		unmapped	none	no evidence found
B0280.1a.1		unmapped	none	no evidence found
B0280.2.1	WBGene00015100	mapped	alias_bridge	STRING aliases bridge
B0280.3.1		unmapped	none	no evidence found
B0280.4.1	WBGene00003845	mapped	alias_bridge	STRING aliases bridge
B0280.5.1		unmapped	none	no evidence found
B0280.8.1	WBGene00003609	mapped	alias_bridge	STRING aliases bridge
B0280.9.1		unmapped	none	no evidence found
B0281.8.1	WBGene00015114	mapped	alias_bridge	STRING aliases bridge
B0285.10.1	WBGene00000513	mapped	alias_bridge	STRING aliases bridge
B0285.1b.1		unmapped	none	no evidence found
B0285.4.2		unmapped	none	no evidence found
B0285.5.1	WBGene00002003	mapped	alias_bridge	STRING aliases bridge
B0285.6.1		unmapped	none	no evidence found
B0285.7.1		unmapped	none	no evidence found
B0285.8.1	WBGene00000511	mapped	alias_bridge	STRING aliases bridge
B0285.9.2	WBGene00000512	mapped	alias_bridge	STRING aliases bridge
B0286.2a.1	WBGene00002252	mapped	alias_bridge	STRING aliases bridge
B0286.3.1		unmapped	none	no evidence found
B0286.4a.2	WBGene00003825	mapped	alias_bridge	STRING aliases bridge
B0286.5.1	WBGene00001438	mapped	alias_bridge	STRING aliases bridge
B0286.6.1		unmapped	none	no evidence found
B0302.1a.1		unmapped	none	no evidence found
B0303.11b.2	WBGene00015131	mapped	alias_bridge	STRING aliases bridge
B0303.15.1		unmapped	none	no evidence found
B0303.2.1	WBGene00015124	mapped	alias_bridge	STRING aliases bridge
B0303.3.2		unmapped	none	no evidence found
B0303.9.1		unmapped	none	no evidence found
B0304.1b.2		unmapped	none	no evidence found
B0304.3.1	WBGene00015135	mapped	alias_bridge	STRING aliases bridge
B0304.5.1	WBGene00005058	mapped	alias_bridge	STRING aliases bridge
B0304.6.1	WBGene00005059	mapped	alias_bridge	STRING aliases bridge
B0304.7.1		unmapped	none	no evidence found
B0304.8.1	WBGene00005061	mapped	alias_bridge	STRING aliases bridge
B0304.9.1	WBGene00005062	mapped	alias_bridge	STRING aliases bridge
B0310.1b.1	WBGene00015137	mapped	alias_bridge	STRING aliases bridge
B0310.2a.1	WBGene00015138	mapped	alias_bridge	STRING aliases bridge
B0310.3.1	WBGene00015139	mapped	alias_bridge	STRING aliases bridge
B0310.5a.1	WBGene00015141	mapped	alias_bridge	STRING aliases bridge
B0331.2.1	WBGene00007141	mapped	alias_bridge	STRING aliases bridge
B0334.1.1	WBGene00007142	mapped	alias_bridge	STRING aliases bridge
B0334.11a.1		unmapped	none	no evidence found
B0334.15.1		unmapped	none	no evidence found
B0334.2a.1	WBGene00006660	mapped	alias_bridge	STRING aliases bridge
B0334.3a.2	WBGene00007143	mapped	alias_bridge	STRING aliases bridge
B0334.4.1		unmapped	none	no evidence found
B0334.6.1	WBGene00007146	mapped	alias_bridge	STRING aliases bridge
B0334.8a.1		unmapped	none	no evidence found
B0336.10.3	WBGene00004435	mapped	alias_bridge	STRING aliases bridge
B0336.11a.1	WBGene00015148	mapped	alias_bridge	STRING aliases bridge
B0336.13.1		unmapped	none	no evidence found
B0336.1a.1		unmapped	none	no evidence found
B0336.2.3		unmapped	none	no evidence found
B0336.3c.1	WBGene00015143	mapped	alias_bridge	STRING aliases bridge
B0336.4a.1	WBGene00004348	mapped	alias_bridge	STRING aliases bridge
B0336.6.2		unmapped	none	no evidence found
B0336.8.1		unmapped	none	no evidence found
B0344.2.1	WBGene00006955	mapped	alias_bridge	STRING aliases bridge
B0348.1.1	WBGene00015151	mapped	alias_bridge	STRING aliases bridge
B0348.2a.1	WBGene00015152	mapped	alias_bridge	STRING aliases bridge
B0348.4d.1		unmapped	none	no evidence found
B0348.6b.1		unmapped	none	no evidence found
B0350.2f.1		unmapped	none	no evidence found
B0361.10.1		unmapped	none	no evidence found
B0361.11.1	WBGene00015165	mapped	alias_bridge	STRING aliases bridge
B0361.2a.1	WBGene00015156	mapped	alias_bridge	STRING aliases bridge
B0361.4.1	WBGene00015158	mapped	alias_bridge	STRING aliases bridge
B0361.5b.1	WBGene00015159	mapped	alias_bridge	STRING aliases bridge
B0361.6.1		unmapped	none	no evidence found
B0361.8.1	WBGene00015162	mapped	alias_bridge	STRING aliases bridge
B0365.1.1	WBGene00007150	mapped	alias_bridge	STRING aliases bridge
B0365.3.1		unmapped	none	no evidence found
B0365.7.1		unmapped	none	no evidence found
B0379.3a.1	WBGene00003508	mapped	alias_bridge	STRING aliases bridge
B0379.4b.1	WBGene00007054	mapped	alias_bridge	STRING aliases bridge
B0391.12.1		unmapped	none	no evidence found
B0393.1.2		unmapped	none	no evidence found
B0393.2.2	WBGene00007167	mapped	alias_bridge	STRING aliases bridge
B0393.5.1	WBGene00007170	mapped	alias_bridge	STRING aliases bridge
B0393.7.1	WBGene00007172	mapped	alias_bridge	STRING aliases bridge
B0395.1.1		unmapped	none	no evidence found
B0395.2.1		unmapped	none	no evidence found
B0395.3.2		unmapped	none	no evidence found
B0399.1a.1	WBGene00007176	mapped	alias_bridge	STRING aliases bridge
B0399.2.1	WBGene00007177	mapped	alias_bridge	STRING aliases bridge
B0403.2.2	WBGene00006712	mapped	alias_bridge	STRING aliases bridge
B0403.3.1		unmapped	none	no evidence found
B0403.4.1		unmapped	none	no evidence found
B0410.2a.1		unmapped	none	no evidence found
B0412.1a.1	WBGene00000895	mapped	alias_bridge	STRING aliases bridge
B0412.2.1	WBGene00000903	mapped	alias_bridge	STRING aliases bridge
B0412.3a.1		unmapped	none	no evidence found
B0412.4.1		unmapped	none	no evidence found
B0414.2.2		unmapped	none	no evidence found
B0414.3.1	WBGene00001856	mapped	alias_bridge	STRING aliases bridge
B0414.5.1		unmapped	none	no evidence found
B0414.6.1	WBGene00001600	mapped	alias_bridge	STRING aliases bridge
B0414.7b.1		unmapped	none	no evidence found
B0414.8a.1	WBGene00015176	mapped	alias_bridge	STRING aliases bridge
B0416.1a.1	WBGene00015177	mapped	alias_bridge	STRING aliases bridge
B0416.3.1		unmapped	none	no evidence found
B0416.5a.1		unmapped	none	no evidence found
B0416.6.1	WBGene00001638	mapped	alias_bridge	STRING aliases bridge
B0432.13.1	WBGene00015194	mapped	alias_bridge	STRING aliases bridge
B0432.2.1	WBGene00015184	mapped	alias_bridge	STRING aliases bridge
B0432.3.1		unmapped	none	no evidence found
B0432.4.1	WBGene00015186	mapped	alias_bridge	STRING aliases bridge
B0432.5a.1	WBGene00000296	mapped	alias_bridge	STRING aliases bridge
B0454.1.1	WBGene00002997	mapped	alias_bridge	STRING aliases bridge
B0454.6.1	WBGene00015197	mapped	alias_bridge	STRING aliases bridge
B0454.9.2	WBGene00015200	mapped	alias_bridge	STRING aliases bridge
B0457.1a.1		unmapped	none	no evidence found
B0464.1.2	WBGene00001094	mapped	alias_bridge	STRING aliases bridge
B0464.2a.1	WBGene00007184	mapped	alias_bridge	STRING aliases bridge
B0464.4a.2	WBGene00000268	mapped	alias_bridge	STRING aliases bridge
B0464.5a.2		unmapped	none	no evidence found
B0464.6.2		unmapped	none	no evidence found
B0464.7.1	WBGene00000235	mapped	alias_bridge	STRING aliases bridge
B0464.8.1		unmapped	none	no evidence found
B0478.1a.1	WBGene00002178	mapped	alias_bridge	STRING aliases bridge
B0491.1.1		unmapped	none	no evidence found
B0491.2.1		unmapped	none	no evidence found
B0491.3.1		unmapped	none	no evidence found
B0491.4a.1	WBGene00007191	mapped	alias_bridge	STRING aliases bridge
B0491.8a.1		unmapped	none	no evidence found
B0495.1.1	WBGene00005149	mapped	alias_bridge	STRING aliases bridge
B0495.10a.2	WBGene00007044	mapped	alias_bridge	STRING aliases bridge
B0495.2a.1		unmapped	none	no evidence found
B0495.4.1	WBGene00003730	mapped	alias_bridge	STRING aliases bridge
B0495.5.1	WBGene00015204	mapped	alias_bridge	STRING aliases bridge
B0495.7.3	WBGene00015206	mapped	alias_bridge	STRING aliases bridge
B0495.8a.1		unmapped	none	no evidence found
B0495.9.1	WBGene00015208	mapped	alias_bridge	STRING aliases bridge
B0496.3e.1	WBGene00006814	mapped	alias_bridge	STRING aliases bridge
B0496.5.1		unmapped	none	no evidence found
B0496.7.1	WBGene00015216	mapped	alias_bridge	STRING aliases bridge
B0496.8.1	WBGene00015217	mapped	alias_bridge	STRING aliases bridge
B0511.10.1	WBGene00001228	mapped	alias_bridge	STRING aliases bridge
B0511.12a.1	WBGene00015237	mapped	alias_bridge	STRING aliases bridge
B0511.13b.1	WBGene00015238	mapped	alias_bridge	STRING aliases bridge
B0511.5.1	WBGene00015231	mapped	alias_bridge	STRING aliases bridge
B0511.6.1		unmapped	none	no evidence found
B0511.7.1	WBGene00015233	mapped	alias_bridge	STRING aliases bridge
B0511.8.2	WBGene00044321	mapped	alias_bridge	STRING aliases bridge
B0511.9c.1	WBGene00015235	mapped	alias_bridge	STRING aliases bridge
B0513.1a.1		unmapped	none	no evidence found
B0513.2a.1		unmapped	none	no evidence found
B0513.3a.1	WBGene00004443	mapped	alias_bridge	STRING aliases bridge
B0513.5a.1	WBGene00007197	mapped	alias_bridge	STRING aliases bridge
B0513.9a.1	WBGene00007200	mapped	alias_bridge	STRING aliases bridge
B0523.3.1	WBGene00003993	mapped	alias_bridge	STRING aliases bridge
B0523.5.1		unmapped	none	no evidence found
B0524.2.1	WBGene00015241	mapped	alias_bridge	STRING aliases bridge
B0545.3.1	WBGene00015246	mapped	alias_bridge	STRING aliases bridge
B0546.1.1	WBGene00015248	mapped	alias_bridge	STRING aliases bridge
B0546.3a.1	WBGene00015250	mapped	alias_bridge	STRING aliases bridge
B0546.4a.1	WBGene00015251	mapped	alias_bridge	STRING aliases bridge
B0547.1.1		unmapped	none	no evidence found
B0547.4a.1		unmapped	none	no evidence found
B0554.5.1	WBGene00015258	mapped	alias_bridge	STRING aliases bridge
B0554.7a.1	WBGene00015260	mapped	alias_bridge	STRING aliases bridge
B0563.2.1	WBGene00006637	mapped	alias_bridge	STRING aliases bridge
B0563.4.1	WBGene00006479	mapped	alias_bridge	STRING aliases bridge
B0563.6a.1	WBGene00015263	mapped	alias_bridge	STRING aliases bridge
B0563.7.1	WBGene00015264	mapped	alias_bridge	STRING aliases bridge
B0564.10b.1		unmapped	none	no evidence found
B0564.11.1	WBGene00023421	mapped	alias_bridge	STRING aliases bridge
B0564.1a.1		unmapped	none	no evidence found
B0564.1b.2		unmapped	none	no evidence found
B0564.2a.1		unmapped	none	no evidence found
B0564.3.2		unmapped	none	no evidence found
B0564.4.1	WBGene00007204	mapped	alias_bridge	STRING aliases bridge
B0564.7a.1	WBGene00007207	mapped	alias_bridge	STRING aliases bridge
BE0003N10.1.1		unmapped	none	no evidence found
BE0003N10.2.1		unmapped	none	no evidence found
BE10.2.1	WBGene00007210	mapped	alias_bridge	STRING aliases bridge
C01A2.3.1		unmapped	none	no evidence found
C01A2.4.1	WBGene00007216	mapped	alias_bridge	STRING aliases bridge
C01A2.5.1		unmapped	none	no evidence found
C01A2.7b.1	WBGene00007219	mapped	alias_bridge	STRING aliases bridge
C01B12.2.1	WBGene00015285	mapped	alias_bridge	STRING aliases bridge
C01B12.3.1	WBGene00015286	mapped	alias_bridge	STRING aliases bridge
C01B12.4.1	WBGene00015287	mapped	alias_bridge	STRING aliases bridge
C01B12.5.1	WBGene00015288	mapped	alias_bridge	STRING aliases bridge
C01B4.1.1	WBGene00006283	mapped	alias_bridge	STRING aliases bridge
C01B4.3.1	WBGene00006284	mapped	alias_bridge	STRING aliases bridge
C01B4.5.1	WBGene00005138	mapped	alias_bridge	STRING aliases bridge
C01B4.7a.1	WBGene00015271	mapped	alias_bridge	STRING aliases bridge
C01B4.8a.1	WBGene00015272	mapped	alias_bridge	STRING aliases bridge
C01B4.9a.1	WBGene00015273	mapped	alias_bridge	STRING aliases bridge
C01B7.1c.1		unmapped	none	no evidence found
C01B7.4a.2		unmapped	none	no evidence found
C01B7.6.1	WBGene00004457	mapped	alias_bridge	STRING aliases bridge
C01C10.1.1	WBGene00000523	mapped	alias_bridge	STRING aliases bridge
C01C10.3.1	WBGene00015295	mapped	alias_bridge	STRING aliases bridge
C01C10.4.1	WBGene00000526	mapped	alias_bridge	STRING aliases bridge
C01C4.3b.1		unmapped	none	no evidence found
C01C7.1a.1	WBGene00000186	mapped	alias_bridge	STRING aliases bridge
C01F1.1.1		unmapped	none	no evidence found
C01F1.2.1		unmapped	none	no evidence found
C01F1.4.1	WBGene00015299	mapped	alias_bridge	STRING aliases bridge
C01F1.6.1	WBGene00015301	mapped	alias_bridge	STRING aliases bridge
C01F4.2a.1	WBGene00015303	mapped	alias_bridge	STRING aliases bridge
C01F6.1.1	WBGene00007221	mapped	alias_bridge	STRING aliases bridge
C01F6.4a.1		unmapped	none	no evidence found
C01F6.5.1	WBGene00000120	mapped	alias_bridge	STRING aliases bridge
C01F6.6b.1	WBGene00006438	mapped	alias_bridge	STRING aliases bridge
C01F6.8b.1	WBGene00002046	mapped	alias_bridge	STRING aliases bridge
C01F6.9a.1		unmapped	none	no evidence found
C01G10.10a.1	WBGene00007237	mapped	alias_bridge	STRING aliases bridge
C01G10.11f.2		unmapped	none	no evidence found
C01G10.7.2	WBGene00007234	mapped	alias_bridge	STRING aliases bridge
C01G10.8.1	WBGene00007235	mapped	alias_bridge	STRING aliases bridge
C01G10.9.2	WBGene00007236	mapped	alias_bridge	STRING aliases bridge
C01G12.1.1	WBGene00007242	mapped	alias_bridge	STRING aliases bridge
C01G12.8.1	WBGene00007248	mapped	alias_bridge	STRING aliases bridge
C01G5.3.1	WBGene00015305	mapped	alias_bridge	STRING aliases bridge
C01G5.5.1		unmapped	none	no evidence found
C01G5.6.1	WBGene00015308	mapped	alias_bridge	STRING aliases bridge
C01G5.8a.1		unmapped	none	no evidence found
C01G5.9.1	WBGene00015311	mapped	alias_bridge	STRING aliases bridge
C01G6.1a.3		unmapped	none	no evidence found
C01G6.4.1	WBGene00007226	mapped	alias_bridge	STRING aliases bridge
C01G6.5.1		unmapped	none	no evidence found
C01G6.6a.2		unmapped	none	no evidence found
C01G6.7.1	WBGene00007228	mapped	alias_bridge	STRING aliases bridge
C01G6.8a.1	WBGene00000289	mapped	alias_bridge	STRING aliases bridge
C01G8.2.1		unmapped	none	no evidence found
C01G8.5b.1	WBGene00001333	mapped	alias_bridge	STRING aliases bridge
C01G8.9c.1		unmapped	none	no evidence found
C01H6.4.1	WBGene00007254	mapped	alias_bridge	STRING aliases bridge
C01H6.5a.1		unmapped	none	no evidence found
C01H6.6.1	WBGene00007255	mapped	alias_bridge	STRING aliases bridge
C01H6.7a.3		unmapped	none	no evidence found
C01H6.9.1		unmapped	none	no evidence found
C02A12.1.1	WBGene00001781	mapped	alias_bridge	STRING aliases bridge
C02A12.8.1	WBGene00044088	mapped	alias_bridge	STRING aliases bridge
C02B10.1.2	WBGene00015326	mapped	alias_bridge	STRING aliases bridge
C02B10.2.1		unmapped	none	no evidence found
C02B10.3.1	WBGene00015328	mapped	alias_bridge	STRING aliases bridge
C02B10.4.1	WBGene00015329	mapped	alias_bridge	STRING aliases bridge
C02B10.5a.1	WBGene00015330	mapped	alias_bridge	STRING aliases bridge
C02B4.1.1	WBGene00000082	mapped	alias_bridge	STRING aliases bridge
C02B4.2.1	WBGene00003616	mapped	alias_bridge	STRING aliases bridge
C02B8.4.1		unmapped	none	no evidence found
C02B8.5.1	WBGene00015323	mapped	alias_bridge	STRING aliases bridge
C02B8.6.1	WBGene00015324	mapped	alias_bridge	STRING aliases bridge
C02C2.3.1	WBGene00000845	mapped	alias_bridge	STRING aliases bridge
C02C2.4.1	WBGene00015333	mapped	alias_bridge	STRING aliases bridge
C02C2.5.1	WBGene00015334	mapped	alias_bridge	STRING aliases bridge
C02C6.1b.1	WBGene00001130	mapped	alias_bridge	STRING aliases bridge
C02C6.2a.1		unmapped	none	no evidence found
C02C6.3a.1	WBGene00007261	mapped	alias_bridge	STRING aliases bridge
C02D4.2e.1	WBGene00004777	mapped	alias_bridge	STRING aliases bridge
C02D5.1.1	WBGene00015335	mapped	alias_bridge	STRING aliases bridge
C02D5.2a.1	WBGene00015336	mapped	alias_bridge	STRING aliases bridge
C02D5.3.2	WBGene00015337	mapped	alias_bridge	STRING aliases bridge
C02D5.4.1	WBGene00043097	mapped	alias_bridge	STRING aliases bridge
C02E11.1b.1	WBGene00015344	mapped	alias_bridge	STRING aliases bridge
C02E7.13.1	WBGene00006244	mapped	alias_bridge	STRING aliases bridge
C02E7.1a.1	WBGene00015338	mapped	alias_bridge	STRING aliases bridge
C02E7.9.1	WBGene00006238	mapped	alias_bridge	STRING aliases bridge
C02F12.10a.1	WBGene00045215	mapped	alias_bridge	STRING aliases bridge
C02F12.1b.1	WBGene00006643	mapped	alias_bridge	STRING aliases bridge
C02F12.3.1		unmapped	none	no evidence found
C02F12.4.1	WBGene00006431	mapped	alias_bridge	STRING aliases bridge
C02F12.5.1	WBGene00015355	mapped	alias_bridge	STRING aliases bridge
C02F4.1.2	WBGene00000419	mapped	alias_bridge	STRING aliases bridge
C02F4.2b.1	WBGene00006527	mapped	alias_bridge	STRING aliases bridge
C02F5.1.1		unmapped	none	no evidence found
C02F5.11.1	WBGene00006628	mapped	alias_bridge	STRING aliases bridge
C02F5.12.1		unmapped	none	no evidence found
C02F5.13.1	WBGene00015353	mapped	alias_bridge	STRING aliases bridge
C02F5.3.1	WBGene00015346	mapped	alias_bridge	STRING aliases bridge
C02F5.6b.1	WBGene00015349	mapped	alias_bridge	STRING aliases bridge
C02F5.7b.3	WBGene00015350	mapped	alias_bridge	STRING aliases bridge
C02F5.8.1	WBGene00006627	mapped	alias_bridge	STRING aliases bridge
C02F5.9.1		unmapped	none	no evidence found
C02G6.2.1	WBGene00015360	mapped	alias_bridge	STRING aliases bridge
C02H6.1.1	WBGene00015361	mapped	alias_bridge	STRING aliases bridge
C02H7.1.1	WBGene00001127	mapped	alias_bridge	STRING aliases bridge
C02H7.2.1	WBGene00015364	mapped	alias_bridge	STRING aliases bridge
C02H7.3a.1	WBGene00000086	mapped	alias_bridge	STRING aliases bridge
C03A3.2.1	WBGene00007267	mapped	alias_bridge	STRING aliases bridge
C03A7.11.1	WBGene00015369	mapped	alias_bridge	STRING aliases bridge
C03A7.14.2	WBGene00000031	mapped	alias_bridge	STRING aliases bridge
C03A7.3.1	WBGene00005887	mapped	alias_bridge	STRING aliases bridge
C03A7.4.1	WBGene00004099	mapped	alias_bridge	STRING aliases bridge
C03A7.5.1	WBGene00005929	mapped	alias_bridge	STRING aliases bridge
C03A7.6.1	WBGene00005930	mapped	alias_bridge	STRING aliases bridge
