raw_id	mapped_gene_id	mapping_status	mapping_method	mapping_evidence
ENSP00000340427	ENSG00000099219	mapped	alias_bridge	STRING aliases bridge
ENSP00000340445	ENSG00000188659	mapped	alias_bridge	STRING aliases bridge
ENSP00000340454	ENSG00000138698	mapped	alias_bridge	STRING aliases bridge
ENSP00000340466	ENSG00000089597	mapped	alias_bridge	STRING aliases bridge
ENSP00000340467	ENSG00000186648	mapped	alias_bridge	STRING aliases bridge
ENSP00000340494	ENSG00000186918	mapped	alias_bridge	STRING aliases bridge
ENSP00000340505	ENSG00000166192	mapped	alias_bridge	STRING aliases bridge
ENSP00000340507	ENSG00000122779	mapped	alias_bridge	STRING aliases bridge
ENSP00000340510	ENSG00000118898	mapped	alias_bridge	STRING aliases bridge
ENSP00000340514	ENSG00000105708	mapped	alias_bridge	STRING aliases bridge
ENSP00000340519	ENSG00000185158	mapped	alias_bridge	STRING aliases bridge
ENSP00000340526	ENSG00000188958	mapped	alias_bridge	STRING aliases bridge
ENSP00000340546	ENSG00000198271	mapped	alias_bridge	STRING aliases bridge
ENSP00000340568	ENSG00000187581	mapped	alias_bridge	STRING aliases bridge
ENSP00000340594	ENSG00000097096	mapped	alias_bridge	STRING aliases bridge
ENSP00000340596	ENSG00000151148	mapped	alias_bridge	STRING aliases bridge
ENSP00000340608	ENSG00000101049	mapped	alias_bridge	STRING aliases bridge
ENSP00000340609	ENSG00000188716	mapped	alias_bridge	STRING aliases bridge
ENSP00000340610	ENSG00000198062	mapped	alias_bridge	STRING aliases bridge
ENSP00000340644	ENSG00000167014	mapped	alias_bridge	STRING aliases bridge
ENSP00000340648	ENSG00000086758	mapped	alias_bridge	STRING aliases bridge
ENSP00000340660	ENSG00000169393	mapped	alias_bridge	STRING aliases bridge
ENSP00000340668	ENSG00000106609	mapped	alias_bridge	STRING aliases bridge
ENSP00000340672	ENSG00000102401	mapped	alias_bridge	STRING aliases bridge
ENSP00000340677	ENSG00000075290	mapped	alias_bridge	STRING aliases bridge
ENSP00000340683	ENSG00000197933	mapped	alias_bridge	STRING aliases bridge
ENSP00000340684	ENSG00000189221	mapped	alias_bridge	STRING aliases bridge
ENSP00000340688	ENSG00000072071	mapped	alias_bridge	STRING aliases bridge
ENSP00000340691		unmapped	none	no evidence found
ENSP00000340736	ENSG00000163754	mapped	alias_bridge	STRING aliases bridge
ENSP00000340748	ENSG00000171054	mapped	alias_bridge	STRING aliases bridge
ENSP00000340776	ENSG00000181378	mapped	alias_bridge	STRING aliases bridge
ENSP00000340796	ENSG00000162664	mapped	alias_bridge	STRING aliases bridge
ENSP00000340811	ENSG00000189280	mapped	alias_bridge	STRING aliases bridge
ENSP00000340820	ENSG00000186868	mapped	alias_bridge	STRING aliases bridge
ENSP00000340823	ENSG00000188342	mapped	alias_bridge	STRING aliases bridge
ENSP00000340836	ENSG00000134996	mapped	alias_bridge	STRING aliases bridge
ENSP00000340839	ENSG00000102053	mapped	alias_bridge	STRING aliases bridge
ENSP00000340841	ENSG00000172888	mapped	alias_bridge	STRING aliases bridge
ENSP00000340864	ENSG00000173918	mapped	alias_bridge	STRING aliases bridge
ENSP00000340874	ENSG00000081189	mapped	alias_bridge	STRING aliases bridge
ENSP00000340883	ENSG00000099956	mapped	alias_bridge	STRING aliases bridge
ENSP00000340896	ENSG00000129691	mapped	alias_bridge	STRING aliases bridge
ENSP00000340900	ENSG00000154305	mapped	alias_bridge	STRING aliases bridge
ENSP00000340913	ENSG00000137672	mapped	alias_bridge	STRING aliases bridge
ENSP00000340914		ambiguous	alias_bridge	multiple matches: ENSG00000161681;ENSG00000213023
ENSP00000340935	ENSG00000152592	mapped	alias_bridge	STRING aliases bridge
ENSP00000340939	ENSG00000066405	mapped	alias_bridge	STRING aliases bridge
ENSP00000340943	ENSG00000106113	mapped	alias_bridge	STRING aliases bridge
ENSP00000340954	ENSG00000149646	mapped	alias_bridge	STRING aliases bridge
ENSP00000340979		ambiguous	alias_bridge	multiple matches: ENSG00000145428;ENSG00000137522
ENSP00000340982	ENSG00000137098	mapped	alias_bridge	STRING aliases bridge
ENSP00000340983	ENSG00000175489	mapped	alias_bridge	STRING aliases bridge
ENSP00000340988	ENSG00000187942	mapped	alias_bridge	STRING aliases bridge
ENSP00000340989	ENSG00000175793	mapped	alias_bridge	STRING aliases bridge
ENSP00000340998	ENSG00000074527	mapped	alias_bridge	STRING aliases bridge
ENSP00000341013	ENSG00000187689	mapped	alias_bridge	STRING aliases bridge
ENSP00000341021	ENSG00000188425	mapped	alias_bridge	STRING aliases bridge
ENSP00000341030	ENSG00000135222	mapped	alias_bridge	STRING aliases bridge
ENSP00000341031	ENSG00000188001	mapped	alias_bridge	STRING aliases bridge
ENSP00000341032	ENSG00000188064	mapped	alias_bridge	STRING aliases bridge
ENSP00000341044	ENSG00000076555	mapped	alias_bridge	STRING aliases bridge
ENSP00000341045	ENSG00000196620	mapped	alias_bridge	STRING aliases bridge
ENSP00000341051	ENSG00000140839	mapped	alias_bridge	STRING aliases bridge
ENSP00000341071	ENSG00000163947	mapped	alias_bridge	STRING aliases bridge
