seed	fgraminearum__rescued_gene_count	fgraminearum__rescued_gene_fraction	fgraminearum__rescued_mean_delta_probability	fgraminearum__all_gene_mean_delta_probability	fgraminearum__test_auprc_esm2	fgraminearum__test_mcc_esm2	fgraminearum__test_f1_esm2	fgraminearum__test_auroc_esm2	scerevisiae__rescued_gene_count	scerevisiae__rescued_gene_fraction	scerevisiae__rescued_mean_delta_probability	scerevisiae__all_gene_mean_delta_probability	scerevisiae__test_auprc_esm2	scerevisiae__test_mcc_esm2	scerevisiae__test_f1_esm2	scerevisiae__test_auroc_esm2	fgraminearum__rescued_gene_count_median	fgraminearum__rescued_gene_count_scaled_abs_deviation	fgraminearum__rescued_gene_fraction_median	fgraminearum__rescued_gene_fraction_scaled_abs_deviation	fgraminearum__rescued_mean_delta_probability_median	fgraminearum__rescued_mean_delta_probability_scaled_abs_deviation	fgraminearum__all_gene_mean_delta_probability_median	fgraminearum__all_gene_mean_delta_probability_scaled_abs_deviation	fgraminearum__test_auprc_esm2_median	fgraminearum__test_auprc_esm2_scaled_abs_deviation	fgraminearum__test_mcc_esm2_median	fgraminearum__test_mcc_esm2_scaled_abs_deviation	fgraminearum__test_f1_esm2_median	fgraminearum__test_f1_esm2_scaled_abs_deviation	fgraminearum__test_auroc_esm2_median	fgraminearum__test_auroc_esm2_scaled_abs_deviation	scerevisiae__rescued_gene_count_median	scerevisiae__rescued_gene_count_scaled_abs_deviation	scerevisiae__rescued_gene_fraction_median	scerevisiae__rescued_gene_fraction_scaled_abs_deviation	scerevisiae__rescued_mean_delta_probability_median	scerevisiae__rescued_mean_delta_probability_scaled_abs_deviation	scerevisiae__all_gene_mean_delta_probability_median	scerevisiae__all_gene_mean_delta_probability_scaled_abs_deviation	scerevisiae__test_auprc_esm2_median	scerevisiae__test_auprc_esm2_scaled_abs_deviation	scerevisiae__test_mcc_esm2_median	scerevisiae__test_mcc_esm2_scaled_abs_deviation	scerevisiae__test_f1_esm2_median	scerevisiae__test_f1_esm2_scaled_abs_deviation	scerevisiae__test_auroc_esm2_median	scerevisiae__test_auroc_esm2_scaled_abs_deviation	aggregate_median_deviation_score	is_representative_seed
1029	22	0.00919348098620978	0.48927858960814774	-0.06754434402108958	0.5388437611958252	0.4994610654546409	0.5383304940374787	0.9158086644570748	11	0.009769094138543518	0.4261745824055239	-0.14803797185521797	0.6648790299911832	0.5000935453502413	0.5963302752293579	0.880817217716781	22.0	0.0	0.00919348098620978	0.0	0.48927858960814774	0.0	-0.06754434402108958	0.0	0.5388437611958252	0.0	0.4994610654546409	0.0	0.5311475409836065	1.0	0.9162644453125984	0.4626865671641236	14.0	1.0	0.012433392539964476	1.0	0.44859012786079855	1.0	-0.1346553859444844	1.0	0.6694524691114797	1.0	0.5002918232413893	0.10701772034494537	0.5963302752293579	0.0	0.881004366812227	0.5901639344261549	7.159868221935223	True
1030	16	0.006686167989970748	0.534214352723211	-0.1129259796089299	0.5436111341873469	0.494752395203908	0.5311475409836065	0.9172495200648594	17	0.015097690941385435	0.43683003678041343	-0.08131395842188682	0.6830542031737488	0.5418784407441645	0.6324786324786325	0.881004366812227	22.0	3.0	0.00919348098620978	3.0000000000000053	0.48927858960814774	2.0132560145526424	-0.06754434402108958	2.631419884720875	0.5388437611958252	0.5044071536718107	0.4994610654546409	1.0	0.5311475409836065	0.0	0.9162644453125984	1.0	14.0	1.0	0.012433392539964476	1.0000000000000007	0.44859012786079855	0.5246399693395742	-0.1346553859444844	3.9858834367590195	0.6694524691114797	2.974071307062074	0.5002918232413893	22.445795525845732	0.5963302752293579	9.23751187084499	0.881004366812227	0.0	54.316985162796726	False
1031	24	0.010029251984956121	0.4669586448071641	-0.05157920495015424	0.529392323093059	0.5036103423093002	0.5281899109792284	0.9162644453125984	17	0.015097690941385435	0.44859012786079855	-0.1346553859444844	0.6758060202321905	0.4984390656746152	0.5924170616113744	0.8834788937409024	22.0	1.0	0.00919348098620978	1.0	0.48927858960814774	1.0	-0.06754434402108958	0.9257265382662839	0.5388437611958252	1.0	0.4994610654546409	0.8811992842381535	0.5311475409836065	0.41175683346332087	0.9162644453125984	0.0	14.0	1.0	0.012433392539964476	1.0000000000000007	0.44859012786079855	0.0	-0.1346553859444844	0.0	0.6694524691114797	1.3892283145334339	0.5002918232413893	1.0	0.5963302752293579	1.0	0.881004366812227	7.803278688523448	19.41118965902464	False
1032	13	0.005432511491851233	0.5543149274129134	-0.11941117705243005	0.594742929954417	0.5114675363484444	0.5578512396694216	0.9211541127396	12	0.010657193605683837	0.5121294148266315	-0.14276874548071325	0.6657723323623558	0.5002918232413893	0.5943396226415093	0.8840039509253483	22.0	4.5	0.00919348098620978	4.500000000000008	0.48927858960814774	2.9138216238733494	-0.06754434402108958	3.007459163343521	0.5388437611958252	5.914355905503002	0.4994610654546409	2.549864453119161	0.5311475409836065	3.717649062375499	0.9162644453125984	4.963752665245748	14.0	0.6666666666666666	0.012433392539964476	0.6666666666666666	0.44859012786079855	2.8346081112597457	-0.1346553859444844	0.6062624660396531	0.6694524691114797	0.8046760112738393	0.5002918232413893	0.0	0.5963302752293579	0.508700209643652	0.881004366812227	9.45901639344167	47.613499398452184	False
1033	22	0.00919348098620978	0.4876992086117918	-0.05029828007996597	0.5183010634653716	0.4927130405897314	0.5210843373493976	0.9145358386577778	14	0.012433392539964476	0.4809718057513237	-0.11772390879665436	0.6694524691114797	0.5153174487977039	0.608294930875576	0.8806872530671657	22.0	0.0	0.00919348098620978	0.0	0.48927858960814774	0.07076097232491173	-0.06754434402108958	1.0	0.5388437611958252	2.17349968407888	0.4994610654546409	1.433106271108954	0.5311475409836065	1.4009841855758773	0.9162644453125984	1.7547974413648848	14.0	0.0	0.012433392539964476	0.0	0.44859012786079855	1.4446080714446936	-0.1346553859444844	1.265187256093014	0.6694524691114797	0.0	0.5002918232413893	8.109871375387845	0.5963302752293579	3.057501280081821	0.881004366812227	1.0	22.710316537460884	False
