raw_id	raw_id_type	mapped_graph_gene_id	mapped_canonical_gene_id	mapping_status	mapping_rule
FGRAMPH1_01G04753	ph1_gene_id	FGRAMPH1_01G04753	fgraminearum::FGRAMPH1_01G04753	resolved	exact_mainline_graph_id
FGRAMPH1_01G04755	ph1_gene_id	FGRAMPH1_01G04755	fgraminearum::FGRAMPH1_01G04755	resolved	exact_mainline_graph_id
FGRAMPH1_01G04757	ph1_gene_id	FGRAMPH1_01G04757	fgraminearum::FGRAMPH1_01G04757	resolved	exact_mainline_graph_id
FGRAMPH1_01G04759	ph1_gene_id	FGRAMPH1_01G04759	fgraminearum::FGRAMPH1_01G04759	resolved	exact_mainline_graph_id
FGRAMPH1_01G04761	ph1_gene_id	FGRAMPH1_01G04761	fgraminearum::FGRAMPH1_01G04761	resolved	exact_mainline_graph_id
FGRAMPH1_01G04767	ph1_gene_id	FGRAMPH1_01G04767	fgraminearum::FGRAMPH1_01G04767	resolved	exact_mainline_graph_id
FGRAMPH1_01G04771	ph1_gene_id	FGRAMPH1_01G04771	fgraminearum::FGRAMPH1_01G04771	resolved	exact_mainline_graph_id
FGRAMPH1_01G04773	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G04781	ph1_gene_id	FGRAMPH1_01G04781	fgraminearum::FGRAMPH1_01G04781	resolved	exact_mainline_graph_id
FGRAMPH1_01G04785	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G04787	ph1_gene_id	FGRAMPH1_01G04787	fgraminearum::FGRAMPH1_01G04787	resolved	exact_mainline_graph_id
FGRAMPH1_01G04791	ph1_gene_id	FGRAMPH1_01G04791	fgraminearum::FGRAMPH1_01G04791	resolved	exact_mainline_graph_id
FGRAMPH1_01G04793	ph1_gene_id	FGRAMPH1_01G04793	fgraminearum::FGRAMPH1_01G04793	resolved	exact_mainline_graph_id
FGRAMPH1_01G04795	ph1_gene_id	FGRAMPH1_01G04795	fgraminearum::FGRAMPH1_01G04795	resolved	exact_mainline_graph_id
FGRAMPH1_01G04799	ph1_gene_id	FGRAMPH1_01G04799	fgraminearum::FGRAMPH1_01G04799	resolved	exact_mainline_graph_id
FGRAMPH1_01G04801	ph1_gene_id	FGRAMPH1_01G04801	fgraminearum::FGRAMPH1_01G04801	resolved	exact_mainline_graph_id
FGRAMPH1_01G04805	ph1_gene_id	FGRAMPH1_01G04805	fgraminearum::FGRAMPH1_01G04805	resolved	exact_mainline_graph_id
FGRAMPH1_01G04807	ph1_gene_id	FGRAMPH1_01G04807	fgraminearum::FGRAMPH1_01G04807	resolved	exact_mainline_graph_id
FGRAMPH1_01G04811	ph1_gene_id	FGRAMPH1_01G04811	fgraminearum::FGRAMPH1_01G04811	resolved	exact_mainline_graph_id
FGRAMPH1_01G04817	ph1_gene_id	FGRAMPH1_01G04817	fgraminearum::FGRAMPH1_01G04817	resolved	exact_mainline_graph_id
FGRAMPH1_01G04825	ph1_gene_id	FGRAMPH1_01G04825	fgraminearum::FGRAMPH1_01G04825	resolved	exact_mainline_graph_id
FGRAMPH1_01G04831	ph1_gene_id	FGRAMPH1_01G04831	fgraminearum::FGRAMPH1_01G04831	resolved	exact_mainline_graph_id
FGRAMPH1_01G04837	ph1_gene_id	FGRAMPH1_01G04837	fgraminearum::FGRAMPH1_01G04837	resolved	exact_mainline_graph_id
FGRAMPH1_01G04853	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G04855	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G04859	ph1_gene_id	FGRAMPH1_01G04859	fgraminearum::FGRAMPH1_01G04859	resolved	exact_mainline_graph_id
FGRAMPH1_01G04861	ph1_gene_id	FGRAMPH1_01G04861	fgraminearum::FGRAMPH1_01G04861	resolved	exact_mainline_graph_id
FGRAMPH1_01G04863	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G04877	ph1_gene_id	FGRAMPH1_01G04877	fgraminearum::FGRAMPH1_01G04877	resolved	exact_mainline_graph_id
FGRAMPH1_01G04879	ph1_gene_id	FGRAMPH1_01G04879	fgraminearum::FGRAMPH1_01G04879	resolved	exact_mainline_graph_id
FGRAMPH1_01G04885	ph1_gene_id	FGRAMPH1_01G04885	fgraminearum::FGRAMPH1_01G04885	resolved	exact_mainline_graph_id
FGRAMPH1_01G04891	ph1_gene_id	FGRAMPH1_01G04891	fgraminearum::FGRAMPH1_01G04891	resolved	exact_mainline_graph_id
FGRAMPH1_01G04899	ph1_gene_id	FGRAMPH1_01G04899	fgraminearum::FGRAMPH1_01G04899	resolved	exact_mainline_graph_id
FGRAMPH1_01G04901	ph1_gene_id	FGRAMPH1_01G04901	fgraminearum::FGRAMPH1_01G04901	resolved	exact_mainline_graph_id
FGRAMPH1_01G04903	ph1_gene_id	FGRAMPH1_01G04903	fgraminearum::FGRAMPH1_01G04903	resolved	exact_mainline_graph_id
FGRAMPH1_01G04909	ph1_gene_id	FGRAMPH1_01G04909	fgraminearum::FGRAMPH1_01G04909	resolved	exact_mainline_graph_id
FGRAMPH1_01G04911	ph1_gene_id	FGRAMPH1_01G04911	fgraminearum::FGRAMPH1_01G04911	resolved	exact_mainline_graph_id
FGRAMPH1_01G04915	ph1_gene_id	FGRAMPH1_01G04915	fgraminearum::FGRAMPH1_01G04915	resolved	exact_mainline_graph_id
FGRAMPH1_01G04921	ph1_gene_id	FGRAMPH1_01G04921	fgraminearum::FGRAMPH1_01G04921	resolved	exact_mainline_graph_id
FGRAMPH1_01G04925	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G04927	ph1_gene_id	FGRAMPH1_01G04927	fgraminearum::FGRAMPH1_01G04927	resolved	exact_mainline_graph_id
FGRAMPH1_01G04933	ph1_gene_id	FGRAMPH1_01G04933	fgraminearum::FGRAMPH1_01G04933	resolved	exact_mainline_graph_id
FGRAMPH1_01G04935	ph1_gene_id	FGRAMPH1_01G04935	fgraminearum::FGRAMPH1_01G04935	resolved	exact_mainline_graph_id
FGRAMPH1_01G04949	ph1_gene_id	FGRAMPH1_01G04949	fgraminearum::FGRAMPH1_01G04949	resolved	exact_mainline_graph_id
FGRAMPH1_01G04955	ph1_gene_id	FGRAMPH1_01G04955	fgraminearum::FGRAMPH1_01G04955	resolved	exact_mainline_graph_id
FGRAMPH1_01G04959	ph1_gene_id	FGRAMPH1_01G04959	fgraminearum::FGRAMPH1_01G04959	resolved	exact_mainline_graph_id
FGRAMPH1_01G04961	ph1_gene_id	FGRAMPH1_01G04961	fgraminearum::FGRAMPH1_01G04961	resolved	exact_mainline_graph_id
FGRAMPH1_01G04965	ph1_gene_id	FGRAMPH1_01G04965	fgraminearum::FGRAMPH1_01G04965	resolved	exact_mainline_graph_id
FGRAMPH1_01G04967	ph1_gene_id	FGRAMPH1_01G04967	fgraminearum::FGRAMPH1_01G04967	resolved	exact_mainline_graph_id
FGRAMPH1_01G04977	ph1_gene_id	FGRAMPH1_01G04977	fgraminearum::FGRAMPH1_01G04977	resolved	exact_mainline_graph_id
FGRAMPH1_01G04985	ph1_gene_id	FGRAMPH1_01G04985	fgraminearum::FGRAMPH1_01G04985	resolved	exact_mainline_graph_id
FGRAMPH1_01G04987	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G04993	ph1_gene_id	FGRAMPH1_01G04993	fgraminearum::FGRAMPH1_01G04993	resolved	exact_mainline_graph_id
FGRAMPH1_01G04999	ph1_gene_id	FGRAMPH1_01G04999	fgraminearum::FGRAMPH1_01G04999	resolved	exact_mainline_graph_id
FGRAMPH1_01G05001	ph1_gene_id	FGRAMPH1_01G05001	fgraminearum::FGRAMPH1_01G05001	resolved	exact_mainline_graph_id
FGRAMPH1_01G05005	ph1_gene_id	FGRAMPH1_01G05005	fgraminearum::FGRAMPH1_01G05005	resolved	exact_mainline_graph_id
FGRAMPH1_01G05011	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G05013	ph1_gene_id	FGRAMPH1_01G05013	fgraminearum::FGRAMPH1_01G05013	resolved	exact_mainline_graph_id
FGRAMPH1_01G05017	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G05023	ph1_gene_id	FGRAMPH1_01G05023	fgraminearum::FGRAMPH1_01G05023	resolved	exact_mainline_graph_id
FGRAMPH1_01G05025	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G05035	ph1_gene_id	FGRAMPH1_01G05035	fgraminearum::FGRAMPH1_01G05035	resolved	exact_mainline_graph_id
FGRAMPH1_01G05041	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G05043	ph1_gene_id	FGRAMPH1_01G05043	fgraminearum::FGRAMPH1_01G05043	resolved	exact_mainline_graph_id
FGRAMPH1_01G05045	ph1_gene_id	FGRAMPH1_01G05045	fgraminearum::FGRAMPH1_01G05045	resolved	exact_mainline_graph_id
FGRAMPH1_01G05049	ph1_gene_id	FGRAMPH1_01G05049	fgraminearum::FGRAMPH1_01G05049	resolved	exact_mainline_graph_id
FGRAMPH1_01G05055	ph1_gene_id	FGRAMPH1_01G05055	fgraminearum::FGRAMPH1_01G05055	resolved	exact_mainline_graph_id
FGRAMPH1_01G05059	ph1_gene_id	FGRAMPH1_01G05059	fgraminearum::FGRAMPH1_01G05059	resolved	exact_mainline_graph_id
FGRAMPH1_01G05061	ph1_gene_id	FGRAMPH1_01G05061	fgraminearum::FGRAMPH1_01G05061	resolved	exact_mainline_graph_id
FGRAMPH1_01G05063	ph1_gene_id	FGRAMPH1_01G05063	fgraminearum::FGRAMPH1_01G05063	resolved	exact_mainline_graph_id
FGRAMPH1_01G05071	ph1_gene_id	FGRAMPH1_01G05071	fgraminearum::FGRAMPH1_01G05071	resolved	exact_mainline_graph_id
FGRAMPH1_01G05077	ph1_gene_id	FGRAMPH1_01G05077	fgraminearum::FGRAMPH1_01G05077	resolved	exact_mainline_graph_id
FGRAMPH1_01G05079	ph1_gene_id	FGRAMPH1_01G05079	fgraminearum::FGRAMPH1_01G05079	resolved	exact_mainline_graph_id
FGRAMPH1_01G05089	ph1_gene_id	FGRAMPH1_01G05089	fgraminearum::FGRAMPH1_01G05089	resolved	exact_mainline_graph_id
FGRAMPH1_01G05093	ph1_gene_id	FGRAMPH1_01G05093	fgraminearum::FGRAMPH1_01G05093	resolved	exact_mainline_graph_id
FGRAMPH1_01G05095	ph1_gene_id	FGRAMPH1_01G05095	fgraminearum::FGRAMPH1_01G05095	resolved	exact_mainline_graph_id
FGRAMPH1_01G05101	ph1_gene_id	FGRAMPH1_01G05101	fgraminearum::FGRAMPH1_01G05101	resolved	exact_mainline_graph_id
FGRAMPH1_01G05103	ph1_gene_id	FGRAMPH1_01G05103	fgraminearum::FGRAMPH1_01G05103	resolved	exact_mainline_graph_id
FGRAMPH1_01G05109	ph1_gene_id	FGRAMPH1_01G05109	fgraminearum::FGRAMPH1_01G05109	resolved	exact_mainline_graph_id
FGRAMPH1_01G05113	ph1_gene_id	FGRAMPH1_01G05113	fgraminearum::FGRAMPH1_01G05113	resolved	exact_mainline_graph_id
FGRAMPH1_01G05119	ph1_gene_id	FGRAMPH1_01G05119	fgraminearum::FGRAMPH1_01G05119	resolved	exact_mainline_graph_id
FGRAMPH1_01G05123	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G05125	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G05129	ph1_gene_id	FGRAMPH1_01G05129	fgraminearum::FGRAMPH1_01G05129	resolved	exact_mainline_graph_id
FGRAMPH1_01G05131	ph1_gene_id	FGRAMPH1_01G05131	fgraminearum::FGRAMPH1_01G05131	resolved	exact_mainline_graph_id
FGRAMPH1_01G05147	ph1_gene_id	FGRAMPH1_01G05147	fgraminearum::FGRAMPH1_01G05147	resolved	exact_mainline_graph_id
FGRAMPH1_01G05149	ph1_gene_id	FGRAMPH1_01G05149	fgraminearum::FGRAMPH1_01G05149	resolved	exact_mainline_graph_id
FGRAMPH1_01G05151	ph1_gene_id	FGRAMPH1_01G05151	fgraminearum::FGRAMPH1_01G05151	resolved	exact_mainline_graph_id
FGRAMPH1_01G05153	ph1_gene_id	FGRAMPH1_01G05153	fgraminearum::FGRAMPH1_01G05153	resolved	exact_mainline_graph_id
FGRAMPH1_01G05159	ph1_gene_id	FGRAMPH1_01G05159	fgraminearum::FGRAMPH1_01G05159	resolved	exact_mainline_graph_id
FGRAMPH1_01G05163	ph1_gene_id	FGRAMPH1_01G05163	fgraminearum::FGRAMPH1_01G05163	resolved	exact_mainline_graph_id
FGRAMPH1_01G05167	ph1_gene_id	FGRAMPH1_01G05167	fgraminearum::FGRAMPH1_01G05167	resolved	exact_mainline_graph_id
FGRAMPH1_01G05169	ph1_gene_id	FGRAMPH1_01G05169	fgraminearum::FGRAMPH1_01G05169	resolved	exact_mainline_graph_id
FGRAMPH1_01G05171	ph1_gene_id	FGRAMPH1_01G05171	fgraminearum::FGRAMPH1_01G05171	resolved	exact_mainline_graph_id
FGRAMPH1_01G05173	ph1_gene_id	FGRAMPH1_01G05173	fgraminearum::FGRAMPH1_01G05173	resolved	exact_mainline_graph_id
FGRAMPH1_01G05187	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G05189	ph1_gene_id	FGRAMPH1_01G05189	fgraminearum::FGRAMPH1_01G05189	resolved	exact_mainline_graph_id
FGRAMPH1_01G05201	ph1_gene_id	FGRAMPH1_01G05201	fgraminearum::FGRAMPH1_01G05201	resolved	exact_mainline_graph_id
FGRAMPH1_01G05203	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G05207	ph1_gene_id	FGRAMPH1_01G05207	fgraminearum::FGRAMPH1_01G05207	resolved	exact_mainline_graph_id
FGRAMPH1_01G05211	ph1_gene_id	FGRAMPH1_01G05211	fgraminearum::FGRAMPH1_01G05211	resolved	exact_mainline_graph_id
FGRAMPH1_01G05215	ph1_gene_id	FGRAMPH1_01G05215	fgraminearum::FGRAMPH1_01G05215	resolved	exact_mainline_graph_id
FGRAMPH1_01G05223	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G05225	ph1_gene_id	FGRAMPH1_01G05225	fgraminearum::FGRAMPH1_01G05225	resolved	exact_mainline_graph_id
FGRAMPH1_01G05227	ph1_gene_id	FGRAMPH1_01G05227	fgraminearum::FGRAMPH1_01G05227	resolved	exact_mainline_graph_id
FGRAMPH1_01G05229	ph1_gene_id	FGRAMPH1_01G05229	fgraminearum::FGRAMPH1_01G05229	resolved	exact_mainline_graph_id
FGRAMPH1_01G05231	ph1_gene_id	FGRAMPH1_01G05231	fgraminearum::FGRAMPH1_01G05231	resolved	exact_mainline_graph_id
FGRAMPH1_01G05237	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G05241	ph1_gene_id	FGRAMPH1_01G05241	fgraminearum::FGRAMPH1_01G05241	resolved	exact_mainline_graph_id
FGRAMPH1_01G05257	ph1_gene_id	FGRAMPH1_01G05257	fgraminearum::FGRAMPH1_01G05257	resolved	exact_mainline_graph_id
FGRAMPH1_01G05275	ph1_gene_id	FGRAMPH1_01G05275	fgraminearum::FGRAMPH1_01G05275	resolved	exact_mainline_graph_id
FGRAMPH1_01G05279	ph1_gene_id	FGRAMPH1_01G05279	fgraminearum::FGRAMPH1_01G05279	resolved	exact_mainline_graph_id
FGRAMPH1_01G05281	ph1_gene_id	FGRAMPH1_01G05281	fgraminearum::FGRAMPH1_01G05281	resolved	exact_mainline_graph_id
FGRAMPH1_01G05305	ph1_gene_id	FGRAMPH1_01G05305	fgraminearum::FGRAMPH1_01G05305	resolved	exact_mainline_graph_id
FGRAMPH1_01G05315	ph1_gene_id	FGRAMPH1_01G05315	fgraminearum::FGRAMPH1_01G05315	resolved	exact_mainline_graph_id
FGRAMPH1_01G05319	ph1_gene_id	FGRAMPH1_01G05319	fgraminearum::FGRAMPH1_01G05319	resolved	exact_mainline_graph_id
FGRAMPH1_01G05321	ph1_gene_id	FGRAMPH1_01G05321	fgraminearum::FGRAMPH1_01G05321	resolved	exact_mainline_graph_id
FGRAMPH1_01G05325	ph1_gene_id	FGRAMPH1_01G05325	fgraminearum::FGRAMPH1_01G05325	resolved	exact_mainline_graph_id
FGRAMPH1_01G05329	ph1_gene_id	FGRAMPH1_01G05329	fgraminearum::FGRAMPH1_01G05329	resolved	exact_mainline_graph_id
FGRAMPH1_01G05333	ph1_gene_id	FGRAMPH1_01G05333	fgraminearum::FGRAMPH1_01G05333	resolved	exact_mainline_graph_id
FGRAMPH1_01G05337	ph1_gene_id	FGRAMPH1_01G05337	fgraminearum::FGRAMPH1_01G05337	resolved	exact_mainline_graph_id
FGRAMPH1_01G05339	ph1_gene_id	FGRAMPH1_01G05339	fgraminearum::FGRAMPH1_01G05339	resolved	exact_mainline_graph_id
FGRAMPH1_01G05343	ph1_gene_id	FGRAMPH1_01G05343	fgraminearum::FGRAMPH1_01G05343	resolved	exact_mainline_graph_id
FGRAMPH1_01G05345	ph1_gene_id	FGRAMPH1_01G05345	fgraminearum::FGRAMPH1_01G05345	resolved	exact_mainline_graph_id
FGRAMPH1_01G05353	ph1_gene_id	FGRAMPH1_01G05353	fgraminearum::FGRAMPH1_01G05353	resolved	exact_mainline_graph_id
FGRAMPH1_01G05359	ph1_gene_id	FGRAMPH1_01G05359	fgraminearum::FGRAMPH1_01G05359	resolved	exact_mainline_graph_id
FGRAMPH1_01G05371	ph1_gene_id	FGRAMPH1_01G05371	fgraminearum::FGRAMPH1_01G05371	resolved	exact_mainline_graph_id
FGRAMPH1_01G05373	ph1_gene_id	FGRAMPH1_01G05373	fgraminearum::FGRAMPH1_01G05373	resolved	exact_mainline_graph_id
FGRAMPH1_01G05377	ph1_gene_id	FGRAMPH1_01G05377	fgraminearum::FGRAMPH1_01G05377	resolved	exact_mainline_graph_id
FGRAMPH1_01G05379	ph1_gene_id	FGRAMPH1_01G05379	fgraminearum::FGRAMPH1_01G05379	resolved	exact_mainline_graph_id
FGRAMPH1_01G05381	ph1_gene_id	FGRAMPH1_01G05381	fgraminearum::FGRAMPH1_01G05381	resolved	exact_mainline_graph_id
FGRAMPH1_01G05389	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G05411	ph1_gene_id	FGRAMPH1_01G05411	fgraminearum::FGRAMPH1_01G05411	resolved	exact_mainline_graph_id
FGRAMPH1_01G05417	ph1_gene_id	FGRAMPH1_01G05417	fgraminearum::FGRAMPH1_01G05417	resolved	exact_mainline_graph_id
FGRAMPH1_01G05425	ph1_gene_id	FGRAMPH1_01G05425	fgraminearum::FGRAMPH1_01G05425	resolved	exact_mainline_graph_id
FGRAMPH1_01G05453	ph1_gene_id	FGRAMPH1_01G05453	fgraminearum::FGRAMPH1_01G05453	resolved	exact_mainline_graph_id
FGRAMPH1_01G05459	ph1_gene_id	FGRAMPH1_01G05459	fgraminearum::FGRAMPH1_01G05459	resolved	exact_mainline_graph_id
FGRAMPH1_01G05461	ph1_gene_id	FGRAMPH1_01G05461	fgraminearum::FGRAMPH1_01G05461	resolved	exact_mainline_graph_id
FGRAMPH1_01G05463	ph1_gene_id	FGRAMPH1_01G05463	fgraminearum::FGRAMPH1_01G05463	resolved	exact_mainline_graph_id
FGRAMPH1_01G05469	ph1_gene_id	FGRAMPH1_01G05469	fgraminearum::FGRAMPH1_01G05469	resolved	exact_mainline_graph_id
FGRAMPH1_01G05471	ph1_gene_id	FGRAMPH1_01G05471	fgraminearum::FGRAMPH1_01G05471	resolved	exact_mainline_graph_id
FGRAMPH1_01G05481	ph1_gene_id	FGRAMPH1_01G05481	fgraminearum::FGRAMPH1_01G05481	resolved	exact_mainline_graph_id
FGRAMPH1_01G05483	ph1_gene_id	FGRAMPH1_01G05483	fgraminearum::FGRAMPH1_01G05483	resolved	exact_mainline_graph_id
FGRAMPH1_01G05485	ph1_gene_id	FGRAMPH1_01G05485	fgraminearum::FGRAMPH1_01G05485	resolved	exact_mainline_graph_id
FGRAMPH1_01G05497	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G05499	ph1_gene_id	FGRAMPH1_01G05499	fgraminearum::FGRAMPH1_01G05499	resolved	exact_mainline_graph_id
FGRAMPH1_01G05501	ph1_gene_id	FGRAMPH1_01G05501	fgraminearum::FGRAMPH1_01G05501	resolved	exact_mainline_graph_id
FGRAMPH1_01G05503	ph1_gene_id	FGRAMPH1_01G05503	fgraminearum::FGRAMPH1_01G05503	resolved	exact_mainline_graph_id
FGRAMPH1_01G05515	ph1_gene_id	FGRAMPH1_01G05515	fgraminearum::FGRAMPH1_01G05515	resolved	exact_mainline_graph_id
FGRAMPH1_01G05519	ph1_gene_id	FGRAMPH1_01G05519	fgraminearum::FGRAMPH1_01G05519	resolved	exact_mainline_graph_id
FGRAMPH1_01G05527	ph1_gene_id	FGRAMPH1_01G05527	fgraminearum::FGRAMPH1_01G05527	resolved	exact_mainline_graph_id
FGRAMPH1_01G05537	ph1_gene_id	FGRAMPH1_01G05537	fgraminearum::FGRAMPH1_01G05537	resolved	exact_mainline_graph_id
FGRAMPH1_01G05541	ph1_gene_id	FGRAMPH1_01G05541	fgraminearum::FGRAMPH1_01G05541	resolved	exact_mainline_graph_id
FGRAMPH1_01G05543	ph1_gene_id	FGRAMPH1_01G05543	fgraminearum::FGRAMPH1_01G05543	resolved	exact_mainline_graph_id
FGRAMPH1_01G05547	ph1_gene_id	FGRAMPH1_01G05547	fgraminearum::FGRAMPH1_01G05547	resolved	exact_mainline_graph_id
FGRAMPH1_01G05549	ph1_gene_id	FGRAMPH1_01G05549	fgraminearum::FGRAMPH1_01G05549	resolved	exact_mainline_graph_id
FGRAMPH1_01G05553	ph1_gene_id	FGRAMPH1_01G05553	fgraminearum::FGRAMPH1_01G05553	resolved	exact_mainline_graph_id
FGRAMPH1_01G05557	ph1_gene_id	FGRAMPH1_01G05557	fgraminearum::FGRAMPH1_01G05557	resolved	exact_mainline_graph_id
FGRAMPH1_01G05561	ph1_gene_id	FGRAMPH1_01G05561	fgraminearum::FGRAMPH1_01G05561	resolved	exact_mainline_graph_id
FGRAMPH1_01G05573	ph1_gene_id	FGRAMPH1_01G05573	fgraminearum::FGRAMPH1_01G05573	resolved	exact_mainline_graph_id
FGRAMPH1_01G05575	ph1_gene_id	FGRAMPH1_01G05575	fgraminearum::FGRAMPH1_01G05575	resolved	exact_mainline_graph_id
FGRAMPH1_01G05577	ph1_gene_id	FGRAMPH1_01G05577	fgraminearum::FGRAMPH1_01G05577	resolved	exact_mainline_graph_id
FGRAMPH1_01G05585	ph1_gene_id	FGRAMPH1_01G05585	fgraminearum::FGRAMPH1_01G05585	resolved	exact_mainline_graph_id
FGRAMPH1_01G05587	ph1_gene_id	FGRAMPH1_01G05587	fgraminearum::FGRAMPH1_01G05587	resolved	exact_mainline_graph_id
FGRAMPH1_01G05591	ph1_gene_id	FGRAMPH1_01G05591	fgraminearum::FGRAMPH1_01G05591	resolved	exact_mainline_graph_id
FGRAMPH1_01G05593	ph1_gene_id	FGRAMPH1_01G05593	fgraminearum::FGRAMPH1_01G05593	resolved	exact_mainline_graph_id
FGRAMPH1_01G05597	ph1_gene_id	FGRAMPH1_01G05597	fgraminearum::FGRAMPH1_01G05597	resolved	exact_mainline_graph_id
FGRAMPH1_01G05599	ph1_gene_id	FGRAMPH1_01G05599	fgraminearum::FGRAMPH1_01G05599	resolved	exact_mainline_graph_id
FGRAMPH1_01G05601	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G05603	ph1_gene_id	FGRAMPH1_01G05603	fgraminearum::FGRAMPH1_01G05603	resolved	exact_mainline_graph_id
FGRAMPH1_01G05605	ph1_gene_id	FGRAMPH1_01G05605	fgraminearum::FGRAMPH1_01G05605	resolved	exact_mainline_graph_id
FGRAMPH1_01G05621	ph1_gene_id	FGRAMPH1_01G05621	fgraminearum::FGRAMPH1_01G05621	resolved	exact_mainline_graph_id
FGRAMPH1_01G05623	ph1_gene_id	FGRAMPH1_01G05623	fgraminearum::FGRAMPH1_01G05623	resolved	exact_mainline_graph_id
FGRAMPH1_01G05645	ph1_gene_id	FGRAMPH1_01G05645	fgraminearum::FGRAMPH1_01G05645	resolved	exact_mainline_graph_id
FGRAMPH1_01G05655	ph1_gene_id	FGRAMPH1_01G05655	fgraminearum::FGRAMPH1_01G05655	resolved	exact_mainline_graph_id
FGRAMPH1_01G05657	ph1_gene_id	FGRAMPH1_01G05657	fgraminearum::FGRAMPH1_01G05657	resolved	exact_mainline_graph_id
FGRAMPH1_01G05661	ph1_gene_id	FGRAMPH1_01G05661	fgraminearum::FGRAMPH1_01G05661	resolved	exact_mainline_graph_id
FGRAMPH1_01G05663	ph1_gene_id	FGRAMPH1_01G05663	fgraminearum::FGRAMPH1_01G05663	resolved	exact_mainline_graph_id
FGRAMPH1_01G05671	ph1_gene_id	FGRAMPH1_01G05671	fgraminearum::FGRAMPH1_01G05671	resolved	exact_mainline_graph_id
FGRAMPH1_01G05679	ph1_gene_id	FGRAMPH1_01G05679	fgraminearum::FGRAMPH1_01G05679	resolved	exact_mainline_graph_id
FGRAMPH1_01G05685	ph1_gene_id	FGRAMPH1_01G05685	fgraminearum::FGRAMPH1_01G05685	resolved	exact_mainline_graph_id
FGRAMPH1_01G05687	ph1_gene_id	FGRAMPH1_01G05687	fgraminearum::FGRAMPH1_01G05687	resolved	exact_mainline_graph_id
FGRAMPH1_01G05689	ph1_gene_id	FGRAMPH1_01G05689	fgraminearum::FGRAMPH1_01G05689	resolved	exact_mainline_graph_id
FGRAMPH1_01G05693	ph1_gene_id	FGRAMPH1_01G05693	fgraminearum::FGRAMPH1_01G05693	resolved	exact_mainline_graph_id
FGRAMPH1_01G05695	ph1_gene_id	FGRAMPH1_01G05695	fgraminearum::FGRAMPH1_01G05695	resolved	exact_mainline_graph_id
FGRAMPH1_01G05711	ph1_gene_id	FGRAMPH1_01G05711	fgraminearum::FGRAMPH1_01G05711	resolved	exact_mainline_graph_id
FGRAMPH1_01G05715	ph1_gene_id	FGRAMPH1_01G05715	fgraminearum::FGRAMPH1_01G05715	resolved	exact_mainline_graph_id
FGRAMPH1_01G05719	ph1_gene_id	FGRAMPH1_01G05719	fgraminearum::FGRAMPH1_01G05719	resolved	exact_mainline_graph_id
FGRAMPH1_01G05721	ph1_gene_id	FGRAMPH1_01G05721	fgraminearum::FGRAMPH1_01G05721	resolved	exact_mainline_graph_id
FGRAMPH1_01G05723	ph1_gene_id	FGRAMPH1_01G05723	fgraminearum::FGRAMPH1_01G05723	resolved	exact_mainline_graph_id
FGRAMPH1_01G05725	ph1_gene_id	FGRAMPH1_01G05725	fgraminearum::FGRAMPH1_01G05725	resolved	exact_mainline_graph_id
FGRAMPH1_01G05727	ph1_gene_id	FGRAMPH1_01G05727	fgraminearum::FGRAMPH1_01G05727	resolved	exact_mainline_graph_id
FGRAMPH1_01G05737	ph1_gene_id	FGRAMPH1_01G05737	fgraminearum::FGRAMPH1_01G05737	resolved	exact_mainline_graph_id
FGRAMPH1_01G05741	ph1_gene_id	FGRAMPH1_01G05741	fgraminearum::FGRAMPH1_01G05741	resolved	exact_mainline_graph_id
FGRAMPH1_01G05745	ph1_gene_id	FGRAMPH1_01G05745	fgraminearum::FGRAMPH1_01G05745	resolved	exact_mainline_graph_id
FGRAMPH1_01G05747	ph1_gene_id	FGRAMPH1_01G05747	fgraminearum::FGRAMPH1_01G05747	resolved	exact_mainline_graph_id
FGRAMPH1_01G05749	ph1_gene_id	FGRAMPH1_01G05749	fgraminearum::FGRAMPH1_01G05749	resolved	exact_mainline_graph_id
FGRAMPH1_01G05751	ph1_gene_id	FGRAMPH1_01G05751	fgraminearum::FGRAMPH1_01G05751	resolved	exact_mainline_graph_id
FGRAMPH1_01G05753	ph1_gene_id	FGRAMPH1_01G05753	fgraminearum::FGRAMPH1_01G05753	resolved	exact_mainline_graph_id
