protocol	species	regime	model	model_variant	feature_setting	feature_combo	label_regime	run_id	seed	is_deterministic	split_version	graph_source	graph_contract	threshold_strategy	evaluation_contract	feature_contract_group	label_manifest	split_manifest	config_used	val_auroc	val_auprc	val_mcc	val_f1	val_precision	val_recall	val_accuracy	val_specificity	test_auroc	test_auprc	test_mcc	test_f1	test_precision	test_recall	test_accuracy	test_specificity	train_count	val_count	test_count	feature_dim	esm2_dim	node_count	edge_count	esm2_cache_path	fusion_mode	fusion_hidden_dim	fusion_dropout	loss_type	pos_weight_mode	pos_weight_scale	best_checkpoint	best_epoch	best_val_score	pos_weight	target	metrics_path	require_true_node2vec	embedding_method	embedding_backend	fallback_used	feature_label
fgraminearum_newlabel	fgraminearum	newlabel	GAT	GAT	EXP	EXP	new_label	seed_1029	1029	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	feature_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	configs/frozen_protocol.yaml	0.8341640879819353	0.2994362015374837	0.3555051150291747	0.37109375	0.236318407960199	0.8636363636363636	0.7309941520467836	0.7175712971481141	0.793926142497679	0.2356998450368607	0.2659567591392887	0.3109004739336493	0.1961722488038277	0.7488584474885844	0.6961972419557041	0.6908923643054278	8375	1197	2393	61		13022	724046					balanced_bce			/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure2a/fgraminearum_newlabel/GAT/EXP/run_1029/best_model.pt	73	0.2994362015374838		fgraminearum	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure2a/fgraminearum_newlabel/GAT/EXP/run_1029/metrics.tsv					expression
fgraminearum_newlabel	fgraminearum	newlabel	GAT	GAT	EXP	EXP	new_label	seed_1030	1030	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	feature_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	configs/frozen_protocol.yaml	0.8607175712971481	0.4189997602162071	0.3679816437882821	0.3809523809523809	0.2436548223350254	0.8727272727272727	0.7393483709273183	0.7258509659613616	0.840529209881833	0.3084876619727013	0.3476203350198096	0.3695431472081218	0.237597911227154	0.8310502283105022	0.7404931048892603	0.7313707451701932	8375	1197	2393	61		13022	724046					balanced_bce			/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure2a/fgraminearum_newlabel/GAT/EXP/run_1030/best_model.pt	200	0.4189997602162071		fgraminearum	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure2a/fgraminearum_newlabel/GAT/EXP/run_1030/metrics.tsv					expression
fgraminearum_newlabel	fgraminearum	newlabel	GAT	GAT	EXP	EXP	new_label	seed_1031	1031	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	feature_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	configs/frozen_protocol.yaml	0.6572468010370496	0.1379303008601246	0.1613715388146039	0.2354651162790697	0.1401384083044982	0.7363636363636363	0.5605680868838764	0.5427782888684453	0.5939454659256552	0.1137155505674016	0.1218189932543121	0.2146974063400576	0.127459366980325	0.680365296803653	0.5445048056832428	0.53081876724931	8375	1197	2393	61		13022	724046					balanced_bce			/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure2a/fgraminearum_newlabel/GAT/EXP/run_1031/best_model.pt	1	0.1379303008601246		fgraminearum	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure2a/fgraminearum_newlabel/GAT/EXP/run_1031/metrics.tsv					expression
fgraminearum_newlabel	fgraminearum	newlabel	GAT	GAT	EXP	EXP	new_label	seed_1032	1032	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	feature_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	configs/frozen_protocol.yaml	0.7011123191435978	0.1949534360925622	0.1436462503860428	0.2156862745098039	0.2340425531914893	0.2	0.8663324979114453	0.9337626494940202	0.6676580425367461	0.1588466194048633	0.0856211338917288	0.1585677749360614	0.1802325581395348	0.1415525114155251	0.8625156707062265	0.935142594296228	8375	1197	2393	61		13022	724046					balanced_bce			/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure2a/fgraminearum_newlabel/GAT/EXP/run_1032/best_model.pt	85	0.1949534360925623		fgraminearum	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure2a/fgraminearum_newlabel/GAT/EXP/run_1032/metrics.tsv					expression
fgraminearum_newlabel	fgraminearum	newlabel	GAT	GAT	EXP	EXP	new_label	seed_1033	1033	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	feature_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	configs/frozen_protocol.yaml	0.8380530233336121	0.3059655092733184	0.3529453673948147	0.3870967741935484	0.2592592592592592	0.7636363636363637	0.7777777777777778	0.7792088316467342	0.8087253678802621	0.2476251575121524	0.3026212125995546	0.3468715697036224	0.2283236994219653	0.7214611872146118	0.7513581278729629	0.7543698252069917	8375	1197	2393	61		13022	724046					balanced_bce			/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure2a/fgraminearum_newlabel/GAT/EXP/run_1033/best_model.pt	184	0.3059655092733184		fgraminearum	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure2a/fgraminearum_newlabel/GAT/EXP/run_1033/metrics.tsv					expression
fgraminearum_newlabel	fgraminearum	newlabel	GAT	GAT	EXP_SUB	EXP_SUB	new_label	seed_1029	1029	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	feature_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	configs/frozen_protocol.yaml	0.8638454461821526	0.3210697019462565	0.3521663749026533	0.3732251521298174	0.2402088772845953	0.8363636363636363	0.7418546365914787	0.7322907083716651	0.8456310149420507	0.2787925916217797	0.3434629591229374	0.3639960435212661	0.2323232323232323	0.8401826484018264	0.7312996239030506	0.7203311867525299	8375	1197	2393	73		13022	724046					balanced_bce			/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure2a/fgraminearum_newlabel/GAT/EXP_SUB/run_1029/best_model.pt	200	0.3210697019462565		fgraminearum	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure2a/fgraminearum_newlabel/GAT/EXP_SUB/run_1029/metrics.tsv					expression+subloc
fgraminearum_newlabel	fgraminearum	newlabel	GAT	GAT	EXP_SUB	EXP_SUB	new_label	seed_1030	1030	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	feature_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	configs/frozen_protocol.yaml	0.8897047754453459	0.4607292738637698	0.4245588247920717	0.4433734939759036	0.3016393442622951	0.8363636363636363	0.8070175438596491	0.8040478380864765	0.8629380852163173	0.3355760441090697	0.3648453501670459	0.3958090803259604	0.265625	0.776255707762557	0.7831174258253238	0.7838086476540939	8375	1197	2393	73		13022	724046					balanced_bce			/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure2a/fgraminearum_newlabel/GAT/EXP_SUB/run_1030/best_model.pt	200	0.4607292738637698		fgraminearum	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure2a/fgraminearum_newlabel/GAT/EXP_SUB/run_1030/metrics.tsv					expression+subloc
fgraminearum_newlabel	fgraminearum	newlabel	GAT	GAT	EXP_SUB	EXP_SUB	new_label	seed_1031	1031	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	feature_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	configs/frozen_protocol.yaml	0.867993643890608	0.3768323590022629	0.3608444844055886	0.3742690058479532	0.238213399503722	0.8727272727272727	0.731829573934837	0.7175712971481141	0.8434361255686759	0.3068855641007111	0.3369877549632898	0.3555133079847908	0.2244897959183673	0.8538812785388128	0.7166736314249895	0.702851885924563	8375	1197	2393	73		13022	724046					balanced_bce			/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure2a/fgraminearum_newlabel/GAT/EXP_SUB/run_1031/best_model.pt	184	0.376832359002263		fgraminearum	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure2a/fgraminearum_newlabel/GAT/EXP_SUB/run_1031/metrics.tsv					expression+subloc
fgraminearum_newlabel	fgraminearum	newlabel	GAT	GAT	EXP_SUB	EXP_SUB	new_label	seed_1032	1032	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	feature_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	configs/frozen_protocol.yaml	0.8277076189679686	0.2532110087081557	0.3042789701527663	0.3286219081272085	0.2039473684210526	0.8454545454545455	0.6825396825396826	0.6660533578656854	0.8044889163337576	0.2210354010500566	0.273258259383557	0.307426597582038	0.1895633652822151	0.8127853881278538	0.6648558295027163	0.6499540018399264	8375	1197	2393	73		13022	724046					balanced_bce			/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure2a/fgraminearum_newlabel/GAT/EXP_SUB/run_1032/best_model.pt	179	0.2532110087081557		fgraminearum	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure2a/fgraminearum_newlabel/GAT/EXP_SUB/run_1032/metrics.tsv					expression+subloc
fgraminearum_newlabel	fgraminearum	newlabel	GAT	GAT	EXP_SUB	EXP_SUB	new_label	seed_1033	1033	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	feature_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	configs/frozen_protocol.yaml	0.8814000167266036	0.4147410995494527	0.3886927282596769	0.4025423728813559	0.2624309392265193	0.8636363636363636	0.7644110275689223	0.7543698252069917	0.8560782682847935	0.3121710140936441	0.3366484853714179	0.3643892339544513	0.2356091030789825	0.8036529680365296	0.7434183033848726	0.7373505059797608	8375	1197	2393	73		13022	724046					balanced_bce			/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure2a/fgraminearum_newlabel/GAT/EXP_SUB/run_1033/best_model.pt	123	0.4147410995494528		fgraminearum	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure2a/fgraminearum_newlabel/GAT/EXP_SUB/run_1033/metrics.tsv					expression+subloc
