raw_string_protein_id	alias_count	matched_aliases	mapped_gene_id	mapping_status	mapping_method	evidence
7227.FBpp0070001	39	FBgn0031085(Ensembl_flybase_gene_id); FBgn0031085(Ensembl_gene); FBgn0031085(UniProt_DR_FlyBase)	FBgn0031085	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070002	37			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070005	68	FBgn0031089(Ensembl_flybase_gene_id); FBgn0031089(Ensembl_gene); FBgn0031089(UniProt_DR_FlyBase)	FBgn0031089	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070006	43	FBgn0031092(Ensembl_flybase_gene_id); FBgn0031092(Ensembl_gene); FBgn0031092(UniProt_DR_FlyBase)	FBgn0031092	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; KEGG_EC; Ensembl_STRING
7227.FBpp0070007	41	FBgn0031094(Ensembl_flybase_gene_id); FBgn0031094(Ensembl_gene); FBgn0031094(UniProt_DR_FlyBase)	FBgn0031094	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070025	43	FBgn0031093(Ensembl_flybase_gene_id); FBgn0031093(Ensembl_gene); FBgn0031093(UniProt_DR_FlyBase)	FBgn0031093	mapped	alias_match	KEGG_EC; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING
7227.FBpp0070028	37			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070031	50			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070034	45	FBgn0031082(Ensembl_flybase_gene_id); FBgn0031082(Ensembl_gene); FBgn0031082(UniProt_DR_FlyBase)	FBgn0031082	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID
7227.FBpp0070035	41			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id; Ensembl_FlyBaseName_gene
7227.FBpp0070037	56			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070044	40	FBgn0053217(Ensembl_flybase_gene_id); FBgn0053217(Ensembl_gene); FBgn0053217(UniProt_DR_FlyBase)	FBgn0053217	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070045	44			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070049	83			unmapped		Ensembl_EntrezGene; UniProt_DR_GeneID; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID
7227.FBpp0070051	62			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_EntrezGene; UniProt_DR_GeneID
7227.FBpp0070052	58			unmapped		Ensembl_EntrezGene; Ensembl_EntrezGene; Ensembl_EntrezGene; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070054	36			unmapped		Ensembl_EntrezGene; Ensembl_EntrezGene; Ensembl_EntrezGene; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070056	69			unmapped		Ensembl_EntrezGene; Ensembl_EntrezGene; Ensembl_EntrezGene; UniProt_DR_GeneID; Ensembl_STRING
7227.FBpp0070060	104			unmapped		UniProt_DE_SubName_EC; KEGG_EC; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID
7227.FBpp0070064	73	FBgn0000316(Ensembl_flybase_gene_id); FBgn0000316(Ensembl_gene); FBgn0000316(UniProt_DR_FlyBase)	FBgn0000316	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; KEGG_EC; UniProt_DE_RecName_EC; Ensembl_EntrezGene
7227.FBpp0070068	44	FBgn0040371(Ensembl_flybase_gene_id); FBgn0040371(Ensembl_gene); FBgn0040371(UniProt_DR_FlyBase)	FBgn0040371	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070069	37	FBgn0029521(Ensembl_flybase_gene_id); FBgn0029521(Ensembl_gene); FBgn0029521(UniProt_DR_FlyBase)	FBgn0029521	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070070	40	FBgn0004034(Ensembl_flybase_gene_id); FBgn0004034(Ensembl_gene); FBgn0004034(UniProt_DR_FlyBase)	FBgn0004034	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070071	44	FBgn0000022(Ensembl_flybase_gene_id); FBgn0000022(Ensembl_gene); FBgn0000022(UniProt_DR_FlyBase)	FBgn0000022	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070072	45			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070073	47			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070074	45			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070078	44	FBgn0023536(Ensembl_flybase_gene_id); FBgn0023536(Ensembl_gene); FBgn0023536(UniProt_DR_FlyBase)	FBgn0023536	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_UniProt
7227.FBpp0070083	52	FBgn0023535(Ensembl_flybase_gene_id); FBgn0023535(Ensembl_gene); FBgn0023535(UniProt_DR_FlyBase)	FBgn0023535	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID
7227.FBpp0070087	67	FBgn0023537(Ensembl_flybase_gene_id); FBgn0023537(Ensembl_gene); FBgn0023537(UniProt_DR_FlyBase)	FBgn0023537	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; KEGG_EC; UniProt_DE_RecName_EC; Ensembl_EntrezGene
7227.FBpp0070089	44	FBgn0029525(Ensembl_flybase_gene_id); FBgn0029525(Ensembl_gene); FBgn0029525(UniProt_DR_FlyBase)	FBgn0029525	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_UniProt
7227.FBpp0070094	48			unmapped		KEGG_EC; UniProt_DE_RecName_EC; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID
7227.FBpp0070095	50	FBgn0011822(Ensembl_flybase_gene_id); FBgn0011822(Ensembl_gene); FBgn0011822(UniProt_DR_FlyBase)	FBgn0011822	mapped	alias_match	UniProt_DE_SubName_EC; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING
7227.FBpp0070101	62	FBgn0261446(Ensembl_flybase_gene_id); FBgn0261446(Ensembl_gene); FBgn0261446(UniProt_DR_FlyBase)	FBgn0261446	mapped	alias_match	KEGG_EC; KEGG_PRODUCT; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID
7227.FBpp0070103	68	FBgn0040373(Ensembl_flybase_gene_id); FBgn0040373(Ensembl_gene); FBgn0040373(UniProt_DR_FlyBase)	FBgn0040373	mapped	alias_match	UniProt_DE_RecName_EC; Ensembl_EntrezGene; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070105	70			unmapped		Ensembl_PDB; UniProt_DR_PDB; Ensembl_PDB; UniProt_DR_PDB; Ensembl_PDB
7227.FBpp0070110	47			unmapped		KEGG_EC; UniProt_DE_RecName_EC; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID
7227.FBpp0070111	70	FBgn0025635(Ensembl_flybase_gene_id); FBgn0025635(Ensembl_gene); FBgn0025635(UniProt_DR_FlyBase)	FBgn0025635	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070114	48			unmapped		KEGG_EC; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING
7227.FBpp0070115	71			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070116	48	FBgn0025634(Ensembl_flybase_gene_id); FBgn0025634(Ensembl_gene); FBgn0025634(UniProt_DR_FlyBase)	FBgn0025634	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070129	57	FBgn0040383(Ensembl_flybase_gene_id); FBgn0040383(Ensembl_gene); FBgn0040383(UniProt_DR_FlyBase)	FBgn0040383	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070132	95	FBgn0040382(Ensembl_flybase_gene_id); FBgn0040382(Ensembl_gene); FBgn0040382(UniProt_DR_FlyBase)	FBgn0040382	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id; Ensembl_protein_id
7227.FBpp0070137	39	FBgn0029535(Ensembl_flybase_gene_id); FBgn0029535(Ensembl_gene); FBgn0029535(UniProt_DR_FlyBase)	FBgn0029535	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id; Ensembl_FlyBaseName_gene
7227.FBpp0070140	40	FBgn0025616(Ensembl_flybase_gene_id); FBgn0025616(Ensembl_gene); FBgn0025616(UniProt_DR_FlyBase)	FBgn0025616	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id; Ensembl_FlyBaseName_gene
7227.FBpp0070141	43			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070142	42	FBgn0025620(Ensembl_flybase_gene_id); FBgn0025620(Ensembl_gene); FBgn0025620(UniProt_DR_FlyBase)	FBgn0025620	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070143	47	FBgn0015288(Ensembl_flybase_gene_id); FBgn0015288(Ensembl_gene); FBgn0015288(UniProt_DR_FlyBase)	FBgn0015288	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_PDB; UniProt_DR_PDB
7227.FBpp0070144	38	FBgn0029532(Ensembl_flybase_gene_id); FBgn0029532(Ensembl_gene); FBgn0029532(UniProt_DR_FlyBase)	FBgn0029532	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id; Ensembl_FlyBaseName_gene
7227.FBpp0070145	39	FBgn0029531(Ensembl_flybase_gene_id); FBgn0029531(Ensembl_gene); FBgn0029531(UniProt_DR_FlyBase)	FBgn0029531	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id; Ensembl_EMBL
7227.FBpp0070146	68	FBgn0025639(Ensembl_flybase_gene_id); FBgn0025639(Ensembl_gene); FBgn0025639(UniProt_DR_FlyBase)	FBgn0025639	mapped	alias_match	UniProt_DE_RecName_EC; KEGG_EC; UniProt_DE_RecName_EC; Ensembl_EntrezGene; KEGG_GENEID
7227.FBpp0070153	101			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_PDB; UniProt_DR_PDB
7227.FBpp0070154	38			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070155	40	FBgn0029529(Ensembl_flybase_gene_id); FBgn0029529(Ensembl_gene); FBgn0029529(UniProt_DR_FlyBase)	FBgn0029529	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070158	49	FBgn0040341(Ensembl_flybase_gene_id); FBgn0040341(Ensembl_gene); FBgn0040341(UniProt_DR_FlyBase)	FBgn0040341	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070160	40			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070162	95	FBgn0040340(Ensembl_flybase_gene_id); FBgn0040340(Ensembl_gene); FBgn0040340(UniProt_DR_FlyBase)	FBgn0040340	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070165	48	FBgn0040347(Ensembl_flybase_gene_id); FBgn0040347(Ensembl_gene); FBgn0040347(UniProt_DR_FlyBase)	FBgn0040347	mapped	alias_match	KEGG_EC; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING
7227.FBpp0070166	37			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id; Ensembl_FlyBaseName_gene
7227.FBpp0070167	38			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id; Ensembl_EMBL
7227.FBpp0070168	43	FBgn0040337(Ensembl_flybase_gene_id); FBgn0040337(Ensembl_gene); FBgn0040337(UniProt_DR_FlyBase)	FBgn0040337	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID
7227.FBpp0070170	45			unmapped		UniProt_DE_SubName_EC; UniProt_DE_SubName_EC; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID
7227.FBpp0070171	129	FBgn0003638(Ensembl_flybase_gene_id); FBgn0003638(Ensembl_gene); FBgn0003638(UniProt_DR_FlyBase)	FBgn0003638	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_UniProt
7227.FBpp0070172	46	FBgn0040398(Ensembl_flybase_gene_id); FBgn0040398(Ensembl_gene); FBgn0040398(UniProt_DR_FlyBase)	FBgn0040398	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070173	44	FBgn0040365(Ensembl_flybase_gene_id); FBgn0040365(Ensembl_gene); FBgn0040365(UniProt_DR_FlyBase)	FBgn0040365	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id; Ensembl_EMBL
7227.FBpp0070175	58			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; UniProt_DR_PDB; UniProt_DR_PDB
7227.FBpp0070176	42	FBgn0040351(Ensembl_flybase_gene_id); FBgn0040351(Ensembl_gene); FBgn0040351(UniProt_DR_FlyBase)	FBgn0040351	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070177	44	FBgn0040338(Ensembl_flybase_gene_id); FBgn0040338(Ensembl_gene); FBgn0040338(UniProt_DR_FlyBase)	FBgn0040338	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070179	44			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070180	42			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070181	56			unmapped		UniProt_DE_RecName_EC; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING
7227.FBpp0070182	43	FBgn0040342(Ensembl_flybase_gene_id); FBgn0040342(Ensembl_gene); FBgn0040342(UniProt_DR_FlyBase)	FBgn0040342	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id; Ensembl_EMBL
7227.FBpp0070188	60	FBgn0040343(Ensembl_flybase_gene_id); FBgn0040343(Ensembl_gene); FBgn0040343(UniProt_DR_FlyBase)	FBgn0040343	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id; Ensembl_protein_id
7227.FBpp0070193	42	FBgn0040360(Ensembl_flybase_gene_id); FBgn0040360(Ensembl_gene); FBgn0040360(UniProt_DR_FlyBase)	FBgn0040360	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id; Ensembl_EMBL
7227.FBpp0070195	43	FBgn0040358(Ensembl_flybase_gene_id); FBgn0040358(Ensembl_gene); FBgn0040358(UniProt_DR_FlyBase)	FBgn0040358	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070196	42	FBgn0029568(Ensembl_flybase_gene_id); FBgn0029568(Ensembl_gene); FBgn0029568(UniProt_DR_FlyBase)	FBgn0029568	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070197	40	FBgn0040357(Ensembl_flybase_gene_id); FBgn0040357(Ensembl_gene); FBgn0040357(UniProt_DR_FlyBase)	FBgn0040357	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id; UniProt_GN_Synonyms
7227.FBpp0070198	58	FBgn0040367(Ensembl_flybase_gene_id); FBgn0040367(Ensembl_gene); FBgn0040367(UniProt_DR_FlyBase)	FBgn0040367	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070199	57	FBgn0025642(Ensembl_flybase_gene_id); FBgn0025642(Ensembl_gene); FBgn0025642(UniProt_DR_FlyBase)	FBgn0025642	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070200	56			unmapped		UniProt_GN_Synonyms; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING
7227.FBpp0070202	61			unmapped		UniProt_DE_RecName_EC; KEGG_EC; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID
7227.FBpp0070204	52	FBgn0024361(Ensembl_flybase_gene_id); FBgn0024361(Ensembl_gene); FBgn0024361(UniProt_DR_FlyBase)	FBgn0024361	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070205	42			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070206	42	FBgn0029573(Ensembl_flybase_gene_id); FBgn0029573(Ensembl_gene); FBgn0029573(UniProt_DR_FlyBase)	FBgn0029573	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070209	95			unmapped		UniProt_DE_RecName_EC; KEGG_EC; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID
7227.FBpp0070221	46			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070222	43			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id; Ensembl_EMBL
7227.FBpp0070224	43			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070225	51			unmapped		UniProt_GN_Name; UniProt_DE_SubName_EC; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID
7227.FBpp0070227	73			unmapped		KEGG_EC; UniProt_DE_RecName_EC; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID
7227.FBpp0070228	56	FBgn0024366(Ensembl_flybase_gene_id); FBgn0024366(Ensembl_gene); FBgn0024366(UniProt_DR_FlyBase)	FBgn0024366	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id; Ensembl_protein_id
7227.FBpp0070235	47			unmapped		KEGG_EC; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING
7227.FBpp0070241	41			unmapped		UniProt_DE_RecName_EC; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
7227.FBpp0070242	51	FBgn0040368(Ensembl_flybase_gene_id); FBgn0040368(Ensembl_gene); FBgn0040368(UniProt_DR_FlyBase)	FBgn0040368	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070244	40	FBgn0029580(Ensembl_flybase_gene_id); FBgn0029580(Ensembl_gene); FBgn0029580(UniProt_DR_FlyBase)	FBgn0029580	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id; Ensembl_UniProt
7227.FBpp0070245	76			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070247	44			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id; Ensembl_EMBL
7227.FBpp0070259	33			unmapped		KEGG_GENEID; UniProt_DR_GeneID; Ensembl_UniProt; UniProt_GN_ORFNames; KEGG_PRODUCT
7227.FBpp0070262	48	FBgn0024897(Ensembl_flybase_gene_id); FBgn0024897(Ensembl_gene); FBgn0024897(UniProt_DR_FlyBase)	FBgn0024897	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070273	44	FBgn0023530(Ensembl_flybase_gene_id); FBgn0023530(Ensembl_gene); FBgn0023530(UniProt_DR_FlyBase)	FBgn0023530	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070275	42			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070276	144			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; UniProt_GN_Synonyms
7227.FBpp0070277	91			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; UniProt_DE_RecName_Full; Ensembl_PDB
7227.FBpp0070280	69	FBgn0025382(Ensembl_flybase_gene_id); FBgn0025382(Ensembl_gene); FBgn0025382(UniProt_DR_FlyBase)	FBgn0025382	mapped	alias_match	UniProt_GN_Synonyms; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING
7227.FBpp0070282	50			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_UniProt
7227.FBpp0070283	47	FBgn0027791(Ensembl_flybase_gene_id); FBgn0027791(Ensembl_gene); FBgn0027791(UniProt_DR_FlyBase)	FBgn0027791	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID
7227.FBpp0070285	42	FBgn0027793(Ensembl_flybase_gene_id); FBgn0027793(Ensembl_gene); FBgn0027793(UniProt_DR_FlyBase)	FBgn0027793	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070288	40			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070295	56			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070297	53	FBgn0023513(Ensembl_flybase_gene_id); FBgn0023513(Ensembl_gene); FBgn0023513(UniProt_DR_FlyBase)	FBgn0023513	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070298	45			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070299	45			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070300	62	FBgn0029594(Ensembl_flybase_gene_id); FBgn0029594(Ensembl_gene); FBgn0029594(UniProt_DR_FlyBase)	FBgn0029594	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070302	55	FBgn0023509(Ensembl_flybase_gene_id); FBgn0023509(Ensembl_gene); FBgn0023509(UniProt_DR_FlyBase)	FBgn0023509	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; UniProt_GN_Synonyms
7227.FBpp0070304	68			unmapped		UniProt_DE_SubName_EC; KEGG_EC; UniProt_DE_SubName_EC; Ensembl_EntrezGene; KEGG_GENEID
7227.FBpp0070305	107			unmapped		KEGG_EC; UniProt_DE_RecName_EC; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID
7227.FBpp0070308	43			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0070314	40			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id; Ensembl_EMBL
7227.FBpp0070316	58	FBgn0025630(Ensembl_flybase_gene_id); FBgn0025630(Ensembl_gene); FBgn0025630(UniProt_DR_FlyBase)	FBgn0025630	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; KEGG_EC; UniProt_DE_RecName_EC
7227.FBpp0070317	45	FBgn0025629(Ensembl_flybase_gene_id); FBgn0025629(Ensembl_gene); FBgn0025629(UniProt_DR_FlyBase)	FBgn0025629	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID
