Target	Species	Regime	Model	Feature_Setting	ESM2_Dim	Label_Regime	Split_Version	Runs	Seed_List	AUROC_mean	AUROC_std	AUPRC_mean	AUPRC_std	MCC_mean	MCC_std	F1_mean	F1_std	Precision_mean	Precision_std	Recall_mean	Recall_std	Specificity_mean	Specificity_std
fgraminearum_newlabel	fgraminearum	newlabel	GraphSAGE	ESM2	1280.0	newlabel	frozen_protocol_v1_seed20260409_test20_val10	5	1029,1030,1031,1032,1033	0.9041528567167816	0.006413143673780959	0.4768762593982583	0.02851769522345895	0.4478198347064035	0.020235462301480194	0.46869948096097414	0.02617657152379833	0.3201730031219536	0.04117153469317239	0.8264840182648401	0.0410958904109589	0.8171573137074517	0.043008279668813265
fgraminearum_newlabel	fgraminearum	newlabel	GraphSAGE	ORT_ESM2	1280.0	newlabel	frozen_protocol_v1_seed20260409_test20_val10	5	1029,1030,1031,1032,1033	0.9127967301399267	0.0025126363411438375	0.5179812308303571	0.02822908872266846	0.48140856137583066	0.01604344039441499	0.5127538753257354	0.027217009156491806						
fgraminearum_newlabel	fgraminearum	newlabel	GraphSAGE	ORT_EXP_SUB		newlabel	frozen_protocol_v1_seed20260409_test20_val10	5	1029,1030,1031,1032,1033	0.8791369989036054	0.004288039273020773	0.5044003030236237	0.012993163474179238	0.44248609941210953	0.016901067869212014	0.47591698000862903	0.018517029478749104						
fgraminearum_newlabel	fgraminearum	newlabel	GraphSAGE	ORT_EXP_SUB_ESM2	1280.0	newlabel	frozen_protocol_v1_seed20260409_test20_val10	5	1029,1030,1031,1032,1033	0.917002516246382	0.002251723493375383	0.544978242379204	0.02634622450542348	0.500400875981205	0.006703178913302752	0.5353207046038266	0.012550868557176806	0.3887640449438202	0.0	0.7899543378995434	0.0	0.874885004599816	0.0
scerevisiae	scerevisiae	standard	GraphSAGE	ESM2	1280.0	standard	frozen_protocol_v1_seed20260409_test20_val10	5	1029,1030,1031,1032,1033	0.8610210022873778	0.0011720154167158478	0.6343997740156352	0.004956284068600999	0.4810543555728934	0.006648888595238772	0.5803032547516388	0.00545533989810431						
scerevisiae	scerevisiae	standard	GraphSAGE	ORT_ESM2	1280.0	standard	frozen_protocol_v1_seed20260409_test20_val10	5	1029,1030,1031,1032,1033	0.8368558951965065	0.021851756041622677	0.5891332041383125	0.037008898587261106	0.4091744394786524	0.04702993562045916	0.5268632115712341	0.037288207202480605	0.407605864979893	0.05292763075843121	0.7571428571428571	0.026937401188058936	0.7395196506550219	0.058226164448861716
scerevisiae	scerevisiae	standard	GraphSAGE	ORT_EXP_SUB		standard	frozen_protocol_v1_seed20260409_test20_val10	5	1029,1030,1031,1032,1033	0.8681461842378873	0.0023129363775901955	0.6372176703023924	0.008419694212031027	0.44557361283870217	0.006528053298371188	0.5538439698417483	0.0052524121684488926						
scerevisiae	scerevisiae	standard	GraphSAGE	ORT_EXP_SUB_ESM2	1280.0	standard	frozen_protocol_v1_seed20260409_test20_val10	5	1029,1030,1031,1032,1033	0.8819983364524848	0.0014364188842319384	0.6717928109741916	0.006818336058770907	0.5112040647616228	0.01651243851418992	0.60477210456729	0.014918513613932063	0.5736434108527132	0.0	0.7047619047619048	0.0	0.8799126637554585	0.0
