Target	Species	Regime	Model	Feature_Setting	ESM2_Dim	Label_Regime	Split_Version	Runs	Seed_List	AUROC_mean	AUROC_std	AUPRC_mean	AUPRC_std	MCC_mean	MCC_std	F1_mean	F1_std	Precision_mean	Precision_std	Recall_mean	Recall_std	Specificity_mean	Specificity_std
fgraminearum	fgraminearum	newlabel	GraphSAGE	ORT_EXP_SUB_ESM2	1280	newlabel	frozen_protocol_v1_seed20260409_test20_val10	5	1029,1030,1031,1032,1033	0.9176868176414494	0.0018887642673601783	0.5497912364916027	0.023021489632487978	0.5023376683637852	0.005491610367383724	0.5396852732110048	0.010461880081931314						
fgraminearum	fgraminearum	newlabel	GraphSAGE	ORT_EXP_SUB_ESM2	160	newlabel	frozen_protocol_v1_seed20260409_test20_val10	5	1029,1030,1031,1032,1033	0.9097175838993838	0.0007247022106027788	0.5517372686689379	0.003427386129123718	0.4856061411337123	0.014601158090823445	0.5244409466500584	0.020173829475650783						
fgraminearum	fgraminearum	newlabel	GraphSAGE	ORT_EXP_SUB_ESM2	320	newlabel	frozen_protocol_v1_seed20260409_test20_val10	5	1029,1030,1031,1032,1033	0.9118566033614363	0.0007377489339235595	0.5487029437358647	0.016980282137489422	0.4895123197953527	0.012483565002776411	0.5259777904847309	0.010921145568779954						
fgraminearum	fgraminearum	newlabel	GraphSAGE	ORT_EXP_SUB_ESM2	640	newlabel	frozen_protocol_v1_seed20260409_test20_val10	5	1029,1030,1031,1032,1033	0.9137763439234119	0.002686593029161949	0.5336206740870368	0.02755414738063084	0.496995465285692	0.016765835580596095	0.5260443234053479	0.023798547167058065						
