protocol	species	regime	model	feature_setting	train_fraction	train_fraction_tag	n_runs	seed_list	split_version_count	split_manifest_count	mean_AUPRC	sd_AUPRC	mean_AUROC	sd_AUROC	mean_MCC	sd_MCC	mean_F1	sd_F1	mean_PRECISION	sd_PRECISION	mean_RECALL	sd_RECALL	baseline_AUPRC_at_0.90	performance_retention_AUPRC	performance_drop_AUPRC
fgraminearum_newlabel	fgraminearum	newlabel	MLP	ORT_EXP_SUB_ESM2	0.3	30	5	1029,1030,1031,1032,1033	5	5	0.4448335596916479	0.004563923958878077	0.8902731744611494	0.004906581107746753	0.38784731469810907	0.030294112131529244	0.40023044638633615	0.03761732573289887	0.2620220587095353	0.035647655317464354	0.8712328767123287	0.050468500016979376	0.5158553091490111	0.8623223446618677	0.07102174945736323
fgraminearum_newlabel	fgraminearum	newlabel	MLP	ORT_EXP_SUB_ESM2	0.4	40	5	1029,1030,1031,1032,1033	5	5	0.4589418894573364	0.006855185552459317	0.8971210192688183	0.005456667360591153	0.41717187438479886	0.019932640673698307	0.43089988162768156	0.02241924469928029	0.2880649196530809	0.021033585280029524	0.8602739726027397	0.021726716444511983	0.5158553091490111	0.8896717380197892	0.05691341969167474
fgraminearum_newlabel	fgraminearum	newlabel	MLP	ORT_EXP_SUB_ESM2	0.5	50	5	1029,1030,1031,1032,1033	5	5	0.4845174905423191	0.028283155532690816	0.9006805207243763	0.005459306740449654	0.4344981637511881	0.04253495683294073	0.45134029939376336	0.052231999198793275	0.31339845966213337	0.05427714592105441	0.8447488584474886	0.07237118815035233	0.5158553091490111	0.9392507587866277	0.03133781860669205
fgraminearum_newlabel	fgraminearum	newlabel	MLP	ORT_EXP_SUB_ESM2	0.6	60	5	1029,1030,1031,1032,1033	5	5	0.49682354631610676	0.019242153513651567	0.9054538275090002	0.003635075008560575	0.46029855368739553	0.018932571213226616	0.4785357904118045	0.023900964097929887	0.3358223186281745	0.027022177647907555	0.8392694063926941	0.025076767520997245	0.5158553091490111	0.9631063934103917	0.019031762832904364
fgraminearum_newlabel	fgraminearum	newlabel	MLP	ORT_EXP_SUB_ESM2	0.7	70	5	1029,1030,1031,1032,1033	5	5	0.49220178401782944	0.030589411453605726	0.9051769983995162	0.006152366665242781	0.44651641382666946	0.0520878475985594	0.46106261475745935	0.06240628244488896	0.3205985697481248	0.061541784262749914	0.8602739726027397	0.055143485440915185	0.5158553091490111	0.9541469774340365	0.023653525131181685
fgraminearum_newlabel	fgraminearum	newlabel	MLP	ORT_EXP_SUB_ESM2	0.8	80	5	1029,1030,1031,1032,1033	5	5	0.48629869906304546	0.014932613675641433	0.9056563034282282	0.003877544645814716	0.45969603833790973	0.01840788641203172	0.47315741361038766	0.017841613775900725	0.32618990441413204	0.01648110347122247	0.863013698630137	0.01633656969862858	0.5158553091490111	0.9427036815134767	0.029556610085965662
fgraminearum_newlabel	fgraminearum	newlabel	MLP	ORT_EXP_SUB_ESM2	0.9	90	5	1029,1030,1031,1032,1033	5	5	0.5158553091490111	0.023959861196800818	0.9102430971254301	0.004949455631244326	0.4790942685476021	0.023703284359176024	0.4967412400084199	0.029595101232700722	0.3545648781387289	0.036985956507540316	0.8429223744292237	0.044421503221973725	0.5158553091490111	1.0	0.0
fgraminearum_newlabel	fgraminearum	newlabel	N2V_MLP	N2V	0.1	10	5	1029,1030,1031,1032,1033	5	5	0.212329775045351	0.024570228311826797	0.7410072546869815	0.014615481739846985	0.22252352333742884	0.013185770443039539	0.27449886500276766	0.017700402857594583	0.168885322494538	0.017517480437606012	0.7616438356164383	0.09047089936844206	0.23687317982106904	0.8963858855010187	0.024543404775718036
fgraminearum_newlabel	fgraminearum	newlabel	N2V_MLP	N2V	0.2	20	5	1029,1030,1031,1032,1033	5	5	0.22586643899337636	0.025288007857382472	0.7538787580916855	0.01353674494565507	0.23031716882223127	0.033569834538527514	0.27736110608879483	0.029390467518269313	0.1688670222853839	0.02295623395556889	0.8	0.050302974808841674	0.23687317982106904	0.9535331908998435	0.01100674082769268
fgraminearum_newlabel	fgraminearum	newlabel	N2V_MLP	N2V	0.3	30	5	1029,1030,1031,1032,1033	5	5	0.23957446204317118	0.03425356688481056	0.7641663831163648	0.021399143726415118	0.2501888702153799	0.031075865976636235	0.29636649912593455	0.02537539407465994	0.18458068195058056	0.01998957662135672	0.7643835616438356	0.055445147896476844	0.23687317982106904	1.0114039175905971	-0.0027012822221021415
fgraminearum_newlabel	fgraminearum	newlabel	N2V_MLP	N2V	0.4	40	5	1029,1030,1031,1032,1033	5	5	0.24638221566873214	0.021252092754658444	0.7695622403414365	0.014900540870620085	0.2534908216127365	0.039972550706138296	0.2991470328121112	0.03784919538981815	0.18731010009948235	0.030933871710841786	0.7771689497716895	0.06290109719716004	0.23687317982106904	1.0401439954276213	-0.009509035847663105
fgraminearum_newlabel	fgraminearum	newlabel	N2V_MLP	N2V	0.5	50	5	1029,1030,1031,1032,1033	5	5	0.2505089904560723	0.017016015940214128	0.7781725078028842	0.009785069192919304	0.26055854899366226	0.04509787092958308	0.3036967947688449	0.04416538027084735	0.19083955508561132	0.036663103664436605	0.789041095890411	0.06793685813113165	0.23687317982106904	1.0575658698266455	-0.013635810635003243
fgraminearum_newlabel	fgraminearum	newlabel	N2V_MLP	N2V	0.6	60	5	1029,1030,1031,1032,1033	5	5	0.25001249650638097	0.008041519488619574	0.7665280420746641	0.004764593959293561	0.23888119876279634	0.035862531765204514	0.28477641954609306	0.034102525704437614	0.17523819116443567	0.028385113335394105	0.7945205479452054	0.06043978852154996	0.23687317982106904	1.055469837046293	-0.01313931668531193
fgraminearum_newlabel	fgraminearum	newlabel	N2V_MLP	N2V	0.7	70	5	1029,1030,1031,1032,1033	5	5	0.2336402505350172	0.018446498886032846	0.7651426363036802	0.016798242632804845	0.24532367112379322	0.039219460512320795	0.2934259230768005	0.03610543345430162	0.18316310630295007	0.029029838018601532	0.7680365296803653	0.06842614683079158	0.23687317982106904	0.9863516448401041	0.0032329292860518444
fgraminearum_newlabel	fgraminearum	newlabel	N2V_MLP	N2V	0.8	80	5	1029,1030,1031,1032,1033	5	5	0.24386851612835958	0.012575792397762442	0.7716164047502027	0.008949075228166695	0.25021094826235635	0.03366050336506667	0.292370061549643	0.03318926280357861	0.18033425490673416	0.02775476922324088	0.8	0.048358729844287594	0.23687317982106904	1.0295319897025688	-0.006995336307290545
