source_ref_db	source_locus	source_gene	essentiality	matched_gene_id	match_type	match_status
SGD	S000003237	TFG2	E	YGR005C	locus_exact	matched
SGD	S000003241	SEC9	E	YGR009C	locus_exact	matched
SGD	S000003245	SNU71	E	YGR013W	locus_exact	matched
SGD	S000003256	THG1	E	YGR024C	locus_exact	matched
SGD	S000003262	POP6	E	YGR030C	locus_exact	matched
SGD	S000003278	TAM41	E	YGR046W	locus_exact	matched
SGD	S000003279	TFC4	E	YGR047C	locus_exact	matched
SGD	S000003280	UFD1	E	YGR048W	locus_exact	matched
SGD	S000003292	ERG25	E	YGR060W	locus_exact	matched
SGD	S000003306	SMD1	E	YGR074W	locus_exact	matched
SGD	S000003307	PRP38	E	YGR075C	locus_exact	matched
SGD	S000003315	GCD2	E	YGR083C	locus_exact	matched
SGD	S000003322	UTP22	E	YGR090W	locus_exact	matched
SGD	S000003323	PRP31	E	YGR091W	locus_exact	matched
SGD	S000003326	VAS1	E	YGR094W	locus_exact	matched
SGD	S000003327	RRP46	E	YGR095C	locus_exact	matched
SGD	S000003330	ESP1	E	YGR098C	locus_exact	matched
SGD	S000003331	TEL2	E	YGR099W	locus_exact	matched
SGD	S000003335	NOP7	E	YGR103W	locus_exact	matched
SGD	S000003345	DAM1	E	YGR113W	locus_exact	matched
SGD	S000003348	SPT6	E	YGR116W	locus_exact	matched
SGD	S000003351	NUP57	E	YGR119C	locus_exact	matched
SGD	S000003360	UTP8	E	YGR128C	locus_exact	matched
SGD	S000003372	CBF2	E	YGR140W	locus_exact	matched
SGD	S000003377	ENP2	E	YGR145W	locus_exact	matched
SGD	S000003379	NAT2	E	YGR147C	locus_exact	matched
SGD	S000003388	PTI1	E	YGR156W	locus_exact	matched
SGD	S000003390	MTR3	E	YGR158C	locus_exact	matched
SGD	S000003404	YIP1	E	YGR172C	locus_exact	matched
SGD	S000003407	ERG1	E	YGR175C	locus_exact	matched
SGD	S000003411	OKP1	E	YGR179C	locus_exact	matched
SGD	S000003417	TYS1	E	YGR185C	locus_exact	matched
SGD	S000003418	TFG1	E	YGR186W	locus_exact	matched
SGD	S000003423	HIP1	E	YGR191W	locus_exact	matched
SGD	S000003430	YPP1	E	YGR198W	locus_exact	matched
SGD	S000003443	ZPR1	E	YGR211W	locus_exact	matched
SGD	S000003450	CRM1	E	YGR218W	locus_exact	matched
SGD	S000003477	SDA1	E	YGR245C	locus_exact	matched
SGD	S000003478	BRF1	E	YGR246C	locus_exact	matched
SGD	S000003483	NOP19	E	YGR251W	locus_exact	matched
SGD	S000003485	PUP2	E	YGR253C	locus_exact	matched
SGD	S000003496	MES1	E	YGR264C	locus_exact	matched
SGD	S000003499	FOL2	E	YGR267C	locus_exact	matched
SGD	S000003506	TAF1	E	YGR274C	locus_exact	matched
SGD	S000003509	CAB4	E	YGR277C	locus_exact	matched
SGD	S000003510	CWC22	E	YGR278W	locus_exact	matched
SGD	S000003526	PAU12	E	YGR294W	locus_exact	matched
SGD	S000003530	TIM10	E	YHR005C-A	locus_exact	matched
SGD	S000003538	PRE3	E	YJL001W	locus_exact	matched
SGD	S000003539	OST1	E	YJL002C	locus_exact	matched
SGD	S000003542	CYR1	E	YJL005W	locus_exact	matched
SGD	S000003545	CCT8	E	YJL008C	locus_exact	matched
SGD	S000003547	NOP9	E	YJL010C	locus_exact	matched
SGD	S000003548	RPC17	E	YJL011C	locus_exact	matched
SGD	S000003549	VTC4	E	YJL012C	locus_exact	matched
SGD	S000003551	CCT3	E	YJL014W	locus_exact	matched
SGD	S000003556	MPS3	E	YJL019W	locus_exact	matched
SGD	S000003562	RRN7	E	YJL025W	locus_exact	matched
SGD	S000003563	RNR2	E	YJL026W	locus_exact	matched
SGD	S000003568	BET4	E	YJL031C	locus_exact	matched
SGD	S000003570	HCA4	E	YJL033W	locus_exact	matched
SGD	S000003571	KAR2	E	YJL034W	locus_exact	matched
SGD	S000003572	TAD2	E	YJL035C	locus_exact	matched
SGD	S000003576	NUP192	E	YJL039C	locus_exact	matched
SGD	S000003577	NSP1	E	YJL041W	locus_exact	matched
SGD	S000003586	MTR4	E	YJL050W	locus_exact	matched
SGD	S000003597	NUP82	E	YJL061W	locus_exact	matched
SGD	S000003605	UTP18	E	YJL069C	locus_exact	matched
SGD	S000003608	PSF2	E	YJL072C	locus_exact	matched
SGD	S000003612	NET1	E	YJL076W	locus_exact	matched
SGD	S000003617	ARP4	E	YJL081C	locus_exact	matched
SGD	S000003621	EXO70	E	YJL085W	locus_exact	matched
SGD	S000003623	TRL1	E	YJL087C	locus_exact	matched
SGD	S000003626	DPB11	E	YJL090C	locus_exact	matched
SGD	S000003627	GWT1	E	YJL091C	locus_exact	matched
SGD	S000003633	PHS1	E	YJL097W	locus_exact	matched
SGD	S000003640	PAM16	E	YJL104W	locus_exact	matched
SGD	S000003645	UTP10	E	YJL109C	locus_exact	matched
SGD	S000003647	CCT7	E	YJL111W	locus_exact	matched
SGD	S000003661	GCD14	E	YJL125C	locus_exact	matched
SGD	S000003679	TIM17	E	YJL143W	locus_exact	matched
SGD	S000003703	ERG20	E	YJL167W	locus_exact	matched
SGD	S000003709	RFA3	E	YJL173C	locus_exact	matched
SGD	S000003710	KRE9	E	YJL174W	locus_exact	matched
SGD	S000003730	CDC6	E	YJL194W	locus_exact	matched
SGD	S000003739	PRP21	E	YJL203W	locus_exact	matched
SGD	S000003762	MPP10	E	YJR002W	locus_exact	matched
SGD	S000003766	POL31	E	YJR006W	locus_exact	matched
SGD	S000003767	SUI2	E	YJR007W	locus_exact	matched
SGD	S000003773	NA	E	YJR012C	locus_exact	matched
SGD	S000003774	GPI14	E	YJR013W	locus_exact	matched
SGD	S000003777	ILV3	E	YJR016C	locus_exact	matched
SGD	S000003778	ESS1	E	YJR017C	locus_exact	matched
SGD	S000003783	LSM8	E	YJR022W	locus_exact	matched
SGD	S000003802	URB2	E	YJR041C	locus_exact	matched
SGD	S000003803	NUP85	E	YJR042W	locus_exact	matched
SGD	S000003806	SSC1	E	YJR045C	locus_exact	matched
SGD	S000003807	TAH11	E	YJR046W	locus_exact	matched
SGD	S000003818	CDC8	E	YJR057W	locus_exact	matched
SGD	S000003825	CCT5	E	YJR064W	locus_exact	matched
SGD	S000003828	YAE1	E	YJR067C	locus_exact	matched
SGD	S000003829	RFC2	E	YJR068W	locus_exact	matched
SGD	S000003833	NPA3	E	YJR072C	locus_exact	matched
SGD	S000003837	CDC11	E	YJR076C	locus_exact	matched
SGD	S000003853	FIP1	E	YJR093C	locus_exact	matched
SGD	S000003856	SFC1	E	YJR095W	locus_exact	matched
SGD	S000003873	NNF1	E	YJR112W	locus_exact	matched
SGD	S000003884	RPS5	E	YJR123W	locus_exact	matched
SGD	S000003897	TTI2	E	YJR136C	locus_exact	matched
SGD	S000003902	IPA1	E	YJR141W	locus_exact	matched
SGD	S000003926	SFI1	E	YLL003W	locus_exact	matched
SGD	S000003927	ORC3	E	YLL004W	locus_exact	matched
SGD	S000003931	DRS1	E	YLL008W	locus_exact	matched
SGD	S000003934	SOF1	E	YLL011W	locus_exact	matched
SGD	S000003941	DPS1	E	YLL018C	locus_exact	matched
SGD	S000003954	GPI13	E	YLL031C	locus_exact	matched
SGD	S000003957	RIX7	E	YLL034C	locus_exact	matched
SGD	S000003958	GRC3	E	YLL035W	locus_exact	matched
SGD	S000003959	PRP19	E	YLL036C	locus_exact	matched
SGD	S000003973	COF1	E	YLL050C	locus_exact	matched
SGD	S000003992	NOC3	E	YLR002C	locus_exact	matched
SGD	S000003995	SSL1	E	YLR005W	locus_exact	matched
SGD	S000003997	NSE1	E	YLR007W	locus_exact	matched
SGD	S000003998	PAM18	E	YLR008C	locus_exact	matched
SGD	S000003999	RLP24	E	YLR009W	locus_exact	matched
SGD	S000004000	TEN1	E	YLR010C	locus_exact	matched
SGD	S000004016	SED5	E	YLR026C	locus_exact	matched
SGD	S000004019	RPL15A	E	YLR029C	locus_exact	matched
SGD	S000004023	RSC58	E	YLR033W	locus_exact	matched
SGD	S000004035	STU2	E	YLR045C	locus_exact	matched
SGD	S000004041	FCF2	E	YLR051C	locus_exact	matched
SGD	S000004050	FRS1	E	YLR060W	locus_exact	matched
SGD	S000004056	SPC3	E	YLR066W	locus_exact	matched
SGD	S000004061	RGR1	E	YLR071C	locus_exact	matched
SGD	S000004065	RPL10	E	YLR075W	locus_exact	matched
SGD	S000004068	BOS1	E	YLR078C	locus_exact	matched
SGD	S000004076	SMC4	E	YLR086W	locus_exact	matched
SGD	S000004078	GAA1	E	YLR088W	locus_exact	matched
SGD	S000004090	ERG27	E	YLR100W	locus_exact	matched
SGD	S000004093	CDC45	E	YLR103C	locus_exact	matched
SGD	S000004095	SEN2	E	YLR105C	locus_exact	matched
SGD	S000004096	MDN1	E	YLR106C	locus_exact	matched
SGD	S000004105	CFT2	E	YLR115W	locus_exact	matched
SGD	S000004106	MSL5	E	YLR116W	locus_exact	matched
SGD	S000004107	CLF1	E	YLR117C	locus_exact	matched
SGD	S000004117	APC2	E	YLR127C	locus_exact	matched
SGD	S000004119	DIP2	E	YLR129W	locus_exact	matched
SGD	S000004122	USB1	E	YLR132C	locus_exact	matched
SGD	S000004131	RRN5	E	YLR141W	locus_exact	matched
SGD	S000004135	RMP1	E	YLR145W	locus_exact	matched
SGD	S000004137	SMD3	E	YLR147C	locus_exact	matched
SGD	S000004143	ACS2	E	YLR153C	locus_exact	matched
SGD	S000004153	MAS1	E	YLR163C	locus_exact	matched
SGD	S000004156	SEC10	E	YLR166C	locus_exact	matched
SGD	S000004157	RPS31	E	YLR167W	locus_exact	matched
SGD	S000004165	CBF5	E	YLR175W	locus_exact	matched
SGD	S000004176	EMG1	E	YLR186W	locus_exact	matched
SGD	S000004185	NMT1	E	YLR195C	locus_exact	matched
SGD	S000004186	PWP1	E	YLR196W	locus_exact	matched
SGD	S000004187	NOP56	E	YLR197W	locus_exact	matched
SGD	S000004198	SEC13	E	YLR208W	locus_exact	matched
SGD	S000004202	TUB4	E	YLR212C	locus_exact	matched
SGD	S000004205	CDC123	E	YLR215C	locus_exact	matched
SGD	S000004212	UTP13	E	YLR222C	locus_exact	matched
SGD	S000004213	IFH1	E	YLR223C	locus_exact	matched
SGD	S000004219	CDC42	E	YLR229C	locus_exact	matched
SGD	S000004233	GPN3	E	YLR243W	locus_exact	matched
SGD	S000004239	YEF3	E	YLR249W	locus_exact	matched
SGD	S000004262	YCS4	E	YLR272C	locus_exact	matched
SGD	S000004264	MCM5	E	YLR274W	locus_exact	matched
SGD	S000004265	SMD2	E	YLR275W	locus_exact	matched
SGD	S000004266	DBP9	E	YLR276C	locus_exact	matched
SGD	S000004267	YSH1	E	YLR277C	locus_exact	matched
SGD	S000004282	GCD7	E	YLR291C	locus_exact	matched
SGD	S000004284	GSP1	E	YLR293C	locus_exact	matched
SGD	S000004289	YHC1	E	YLR298C	locus_exact	matched
SGD	S000004301	CDC25	E	YLR310C	locus_exact	matched
SGD	S000004306	CDC3	E	YLR314C	locus_exact	matched
SGD	S000004308	TAD3	E	YLR316C	locus_exact	matched
SGD	S000004313	SFH1	E	YLR321C	locus_exact	matched
SGD	S000004315	CWC24	E	YLR323C	locus_exact	matched
SGD	S000004328	SGD1	E	YLR336C	locus_exact	matched
SGD	S000004332	RPP0	E	YLR340W	locus_exact	matched
SGD	S000004339	KAP95	E	YLR347C	locus_exact	matched
SGD	S000004347	ILV5	E	YLR355C	locus_exact	matched
SGD	S000004351	ADE13	E	YLR359W	locus_exact	matched
SGD	S000004370	SEC61	E	YLR378C	locus_exact	matched
SGD	S000004389	AFG2	E	YLR397C	locus_exact	matched
SGD	S000004401	UTP21	E	YLR409C	locus_exact	matched
SGD	S000004416	SPP382	E	YLR424W	locus_exact	matched
SGD	S000004422	SEN1	E	YLR430W	locus_exact	matched
SGD	S000004432	SEC39	E	YLR440C	locus_exact	matched
SGD	S000004449	NBP1	E	YLR457C	locus_exact	matched
SGD	S000004451	GAB1	E	YLR459W	locus_exact	matched
SGD	S000004470	SPT5	E	YML010W	locus_exact	matched
SGD	S000004477	TAF11	E	YML015C	locus_exact	matched
SGD	S000004493	NDC1	E	YML031W	locus_exact	matched
SGD	S000004507	RRN11	E	YML043C	locus_exact	matched
SGD	S000004509	PRP39	E	YML046W	locus_exact	matched
SGD	S000004513	RSE1	E	YML049C	locus_exact	matched
SGD	S000004529	TEM1	E	YML064C	locus_exact	matched
SGD	S000004530	ORC1	E	YML065W	locus_exact	matched
SGD	S000004534	POB3	E	YML069W	locus_exact	matched
SGD	S000004542	BET5	E	YML077W	locus_exact	matched
SGD	S000004550	TUB1	E	YML085C	locus_exact	matched
SGD	S000004557	PRE8	E	YML092C	locus_exact	matched
SGD	S000004558	UTP14	E	YML093W	locus_exact	matched
SGD	S000004564	TAF13	E	YML098W	locus_exact	matched
SGD	S000004582	TAF8	E	YML114C	locus_exact	matched
SGD	S000004594	PGA3	E	YML125C	locus_exact	matched
SGD	S000004595	ERG13	E	YML126C	locus_exact	matched
SGD	S000004596	RSC9	E	YML127W	locus_exact	matched
SGD	S000004599	ERO1	E	YML130C	locus_exact	matched
SGD	S000004603	CDC5	E	YMR001C	locus_exact	matched
SGD	S000004607	TAF4	E	YMR005W	locus_exact	matched
SGD	S000004615	SEC59	E	YMR013C	locus_exact	matched
SGD	S000004630	TAP42	E	YMR028W	locus_exact	matched
SGD	S000004646	MCM1	E	YMR043W	locus_exact	matched
SGD	S000004650	NUP116	E	YMR047C	locus_exact	matched
SGD	S000004652	ERB1	E	YMR049C	locus_exact	matched
SGD	S000004663	SEN15	E	YMR059W	locus_exact	matched
SGD	S000004665	RNA14	E	YMR061W	locus_exact	matched
SGD	S000004681	PDS5	E	YMR076C	locus_exact	matched
SGD	S000004684	SEC14	E	YMR079W	locus_exact	matched
SGD	S000004699	UTP15	E	YMR093W	locus_exact	matched
SGD	S000004700	CTF13	E	YMR094W	locus_exact	matched
SGD	S000004718	MED11	E	YMR112C	locus_exact	matched
SGD	S000004723	SPC24	E	YMR117C	locus_exact	matched
SGD	S000004735	ECM16	E	YMR128W	locus_exact	matched
SGD	S000004738	RRB1	E	YMR131C	locus_exact	matched
SGD	S000004754	TIF34	E	YMR146C	locus_exact	matched
SGD	S000004757	SWP1	E	YMR149W	locus_exact	matched
SGD	S000004810	VTI1	E	YMR197C	locus_exact	matched
SGD	S000004816	TOM40	E	YMR203W	locus_exact	matched
SGD	S000004821	ERG12	E	YMR208W	locus_exact	matched
SGD	S000004824	DML1	E	YMR211W	locus_exact	matched
SGD	S000004825	EFR3	E	YMR212C	locus_exact	matched
SGD	S000004826	CEF1	E	YMR213W	locus_exact	matched
SGD	S000004831	TRS130	E	YMR218C	locus_exact	matched
SGD	S000004833	ERG8	E	YMR220W	locus_exact	matched
SGD	S000004840	TAF7	E	YMR227C	locus_exact	matched
SGD	S000004842	RRP5	E	YMR229C	locus_exact	matched
SGD	S000004848	RNA1	E	YMR235C	locus_exact	matched
SGD	S000004849	TAF9	E	YMR236W	locus_exact	matched
SGD	S000004852	RNT1	E	YMR239C	locus_exact	matched
SGD	S000004853	CUS1	E	YMR240C	locus_exact	matched
SGD	S000004873	TIF11	E	YMR260C	locus_exact	matched
SGD	S000004881	PRP24	E	YMR268C	locus_exact	matched
SGD	S000004883	RRN9	E	YMR270C	locus_exact	matched
SGD	S000004890	FCP1	E	YMR277W	locus_exact	matched
SGD	S000004894	GPI12	E	YMR281W	locus_exact	matched
SGD	S000004901	HSH155	E	YMR288W	locus_exact	matched
SGD	S000004903	HAS1	E	YMR290C	locus_exact	matched
SGD	S000004911	LCB1	E	YMR296C	locus_exact	matched
SGD	S000004913	LIP1	E	YMR298W	locus_exact	matched
SGD	S000004925	PSE1	E	YMR308C	locus_exact	matched
SGD	S000004926	NIP1	E	YMR309C	locus_exact	matched
SGD	S000004931	PRE5	E	YMR314W	locus_exact	matched
SGD	S000004947	RLP7	E	YNL002C	locus_exact	matched
SGD	S000004951	LST8	E	YNL006W	locus_exact	matched
SGD	S000004983	GPI15	E	YNL038W	locus_exact	matched
SGD	S000004984	BDP1	E	YNL039W	locus_exact	matched
SGD	S000005005	NOP2	E	YNL061W	locus_exact	matched
SGD	S000005006	GCD10	E	YNL062C	locus_exact	matched
SGD	S000005019	IMP4	E	YNL075W	locus_exact	matched
SGD	S000005032	TOP2	E	YNL088W	locus_exact	matched
SGD	S000005046	POL1	E	YNL102W	locus_exact	matched
SGD	S000005054	NOP15	E	YNL110C	locus_exact	matched
SGD	S000005057	RPC19	E	YNL113W	locus_exact	matched
SGD	S000005068	NAF1	E	YNL124W	locus_exact	matched
SGD	S000005070	SPC98	E	YNL126W	locus_exact	matched
SGD	S000005076	KRE33	E	YNL132W	locus_exact	matched
SGD	S000005081	NAM9	E	YNL137C	locus_exact	matched
SGD	S000005093	PGA2	E	YNL149C	locus_exact	matched
SGD	S000005095	RPC31	E	YNL151C	locus_exact	matched
SGD	S000005096	INN1	E	YNL152W	locus_exact	matched
SGD	S000005102	PGA1	E	YNL158W	locus_exact	matched
SGD	S000005106	RPL42A	E	YNL162W	locus_exact	matched
SGD	S000005107	RIA1	E	YNL163C	locus_exact	matched
SGD	S000005116	APC1	E	YNL172W	locus_exact	matched
SGD	S000005122	RPS3	E	YNL178W	locus_exact	matched
SGD	S000005125	PBR1	E	YNL181W	locus_exact	matched
SGD	S000005126	IPI3	E	YNL182C	locus_exact	matched
SGD	S000005133	SRP1	E	YNL189W	locus_exact	matched
SGD	S000005151	RIO2	E	YNL207W	locus_exact	matched
SGD	S000005160	RAP1	E	YNL216W	locus_exact	matched
SGD	S000005165	POP1	E	YNL221C	locus_exact	matched
SGD	S000005166	SSU72	E	YNL222W	locus_exact	matched
SGD	S000005176	CSL4	E	YNL232W	locus_exact	matched
SGD	S000005184	NAR1	E	YNL240C	locus_exact	matched
SGD	S000005188	SUI1	E	YNL244C	locus_exact	matched
SGD	S000005189	CWC25	E	YNL245C	locus_exact	matched
SGD	S000005191	NA	E	YNL247W	locus_exact	matched
SGD	S000005195	NRD1	E	YNL251C	locus_exact	matched
SGD	S000005200	FOL1	E	YNL256W	locus_exact	matched
SGD	S000005202	DSL1	E	YNL258C	locus_exact	matched
SGD	S000005205	ORC5	E	YNL261W	locus_exact	matched
SGD	S000005206	POL2	E	YNL262W	locus_exact	matched
SGD	S000005207	YIF1	E	YNL263C	locus_exact	matched
SGD	S000005216	SEC2	E	YNL272C	locus_exact	matched
SGD	S000005226	POP3	E	YNL282W	locus_exact	matched
SGD	S000005231	SEC21	E	YNL287W	locus_exact	matched
SGD	S000005234	RFC3	E	YNL290W	locus_exact	matched
SGD	S000005250	MRPS18	E	YNL306W	locus_exact	matched
SGD	S000005252	KRI1	E	YNL308C	locus_exact	matched
SGD	S000005254	ZIM17	E	YNL310C	locus_exact	matched
SGD	S000005256	RFA2	E	YNL312W	locus_exact	matched
SGD	S000005257	EMW1	E	YNL313C	locus_exact	matched
SGD	S000005261	PFS2	E	YNL317W	locus_exact	matched
SGD	S000005286	RPC34	E	YNR003C	locus_exact	matched
SGD	S000005294	PRP2	E	YNR011C	locus_exact	matched
SGD	S000005299	ACC1	E	YNR016C	locus_exact	matched
SGD	S000005300	TIM23	E	YNR017W	locus_exact	matched
SGD	S000005309	SEC12	E	YNR026C	locus_exact	matched
SGD	S000005318	ARC35	E	YNR035C	locus_exact	matched
SGD	S000005321	DBP6	E	YNR038W	locus_exact	matched
SGD	S000005326	MVD1	E	YNR043W	locus_exact	matched
SGD	S000005336	NOG2	E	YNR053C	locus_exact	matched
SGD	S000005337	ESF2	E	YNR054C	locus_exact	matched
SGD	S000005365	RPB11	E	YOL005C	locus_exact	matched
SGD	S000005370	RCL1	E	YOL010W	locus_exact	matched
SGD	S000005382	TSR4	E	YOL022C	locus_exact	matched
SGD	S000005386	MIM1	E	YOL026C	locus_exact	matched
SGD	S000005398	PRE6	E	YOL038W	locus_exact	matched
SGD	S000005400	RPS15	E	YOL040C	locus_exact	matched
SGD	S000005427	RIB2	E	YOL066C	locus_exact	matched
SGD	S000005430	NUF2	E	YOL069W	locus_exact	matched
SGD	S000005437	BRX1	E	YOL077C	locus_exact	matched
SGD	S000005438	AVO1	E	YOL078W	locus_exact	matched
SGD	S000005454	RFC4	E	YOL094C	locus_exact	matched
SGD	S000005457	WRS1	E	YOL097C	locus_exact	matched
SGD	S000005462	TPT1	E	YOL102C	locus_exact	matched
SGD	S000005480	RPL18A	E	YOL120C	locus_exact	matched
SGD	S000005483	HRP1	E	YOL123W	locus_exact	matched
SGD	S000005487	RPL25	E	YOL127W	locus_exact	matched
SGD	S000005490	ALR1	E	YOL130W	locus_exact	matched
SGD	S000005493	HRT1	E	YOL133W	locus_exact	matched
SGD	S000005495	MED7	E	YOL135C	locus_exact	matched
SGD	S000005499	CDC33	E	YOL139C	locus_exact	matched
SGD	S000005502	RRP40	E	YOL142W	locus_exact	matched
SGD	S000005504	NOP8	E	YOL144W	locus_exact	matched
SGD	S000005506	PSF3	E	YOL146W	locus_exact	matched
SGD	S000005509	DCP1	E	YOL149W	locus_exact	matched
SGD	S000005530	UTP23	E	YOR004W	locus_exact	matched
SGD	S000005546	HSP10	E	YOR020C	locus_exact	matched
SGD	S000005572	DBP5	E	YOR046C	locus_exact	matched
SGD	S000005574	RAT1	E	YOR048C	locus_exact	matched
SGD	S000005582	NOB1	E	YOR056C	locus_exact	matched
SGD	S000005583	SGT1	E	YOR057W	locus_exact	matched
SGD	S000005586	SLD7	E	YOR060C	locus_exact	matched
SGD	S000005589	RPL3	E	YOR063W	locus_exact	matched
SGD	S000005600	CDC21	E	YOR074C	locus_exact	matched
SGD	S000005601	UFE1	E	YOR075W	locus_exact	matched
SGD	S000005603	RTS2	E	YOR077W	locus_exact	matched
SGD	S000005621	RKI1	E	YOR095C	locus_exact	matched
SGD	S000005624	NUP1	E	YOR098C	locus_exact	matched
SGD	S000005629	OST2	E	YOR103C	locus_exact	matched
SGD	S000005636	TFC7	E	YOR110W	locus_exact	matched
SGD	S000005642	RPO31	E	YOR116C	locus_exact	matched
SGD	S000005643	RPT5	E	YOR117W	locus_exact	matched
SGD	S000005645	RIO1	E	YOR119C	locus_exact	matched
SGD	S000005669	THI80	E	YOR143C	locus_exact	matched
SGD	S000005674	SPP2	E	YOR148C	locus_exact	matched
SGD	S000005675	SMP3	E	YOR149C	locus_exact	matched
SGD	S000005677	RPB2	E	YOR151C	locus_exact	matched
SGD	S000005683	PUP1	E	YOR157C	locus_exact	matched
SGD	S000005685	SME1	E	YOR159C	locus_exact	matched
SGD	S000005686	MTR10	E	YOR160W	locus_exact	matched
SGD	S000005694	GLN4	E	YOR168W	locus_exact	matched
SGD	S000005700	MED4	E	YOR174W	locus_exact	matched
SGD	S000005702	HEM15	E	YOR176W	locus_exact	matched
SGD	S000005720	TOA1	E	YOR194C	locus_exact	matched
SGD	S000005730	DED1	E	YOR204W	locus_exact	matched
SGD	S000005732	NOC2	E	YOR206W	locus_exact	matched
SGD	S000005733	RET1	E	YOR207C	locus_exact	matched
SGD	S000005736	RPB10	E	YOR210W	locus_exact	matched
SGD	S000005743	RFC1	E	YOR217W	locus_exact	matched
SGD	S000005750	RPB8	E	YOR224C	locus_exact	matched
SGD	S000005758	MGE1	E	YOR232W	locus_exact	matched
SGD	S000005770	ESA1	E	YOR244W	locus_exact	matched
SGD	S000005775	APC5	E	YOR249C	locus_exact	matched
SGD	S000005776	CLP1	E	YOR250C	locus_exact	matched
SGD	S000005780	SEC63	E	YOR254C	locus_exact	matched
SGD	S000005783	CDC31	E	YOR257W	locus_exact	matched
SGD	S000005785	RPT4	E	YOR259C	locus_exact	matched
SGD	S000005786	GCD1	E	YOR260W	locus_exact	matched
SGD	S000005787	RPN8	E	YOR261C	locus_exact	matched
SGD	S000005788	GPN2	E	YOR262W	locus_exact	matched
SGD	S000005798	YTM1	E	YOR272W	locus_exact	matched
SGD	S000005804	HEM4	E	YOR278W	locus_exact	matched
SGD	S000005813	RRP36	E	YOR287C	locus_exact	matched
SGD	S000005820	RRS1	E	YOR294W	locus_exact	matched
SGD	S000005837	NOP58	E	YOR310C	locus_exact	matched
SGD	S000005846	HSH49	E	YOR319W	locus_exact	matched
SGD	S000005853	MYO2	E	YOR326W	locus_exact	matched
SGD	S000005856	SCD5	E	YOR329C	locus_exact	matched
SGD	S000005862	ALA1	E	YOR335C	locus_exact	matched
SGD	S000005863	KRE5	E	YOR336W	locus_exact	matched
SGD	S000005867	RPA43	E	YOR340C	locus_exact	matched
SGD	S000005868	RPA190	E	YOR341W	locus_exact	matched
SGD	S000005880	SOG2	E	YOR353C	locus_exact	matched
SGD	S000005888	PRT1	E	YOR361C	locus_exact	matched
SGD	S000005889	PRE10	E	YOR362C	locus_exact	matched
SGD	S000005897	MRS6	E	YOR370C	locus_exact	matched
SGD	S000005899	NDD1	E	YOR372C	locus_exact	matched
SGD	S000005900	NUD1	E	YOR373W	locus_exact	matched
SGD	S000005928	TFC8	E	YPL007C	locus_exact	matched
SGD	S000005931	RET3	E	YPL010W	locus_exact	matched
SGD	S000005932	TAF3	E	YPL011C	locus_exact	matched
SGD	S000005933	RRP12	E	YPL012W	locus_exact	matched
SGD	S000005937	SWI1	E	YPL016W	locus_exact	matched
SGD	S000005949	ERG10	E	YPL028W	locus_exact	matched
SGD	S000005964	NOP4	E	YPL043W	locus_exact	matched
SGD	S000005984	TIM50	E	YPL063W	locus_exact	matched
SGD	S000005997	GPI2	E	YPL076W	locus_exact	matched
SGD	S000006003	MOT1	E	YPL082C	locus_exact	matched
SGD	S000006004	SEN54	E	YPL083C	locus_exact	matched
SGD	S000006006	SEC16	E	YPL085W	locus_exact	matched
SGD	S000006014	NOG1	E	YPL093W	locus_exact	matched
SGD	S000006015	SEC62	E	YPL094C	locus_exact	matched
SGD	S000006038	IDI1	E	YPL117C	locus_exact	matched
SGD	S000006043	TFB2	E	YPL122C	locus_exact	matched
SGD	S000006047	NAN1	E	YPL126W	locus_exact	matched
SGD	S000006049	TBF1	E	YPL128C	locus_exact	matched
SGD	S000006052	RPL5	E	YPL131W	locus_exact	matched
SGD	S000006064	RPL33A	E	YPL143W	locus_exact	matched
SGD	S000006072	PRP46	E	YPL151C	locus_exact	matched
SGD	S000006074	RAD53	E	YPL153C	locus_exact	matched
SGD	S000006081	CDC60	E	YPL160W	locus_exact	matched
SGD	S000006090	MEX67	E	YPL169C	locus_exact	matched
SGD	S000006096	SPT14	E	YPL175W	locus_exact	matched
SGD	S000006111	NAB3	E	YPL190C	locus_exact	matched
SGD	S000006125	HRR25	E	YPL204W	locus_exact	matched
SGD	S000006130	IPL1	E	YPL209C	locus_exact	matched
SGD	S000006132	NIP7	E	YPL211W	locus_exact	matched
SGD	S000006138	BMS1	E	YPL217C	locus_exact	matched
SGD	S000006139	SAR1	E	YPL218W	locus_exact	matched
SGD	S000006149	CET1	E	YPL228W	locus_exact	matched
SGD	S000006152	FAS2	E	YPL231W	locus_exact	matched
SGD	S000006154	NSL1	E	YPL233W	locus_exact	matched
SGD	S000006156	RVB2	E	YPL235W	locus_exact	matched
SGD	S000006158	SUI3	E	YPL237W	locus_exact	matched
SGD	S000006163	IQG1	E	YPL242C	locus_exact	matched
SGD	S000006173	YAH1	E	YPL252C	locus_exact	matched
SGD	S000006176	BBP1	E	YPL255W	locus_exact	matched
SGD	S000006187	DIM1	E	YPL266W	locus_exact	matched
SGD	S000006214	RPA135	E	YPR010C	locus_exact	matched
SGD	S000006220	TIF6	E	YPR016C	locus_exact	matched
SGD	S000006229	CCL1	E	YPR025C	locus_exact	matched
SGD	S000006237	HTS1	E	YPR033C	locus_exact	matched
SGD	S000006239	GLN1	E	YPR035W	locus_exact	matched
